"cas","valid_speed_count","letni_prazdniny","velke_svatky",".fitted","pred_30prct","pred_14dni","lower_14dni","upper_14dni"
2024-07-26 07:00:00,2374,"1","0",2521.49721495234,NA,NA,NA,NA
2024-07-26 08:00:00,2524,"1","0",2453.59924081143,NA,NA,NA,NA
2024-07-26 09:00:00,2468,"1","0",2510.0614049867,NA,NA,NA,NA
2024-07-26 10:00:00,2629,"1","0",2471.77227544139,NA,NA,NA,NA
2024-07-26 11:00:00,2598,"1","0",2521.8652345472,NA,NA,NA,NA
2024-07-26 12:00:00,2703,"1","0",2549.12713350091,NA,NA,NA,NA
2024-07-26 13:00:00,2816,"1","0",2674.23604537,NA,NA,NA,NA
2024-07-26 14:00:00,3038,"1","0",2971.50272919387,NA,NA,NA,NA
2024-07-26 15:00:00,2897,"1","0",3058.6428291512,NA,NA,NA,NA
2024-07-26 16:00:00,1796,"1","0",2683.92174665394,NA,NA,NA,NA
2024-07-26 17:00:00,1534,"1","0",1438.72322511588,NA,NA,NA,NA
2024-07-26 18:00:00,1087,"1","0",1263.36641758671,NA,NA,NA,NA
2024-07-26 19:00:00,781,"1","0",757.585741769664,NA,NA,NA,NA
2024-07-26 20:00:00,541,"1","0",492.020492360237,NA,NA,NA,NA
2024-07-26 21:00:00,425,"1","0",301.998703211039,NA,NA,NA,NA
2024-07-26 22:00:00,359,"1","0",301.856466292775,NA,NA,NA,NA
2024-07-26 23:00:00,206,"1","0",214.885430335728,NA,NA,NA,NA
2024-07-27,130,"1","0",26.8952441063443,NA,NA,NA,NA
2024-07-27 01:00:00,85,"1","0",33.0733136896646,NA,NA,NA,NA
2024-07-27 02:00:00,119,"1","0",25.9180733026259,NA,NA,NA,NA
2024-07-27 03:00:00,131,"1","0",150.317565785419,NA,NA,NA,NA
2024-07-27 04:00:00,245,"1","0",328.267441051972,NA,NA,NA,NA
2024-07-27 05:00:00,608,"1","0",908.332602158803,NA,NA,NA,NA
2024-07-27 06:00:00,841,"1","0",1129.25278949952,NA,NA,NA,NA
2024-07-27 07:00:00,956,"1","0",1213.32013591777,NA,NA,NA,NA
2024-07-27 08:00:00,1355,"1","0",1295.26758816526,NA,NA,NA,NA
2024-07-27 09:00:00,1882,"1","0",1553.79035564751,NA,NA,NA,NA
2024-07-27 10:00:00,2271,"1","0",2045.7938471632,NA,NA,NA,NA
2024-07-27 11:00:00,2278,"1","0",2239.28740490924,NA,NA,NA,NA
2024-07-27 12:00:00,2073,"1","0",2255.12476248371,NA,NA,NA,NA
2024-07-27 13:00:00,2396,"1","0",2099.61392361738,NA,NA,NA,NA
2024-07-27 14:00:00,2575,"1","0",2575.05533984823,NA,NA,NA,NA
2024-07-27 15:00:00,2897,"1","0",2540.72784575981,NA,NA,NA,NA
2024-07-27 16:00:00,2250,"1","0",2437.67657124978,NA,NA,NA,NA
2024-07-27 17:00:00,1332,"1","0",1874.96145382763,NA,NA,NA,NA
2024-07-27 18:00:00,1013,"1","0",815.394359592723,NA,NA,NA,NA
2024-07-27 19:00:00,1297,"1","0",675.199811153814,NA,NA,NA,NA
2024-07-27 20:00:00,860,"1","0",1012.27596557003,NA,NA,NA,NA
2024-07-27 21:00:00,392,"1","0",506.643677632276,NA,NA,NA,NA
2024-07-27 22:00:00,267,"1","0",137.05225166076,NA,NA,NA,NA
2024-07-27 23:00:00,199,"1","0",85.6398978684483,NA,NA,NA,NA
2024-07-28,127,"1","0",61.4314729693166,NA,NA,NA,NA
2024-07-28 01:00:00,113,"1","0",0,NA,NA,NA,NA
2024-07-28 02:00:00,124,"1","0",51.7594070786748,NA,NA,NA,NA
2024-07-28 03:00:00,81,"1","0",131.54528512506,NA,NA,NA,NA
2024-07-28 04:00:00,165,"1","0",235.532723497559,NA,NA,NA,NA
2024-07-28 05:00:00,354,"1","0",537.216365597158,NA,NA,NA,NA
2024-07-28 06:00:00,450,"1","0",750.663228896295,NA,NA,NA,NA
2024-07-28 07:00:00,547,"1","0",810.020960372957,NA,NA,NA,NA
2024-07-28 08:00:00,830,"1","0",972.335962306453,NA,NA,NA,NA
2024-07-28 09:00:00,1143,"1","0",1233.42403408749,NA,NA,NA,NA
2024-07-28 10:00:00,1604,"1","0",1423.28332147574,NA,NA,NA,NA
2024-07-28 11:00:00,1860,"1","0",1731.26695050007,NA,NA,NA,NA
2024-07-28 12:00:00,1927,"1","0",1887.48161386454,NA,NA,NA,NA
2024-07-28 13:00:00,2185,"1","0",2150.83170036531,NA,NA,NA,NA
2024-07-28 14:00:00,2302,"1","0",2370.90477363483,NA,NA,NA,NA
2024-07-28 15:00:00,2186,"1","0",2495.7414263907,NA,NA,NA,NA
2024-07-28 16:00:00,2156,"1","0",1940.85552998572,NA,NA,NA,NA
2024-07-28 17:00:00,2283,"1","0",1776.75768240576,NA,NA,NA,NA
2024-07-28 18:00:00,1905,"1","0",1983.71759680491,NA,NA,NA,NA
2024-07-28 19:00:00,890,"1","0",1626.06274087337,NA,NA,NA,NA
2024-07-28 20:00:00,592,"1","0",346.538880759882,NA,NA,NA,NA
2024-07-28 21:00:00,390,"1","0",322.695465856793,NA,NA,NA,NA
2024-07-28 22:00:00,229,"1","0",290.210385693697,NA,NA,NA,NA
2024-07-28 23:00:00,173,"1","0",153.552992799949,NA,NA,NA,NA
2024-07-29,119,"1","0",110.046613350686,NA,NA,NA,NA
2024-07-29 01:00:00,139,"1","0",84.2076366778128,NA,NA,NA,NA
2024-07-29 02:00:00,155,"1","0",153.093803035289,NA,NA,NA,NA
2024-07-29 03:00:00,230,"1","0",220.681970021291,NA,NA,NA,NA
2024-07-29 04:00:00,522,"1","0",454.590147643509,NA,NA,NA,NA
2024-07-29 05:00:00,1695,"1","0",887.651520795279,NA,NA,NA,NA
2024-07-29 06:00:00,2534,"1","0",2089.89182541906,NA,NA,NA,NA
2024-07-29 07:00:00,2579,"1","0",2705.17988984518,NA,NA,NA,NA
2024-07-29 08:00:00,2522,"1","0",2581.84838816071,NA,NA,NA,NA
2024-07-29 09:00:00,2481,"1","0",2468.91268012252,NA,NA,NA,NA
2024-07-29 10:00:00,2618,"1","0",2473.86235819085,NA,NA,NA,NA
2024-07-29 11:00:00,2564,"1","0",2574.51225489362,NA,NA,NA,NA
2024-07-29 12:00:00,2519,"1","0",2494.02607809192,NA,NA,NA,NA
2024-07-29 13:00:00,2492,"1","0",2610.78132313015,NA,NA,NA,NA
2024-07-29 14:00:00,2789,"1","0",2582.47153577879,NA,NA,NA,NA
2024-07-29 15:00:00,2957,"1","0",2822.53057014977,NA,NA,NA,NA
2024-07-29 16:00:00,2602,"1","0",2891.12259527282,NA,NA,NA,NA
2024-07-29 17:00:00,1254,"1","0",2415.74254089656,NA,NA,NA,NA
2024-07-29 18:00:00,1025,"1","0",805.191571419591,NA,NA,NA,NA
2024-07-29 19:00:00,753,"1","0",624.54697309333,NA,NA,NA,NA
2024-07-29 20:00:00,493,"1","0",602.967574801028,NA,NA,NA,NA
2024-07-29 21:00:00,524,"1","0",348.2524004621,NA,NA,NA,NA
2024-07-29 22:00:00,291,"1","0",441.285965442569,NA,NA,NA,NA
2024-07-29 23:00:00,201,"1","0",212.986245413064,NA,NA,NA,NA
2024-07-30,135,"1","0",153.462539832299,NA,NA,NA,NA
2024-07-30 01:00:00,77,"1","0",122.520683018664,NA,NA,NA,NA
2024-07-30 02:00:00,91,"1","0",100.149204965763,NA,NA,NA,NA
2024-07-30 03:00:00,160,"1","0",223.721336352765,NA,NA,NA,NA
2024-07-30 04:00:00,423,"1","0",477.825514308002,NA,NA,NA,NA
2024-07-30 05:00:00,1710,"1","0",1162.64587487785,NA,NA,NA,NA
2024-07-30 06:00:00,2408,"1","0",2403.36529038373,NA,NA,NA,NA
2024-07-30 07:00:00,2649,"1","0",2631.10034112318,NA,NA,NA,NA
2024-07-30 08:00:00,2632,"1","0",2708.24075590643,NA,NA,NA,NA
2024-07-30 09:00:00,2544,"1","0",2577.12699987359,NA,NA,NA,NA
2024-07-30 10:00:00,2623,"1","0",2504.6871192655,NA,NA,NA,NA
2024-07-30 11:00:00,2486,"1","0",2530.27212826649,NA,NA,NA,NA
2024-07-30 12:00:00,2448,"1","0",2423.62932681607,NA,NA,NA,NA
2024-07-30 13:00:00,2616,"1","0",2478.32585971452,NA,NA,NA,NA
2024-07-30 14:00:00,2904,"1","0",2810.34162086282,NA,NA,NA,NA
2024-07-30 15:00:00,3010,"1","0",2998.10920066385,NA,NA,NA,NA
2024-07-30 16:00:00,2608,"1","0",2797.49897092394,NA,NA,NA,NA
2024-07-30 17:00:00,2370,"1","0",1906.52342262393,NA,NA,NA,NA
2024-07-30 18:00:00,1925,"1","0",2042.06861882575,NA,NA,NA,NA
2024-07-30 19:00:00,1534,"1","0",1428.72532146267,NA,NA,NA,NA
2024-07-30 20:00:00,986,"1","0",1092.71546806491,NA,NA,NA,NA
2024-07-30 21:00:00,616,"1","0",702.617520285395,NA,NA,NA,NA
2024-07-30 22:00:00,443,"1","0",347.882825664766,NA,NA,NA,NA
2024-07-30 23:00:00,235,"1","0",312.911029009707,NA,NA,NA,NA
2024-07-31,117,"1","0",113.59645788841,NA,NA,NA,NA
2024-07-31 01:00:00,145,"1","0",31.7921361443144,NA,NA,NA,NA
2024-07-31 02:00:00,107,"1","0",137.915595309441,NA,NA,NA,NA
2024-07-31 03:00:00,151,"1","0",179.338213334135,NA,NA,NA,NA
2024-07-31 04:00:00,431,"1","0",413.11512532205,NA,NA,NA,NA
2024-07-31 05:00:00,1489,"1","0",1174.44739132759,NA,NA,NA,NA
2024-07-31 06:00:00,1494,"1","0",2078.45838569401,NA,NA,NA,NA
2024-07-31 07:00:00,1354,"1","0",1774.87860582082,NA,NA,NA,NA
2024-07-31 08:00:00,1643,"1","0",1558.93380965976,NA,NA,NA,NA
2024-07-31 09:00:00,2010,"1","0",1829.92536408172,NA,NA,NA,NA
2024-07-31 10:00:00,1609,"1","0",2154.73525486283,NA,NA,NA,NA
2024-07-31 11:00:00,1592,"1","0",1552.10816668172,NA,NA,NA,NA
2024-07-31 12:00:00,1694,"1","0",1724.54406412288,NA,NA,NA,NA
2024-07-31 13:00:00,1741,"1","0",1958.31440581451,NA,NA,NA,NA
2024-07-31 14:00:00,2697,"1","0",2058.78520959418,NA,NA,NA,NA
2024-07-31 15:00:00,2653,"1","0",2974.00219387036,NA,NA,NA,NA
2024-07-31 16:00:00,2090,"1","0",2457.36872419189,NA,NA,NA,NA
2024-07-31 17:00:00,2439,"1","0",1851.73162117298,NA,NA,NA,NA
2024-07-31 18:00:00,2042,"1","0",2146.35041678236,NA,NA,NA,NA
2024-07-31 19:00:00,1396,"1","0",1580.21331732926,NA,NA,NA,NA
2024-07-31 20:00:00,1033,"1","0",889.138580556955,NA,NA,NA,NA
2024-07-31 21:00:00,670,"1","0",713.633903051004,NA,NA,NA,NA
2024-07-31 22:00:00,453,"1","0",468.029389220921,NA,NA,NA,NA
2024-07-31 23:00:00,274,"1","0",288.831581278614,NA,NA,NA,NA
2024-08-01,180,"1","0",163.785584478973,NA,NA,NA,NA
2024-08-01 01:00:00,114,"1","0",143.778728956497,NA,NA,NA,NA
2024-08-01 02:00:00,104,"1","0",93.1068097268195,NA,NA,NA,NA
2024-08-01 03:00:00,156,"1","0",207.648171305069,NA,NA,NA,NA
2024-08-01 04:00:00,397,"1","0",455.502097745776,NA,NA,NA,NA
2024-08-01 05:00:00,1532,"1","0",1085.67785579292,NA,NA,NA,NA
2024-08-01 06:00:00,1841,"1","0",1920.14110692397,NA,NA,NA,NA
2024-08-01 07:00:00,1366,"1","0",2018.34137369534,NA,NA,NA,NA
2024-08-01 08:00:00,1374,"1","0",1566.07276189921,NA,NA,NA,NA
2024-08-01 09:00:00,1333,"1","0",1645.19640421326,NA,NA,NA,NA
2024-08-01 10:00:00,1293,"1","0",1301.68902035528,NA,NA,NA,NA
2024-08-01 11:00:00,1431,"1","0",1444.60615745105,NA,NA,NA,NA
2024-08-01 12:00:00,1290,"1","0",1644.18213324594,NA,NA,NA,NA
2024-08-01 13:00:00,1386,"1","0",1500.41968630542,NA,NA,NA,NA
2024-08-01 14:00:00,1527,"1","0",2007.81297173197,NA,NA,NA,NA
2024-08-01 15:00:00,1522,"1","0",1747.09834233218,NA,NA,NA,NA
2024-08-01 16:00:00,1402,"1","0",1535.27791919914,NA,NA,NA,NA
2024-08-01 17:00:00,1245,"1","0",1630.97849814848,NA,NA,NA,NA
2024-08-01 18:00:00,987,"1","0",1067.8514256063,NA,NA,NA,NA
2024-08-01 19:00:00,897,"1","0",712.905971935455,NA,NA,NA,NA
2024-08-01 20:00:00,544,"1","0",730.868475883919,NA,NA,NA,NA
2024-08-01 21:00:00,244,"1","0",335.725774773322,NA,NA,NA,NA
2024-08-01 22:00:00,228,"1","0",146.463910947153,NA,NA,NA,NA
2024-08-01 23:00:00,131,"1","0",187.989907387582,NA,NA,NA,NA
2024-08-02,85,"1","0",91.9501850060885,NA,NA,NA,NA
2024-08-02 01:00:00,56,"1","0",57.0548235031865,NA,NA,NA,NA
2024-08-02 02:00:00,50,"1","0",77.5295993427135,NA,NA,NA,NA
2024-08-02 03:00:00,131,"1","0",168.3537665635,NA,NA,NA,NA
2024-08-02 04:00:00,349,"1","0",427.463528909278,NA,NA,NA,NA
2024-08-02 05:00:00,1483,"1","0",1065.16311559515,NA,NA,NA,NA
2024-08-02 06:00:00,1401,"1","0",1977.19549699304,NA,NA,NA,NA
2024-08-02 07:00:00,1301,"1","0",1436.30368859166,NA,NA,NA,NA
2024-08-02 08:00:00,1638,"1","0",1523.02861813866,NA,NA,NA,NA
2024-08-02 09:00:00,2094,"1","0",1772.99043297288,NA,NA,NA,NA
2024-08-02 10:00:00,2351,"1","0",2119.31538000231,NA,NA,NA,NA
2024-08-02 11:00:00,2482,"1","0",2324.90035564565,NA,NA,NA,NA
2024-08-02 12:00:00,2468,"1","0",2332.62544512199,NA,NA,NA,NA
2024-08-02 13:00:00,2293,"1","0",2443.60094667642,NA,NA,NA,NA
2024-08-02 14:00:00,1896,"1","0",2302.49599975291,NA,NA,NA,NA
2024-08-02 15:00:00,1576,"1","0",1867.89297892611,NA,NA,NA,NA
2024-08-02 16:00:00,1455,"1","0",1527.62951599056,NA,NA,NA,NA
2024-08-02 17:00:00,1441,"1","0",1355.9752856229,NA,NA,NA,NA
2024-08-02 18:00:00,1146,"1","0",1214.32811111009,NA,NA,NA,NA
2024-08-02 19:00:00,803,"1","0",880.853857095323,NA,NA,NA,NA
2024-08-02 20:00:00,694,"1","0",449.300414267931,NA,NA,NA,NA
2024-08-02 21:00:00,436,"1","0",439.036606069754,NA,NA,NA,NA
2024-08-02 22:00:00,287,"1","0",278.7873335057,NA,NA,NA,NA
2024-08-02 23:00:00,229,"1","0",128.191501277752,NA,NA,NA,NA
2024-08-03,126,"1","0",107.080083543507,NA,NA,NA,NA
2024-08-03 01:00:00,79,"1","0",5.44727885320555,NA,NA,NA,NA
2024-08-03 02:00:00,68,"1","0",11.7237938185521,NA,NA,NA,NA
2024-08-03 03:00:00,138,"1","0",111.573414525491,NA,NA,NA,NA
2024-08-03 04:00:00,244,"1","0",341.532810904903,NA,NA,NA,NA
2024-08-03 05:00:00,519,"1","0",875.039297913082,NA,NA,NA,NA
2024-08-03 06:00:00,726,"1","0",776.331710577815,NA,NA,NA,NA
2024-08-03 07:00:00,940,"1","0",1035.17227087758,NA,NA,NA,NA
2024-08-03 08:00:00,1403,"1","0",1315.61242067688,NA,NA,NA,NA
2024-08-03 09:00:00,1968,"1","0",1708.91019922235,NA,NA,NA,NA
2024-08-03 10:00:00,2216,"1","0",2084.84057001021,NA,NA,NA,NA
2024-08-03 11:00:00,2256,"1","0",2191.36405463295,NA,NA,NA,NA
2024-08-03 12:00:00,1390,"1","0",2182.90909603404,NA,NA,NA,NA
2024-08-03 13:00:00,1207,"1","0",1283.36601143068,NA,NA,NA,NA
2024-08-03 14:00:00,1266,"1","0",1272.18824967427,NA,NA,NA,NA
2024-08-03 15:00:00,1163,"1","0",1378.43157265569,NA,NA,NA,NA
2024-08-03 16:00:00,1119,"1","0",1221.42653128293,NA,NA,NA,NA
2024-08-03 17:00:00,1147,"1","0",1099.53468258567,NA,NA,NA,NA
2024-08-03 18:00:00,1035,"1","0",923.496732891235,NA,NA,NA,NA
2024-08-03 19:00:00,824,"1","0",714.841810423799,NA,NA,NA,NA
2024-08-03 20:00:00,593,"1","0",558.025783367305,NA,NA,NA,NA
2024-08-03 21:00:00,447,"1","0",293.023899663515,NA,NA,NA,NA
2024-08-03 22:00:00,290,"1","0",245.205090598483,NA,NA,NA,NA
2024-08-03 23:00:00,202,"1","0",130.529768356557,NA,NA,NA,NA
2024-08-04,115,"1","0",39.4647220348759,NA,NA,NA,NA
2024-08-04 01:00:00,93,"1","0",0,NA,NA,NA,NA
2024-08-04 02:00:00,115,"1","0",18.4902776468252,NA,NA,NA,NA
2024-08-04 03:00:00,94,"1","0",148.26290014179,NA,NA,NA,NA
2024-08-04 04:00:00,144,"1","0",243.564909351159,NA,NA,NA,NA
2024-08-04 05:00:00,361,"1","0",481.164856485463,NA,NA,NA,NA
2024-08-04 06:00:00,444,"1","0",755.308873575719,NA,NA,NA,NA
2024-08-04 07:00:00,468,"1","0",831.160371172394,NA,NA,NA,NA
2024-08-04 08:00:00,826,"1","0",904.244930948086,NA,NA,NA,NA
2024-08-04 09:00:00,1062,"1","0",1260.64533120123,NA,NA,NA,NA
2024-08-04 10:00:00,1380,"1","0",1292.16672331918,NA,NA,NA,NA
2024-08-04 11:00:00,961,"1","0",1538.2512245786,NA,NA,NA,NA
2024-08-04 12:00:00,1002,"1","0",762.90898765752,NA,NA,NA,NA
2024-08-04 13:00:00,1143,"1","0",1239.35230183143,NA,NA,NA,NA
2024-08-04 14:00:00,1147,"1","0",1426.24560553087,NA,NA,NA,NA
2024-08-04 15:00:00,1304,"1","0",1310.29908215521,NA,NA,NA,NA
2024-08-04 16:00:00,1294,"1","0",1429.22079567038,NA,NA,NA,NA
2024-08-04 17:00:00,2237,"1","0",1293.85352107985,NA,NA,NA,NA
2024-08-04 18:00:00,1874,"1","0",2125.17454981698,NA,NA,NA,NA
2024-08-04 19:00:00,1369,"1","0",1406.31897393868,NA,NA,NA,NA
2024-08-04 20:00:00,1060,"1","0",938.119426386329,NA,NA,NA,NA
2024-08-04 21:00:00,607,"1","0",764.373289460206,NA,NA,NA,NA
2024-08-04 22:00:00,395,"1","0",365.83338051022,NA,NA,NA,NA
2024-08-04 23:00:00,237,"1","0",271.560939119598,NA,NA,NA,NA
2024-08-05,187,"1","0",136.350977212915,NA,NA,NA,NA
2024-08-05 01:00:00,128,"1","0",139.158288913926,NA,NA,NA,NA
2024-08-05 02:00:00,161,"1","0",127.807214713319,NA,NA,NA,NA
2024-08-05 03:00:00,224,"1","0",236.879256654329,NA,NA,NA,NA
2024-08-05 04:00:00,515,"1","0",433.676309751883,NA,NA,NA,NA
2024-08-05 05:00:00,1763,"1","0",893.755210524339,NA,NA,NA,NA
2024-08-05 06:00:00,2417,"1","0",2155.82343464638,NA,NA,NA,NA
2024-08-05 07:00:00,2649,"1","0",2540.41090766556,NA,NA,NA,NA
2024-08-05 08:00:00,2543,"1","0",2712.39373059542,NA,NA,NA,NA
2024-08-05 09:00:00,2540,"1","0",2437.99458696489,NA,NA,NA,NA
2024-08-05 10:00:00,2618,"1","0",2480.81706565824,NA,NA,NA,NA
2024-08-05 11:00:00,2465,"1","0",2313.67429984881,NA,NA,NA,NA
2024-08-05 12:00:00,2399,"1","0",2376.67345355779,NA,NA,NA,NA
2024-08-05 13:00:00,2556,"1","0",2402.23514926867,NA,NA,NA,NA
2024-08-05 14:00:00,2809,"1","0",2573.70706723718,NA,NA,NA,NA
2024-08-05 15:00:00,3047,"1","0",2850.12526693295,NA,NA,NA,NA
2024-08-05 16:00:00,2608,"1","0",2899.81925455222,NA,NA,NA,NA
2024-08-05 17:00:00,2356,"1","0",2627.57223031709,NA,NA,NA,NA
2024-08-05 18:00:00,1855,"1","0",1887.03565783858,NA,NA,NA,NA
2024-08-05 19:00:00,1385,"1","0",1394.18221389921,NA,NA,NA,NA
2024-08-05 20:00:00,881,"1","0",1045.0335115776,NA,NA,NA,NA
2024-08-05 21:00:00,563,"1","0",544.377395239058,NA,NA,NA,NA
2024-08-05 22:00:00,468,"1","0",412.494792943636,NA,NA,NA,NA
2024-08-05 23:00:00,228,"1","0",372.008103548736,NA,NA,NA,NA
2024-08-06,120,"1","0",153.110768381013,NA,NA,NA,NA
2024-08-06 01:00:00,99,"1","0",77.4440761256197,NA,NA,NA,NA
2024-08-06 02:00:00,144,"1","0",138.765930047765,NA,NA,NA,NA
2024-08-06 03:00:00,197,"1","0",268.822487716406,NA,NA,NA,NA
2024-08-06 04:00:00,436,"1","0",503.194422329106,NA,NA,NA,NA
2024-08-06 05:00:00,1601,"1","0",1193.24812814742,NA,NA,NA,NA
2024-08-06 06:00:00,2178,"1","0",2218.72182640372,NA,NA,NA,NA
2024-08-06 07:00:00,2517,"1","0",2493.63131053443,NA,NA,NA,NA
2024-08-06 08:00:00,2566,"1","0",2598.88246742572,NA,NA,NA,NA
2024-08-06 09:00:00,2473,"1","0",2560.39309171543,NA,NA,NA,NA
2024-08-06 10:00:00,2561,"1","0",2425.56841002349,NA,NA,NA,NA
2024-08-06 11:00:00,2452,"1","0",2452.30195131566,NA,NA,NA,NA
2024-08-06 12:00:00,1413,"1","0",2396.96249146341,NA,NA,NA,NA
2024-08-06 13:00:00,1731,"1","0",1463.89061458714,NA,NA,NA,NA
2024-08-06 14:00:00,1770,"1","0",2119.92235879328,NA,NA,NA,NA
2024-08-06 15:00:00,2184,"1","0",2063.44526952834,NA,NA,NA,NA
2024-08-06 16:00:00,2223,"1","0",2188.30071593985,NA,NA,NA,NA
2024-08-06 17:00:00,1504,"1","0",2102.5673566525,NA,NA,NA,NA
2024-08-06 18:00:00,1387,"1","0",1113.52318607004,NA,NA,NA,NA
2024-08-06 19:00:00,1318,"1","0",1095.23972707881,NA,NA,NA,NA
2024-08-06 20:00:00,978,"1","0",972.922409898354,NA,NA,NA,NA
2024-08-06 21:00:00,687,"1","0",670.975958734884,NA,NA,NA,NA
2024-08-06 22:00:00,460,"1","0",499.1766473244,NA,NA,NA,NA
2024-08-06 23:00:00,239,"1","0",256.957995035134,NA,NA,NA,NA
2024-08-07,142,"1","0",113.351169441925,NA,NA,NA,NA
2024-08-07 01:00:00,98,"1","0",72.5575996910058,NA,NA,NA,NA
2024-08-07 02:00:00,77,"1","0",92.3616593469261,NA,NA,NA,NA
2024-08-07 03:00:00,169,"1","0",155.005928164696,NA,NA,NA,NA
2024-08-07 04:00:00,383,"1","0",434.991477188939,NA,NA,NA,NA
2024-08-07 05:00:00,1586,"1","0",1079.2196185769,NA,NA,NA,NA
2024-08-07 06:00:00,2312,"1","0",2151.2518630481,NA,NA,NA,NA
2024-08-07 07:00:00,2600,"1","0",2633.43879675312,NA,NA,NA,NA
2024-08-07 08:00:00,2790,"1","0",2659.10967329227,NA,NA,NA,NA
2024-08-07 09:00:00,2694,"1","0",2703.56392585794,NA,NA,NA,NA
2024-08-07 10:00:00,2599,"1","0",2583.77653141425,NA,NA,NA,NA
2024-08-07 11:00:00,2556,"1","0",2427.97323689096,NA,NA,NA,NA
2024-08-07 12:00:00,2635,"1","0",2126.59024867068,NA,NA,NA,NA
2024-08-07 13:00:00,2571,"1","0",2773.00753648746,NA,NA,NA,NA
2024-08-07 14:00:00,2952,"1","0",2524.97844532121,NA,NA,NA,NA
2024-08-07 15:00:00,2978,"1","0",3088.73212189938,NA,NA,NA,NA
2024-08-07 16:00:00,2696,"1","0",2809.22599885111,NA,NA,NA,NA
2024-08-07 17:00:00,2249,"1","0",2170.54563565602,NA,NA,NA,NA
2024-08-07 18:00:00,1015,"1","0",1897.28928726094,NA,NA,NA,NA
2024-08-07 19:00:00,713,"1","0",605.483976190023,NA,NA,NA,NA
2024-08-07 20:00:00,475,"1","0",467.84561710225,NA,NA,NA,NA
2024-08-07 21:00:00,351,"1","0",311.953828457272,NA,NA,NA,NA
2024-08-07 22:00:00,204,"1","0",251.410375597058,NA,NA,NA,NA
2024-08-07 23:00:00,149,"1","0",103.465720500563,NA,NA,NA,NA
2024-08-08,77,"1","0",102.16192273809,NA,NA,NA,NA
2024-08-08 01:00:00,99,"1","0",38.8592597270368,NA,NA,NA,NA
2024-08-08 02:00:00,113,"1","0",111.168616450909,NA,NA,NA,NA
2024-08-08 03:00:00,147,"1","0",232.869537723693,NA,NA,NA,NA
2024-08-08 04:00:00,409,"1","0",416.975590771767,NA,NA,NA,NA
2024-08-08 05:00:00,1554,"1","0",1154.39680364209,NA,NA,NA,NA
2024-08-08 06:00:00,2376,"1","0",2192.18883553001,NA,NA,NA,NA
2024-08-08 07:00:00,2604,"1","0",2720.70361110458,NA,NA,NA,NA
2024-08-08 08:00:00,2754,"1","0",2742.55189526938,NA,NA,NA,NA
2024-08-08 09:00:00,2671,"1","0",2703.57990282359,NA,NA,NA,NA
2024-08-08 10:00:00,2479,"1","0",2555.74861981431,NA,NA,NA,NA
2024-08-08 11:00:00,2397,"1","0",2387.3031624241,NA,NA,NA,NA
2024-08-08 12:00:00,2660,"1","0",2427.98884578587,NA,NA,NA,NA
2024-08-08 13:00:00,2716,"1","0",2727.28421477717,NA,NA,NA,NA
2024-08-08 14:00:00,3010,"1","0",2923.76942600654,NA,NA,NA,NA
2024-08-08 15:00:00,3119,"1","0",3062.93387910823,NA,NA,NA,NA
2024-08-08 16:00:00,2845,"1","0",2953.04737864685,NA,NA,NA,NA
2024-08-08 17:00:00,2517,"1","0",2480.15585911618,NA,NA,NA,NA
2024-08-08 18:00:00,2012,"1","0",1800.31319355486,NA,NA,NA,NA
2024-08-08 19:00:00,1579,"1","0",1595.33328870491,NA,NA,NA,NA
2024-08-08 20:00:00,1063,"1","0",1158.0302373497,NA,NA,NA,NA
2024-08-08 21:00:00,603,"1","0",748.041552135134,NA,NA,NA,NA
2024-08-08 22:00:00,456,"1","0",379.1926649622,NA,NA,NA,NA
2024-08-08 23:00:00,272,"1","0",363.332564209237,NA,NA,NA,NA
2024-08-09,148,"1","0",173.47855078997,NA,NA,NA,NA
2024-08-09 01:00:00,105,"1","0",112.805391804746,NA,NA,NA,NA
2024-08-09 02:00:00,131,"1","0",114.459453831792,NA,NA,NA,NA
2024-08-09 03:00:00,168,"1","0",234.045831412356,NA,NA,NA,NA
2024-08-09 04:00:00,404,"1","0",454.792078023574,NA,NA,NA,NA
2024-08-09 05:00:00,1478,"1","0",1116.41443832358,NA,NA,NA,NA
2024-08-09 06:00:00,2226,"1","0",2142.53980677368,NA,NA,NA,NA
2024-08-09 07:00:00,2411,"1","0",2544.97680449147,NA,NA,NA,NA
2024-08-09 08:00:00,2462,"1","0",2553.14113155723,NA,NA,NA,NA
2024-08-09 09:00:00,2599,"1","0",2430.74050017155,NA,NA,NA,NA
2024-08-09 10:00:00,2749,"1","0",2490.1622470155,NA,NA,NA,NA
2024-08-09 11:00:00,2669,"1","0",2641.6298839746,NA,NA,NA,NA
2024-08-09 12:00:00,2776,"1","0",2666.21315641522,NA,NA,NA,NA
2024-08-09 13:00:00,2916,"1","0",2769.71989714352,NA,NA,NA,NA
2024-08-09 14:00:00,3243,"1","0",3031.76224335417,NA,NA,NA,NA
2024-08-09 15:00:00,3169,"1","0",3254.01389740592,NA,NA,NA,NA
2024-08-09 16:00:00,3021,"1","0",2904.20378379913,NA,NA,NA,NA
2024-08-09 17:00:00,2730,"1","0",2651.84666212276,NA,NA,NA,NA
2024-08-09 18:00:00,2233,"1","0",2192.11446316063,NA,NA,NA,NA
