"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-01-07 06:00:00,2.6253929674212,6.51909721099183,1,13.81
2024-01-07 07:00:00,2.57261223020711,3.32913269274756,1,13.1
2024-01-07 08:00:00,2.46470394247048,3.8244504736218,1,11.76
2024-01-07 09:00:00,2.53765721517353,3.81045753904993,1,12.65
2024-01-07 10:00:00,2.34755845863678,4.84085913767297,1,10.46
2024-01-07 11:00:00,2.02154756326093,4.19367404638797,1,7.55
2024-01-07 12:00:00,1.83418018511201,3.33440295196281,1,6.26
2024-01-07 13:00:00,1.74745921033147,5.88542068897336,1,5.74
2024-01-07 14:00:00,1.26976054486394,4.66892130084321,1,3.56
2024-01-07 15:00:00,1.34807314829969,4.78553947143629,1,3.85
2024-01-07 16:00:00,1.39376637595859,7.7969538957988,1,4.03
2024-01-07 17:00:00,1.30833281965018,6.89325663238316,1,3.7
2024-01-07 18:00:00,1.48387468945875,9.01663249127179,1,4.41
2024-01-07 19:00:00,1.46093790411566,5.27175360660414,1,4.31
2024-01-07 20:00:00,1.43746264769429,3.87272517717944,1,4.21
2024-01-07 21:00:00,1.56861591791385,4.24620549178272,1,4.8
2024-01-07 22:00:00,1.65057985576528,7.13542807682278,1,5.21
2024-01-07 23:00:00,1.55603713570699,4.44718158374017,1,4.74
2024-01-08,1.61938824328727,3.88827762812535,1,5.05
2024-01-08 01:00:00,1.39376637595859,5.93127269713202,1,4.03
2024-01-08 02:00:00,1.46787434811231,5.54644649061608,1,4.34
2024-01-08 03:00:00,1.39376637595859,5.57660933275993,1,4.03
2024-01-08 04:00:00,1.45395300959371,7.09941648180527,1,4.28
2024-01-08 05:00:00,1.76985463384001,5.96714493704762,1,5.87
2024-01-08 06:00:00,2.11986345617875,3.04362543527354,1,8.33
2024-01-08 07:00:00,2.26176309847379,3.04097345367431,1,9.6
2024-01-08 08:00:00,2.33988087773774,2.43016068650174,1,10.38
2024-01-08 09:00:00,2.41233595695316,3.7482336881646,1,11.16
2024-01-08 10:00:00,2.45530618001171,4.97810817048202,1,11.65
2024-01-08 11:00:00,2.43185742869818,5.50712404747322,1,11.38
2024-01-08 12:00:00,2.41143949790613,6.35980541710639,1,11.15
2024-01-08 13:00:00,2.33408376005342,4.66617094513115,1,10.32
2024-01-08 14:00:00,2.2512917986065,2.41394696200543,1,9.5
2024-01-08 15:00:00,2.30757263450508,3.0112078435358,1,10.05
2024-01-08 16:00:00,2.36555989215543,2.34167042273803,1,10.65
2024-01-08 17:00:00,2.65955999194178,5.245214487607,1,14.29
2024-01-08 18:00:00,2.77570884957602,9.77556011600942,1,16.05
2024-01-08 19:00:00,2.80880010420235,7.48470534969277,1,16.59
2024-01-08 20:00:00,2.90032208874933,13.6961238086359,1,18.18
2024-01-08 21:00:00,2.91723004539903,16.1997012545386,1,18.49
2024-01-08 22:00:00,2.9882040071332,21.2607986980312,1,19.85
2024-01-08 23:00:00,2.98416563718253,21.5190244087385,1,19.77
2024-01-09,3.06011453248326,21.0354915644606,1,21.33
