"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-02-27,3.5720646995221,3.2318161313859,1,35.59
2024-02-27 01:00:00,3.62407423074782,3.19486717398891,1,37.49
2024-02-27 02:00:00,3.53368656470823,3.17681763812228,1,34.25
2024-02-27 03:00:00,3.36349551447814,3.16073738535388,1,28.89
2024-02-27 04:00:00,3.48431228837266,2.96131947384525,1,32.6
2024-02-27 05:00:00,3.5201649007262,3.15456130746306,1,33.79
2024-02-27 06:00:00,3.78713982328146,3.06430622559636,1,44.13
2024-02-27 07:00:00,3.79346466930401,3.2070204632428,1,44.41
2024-02-27 08:00:00,3.96745771231625,3.32958067869494,1,52.85
2024-02-27 09:00:00,3.93827537657221,3.23418873809959,1,51.33
2024-02-27 10:00:00,3.35270717250172,2.97796091559711,1,28.58
2024-02-27 11:00:00,3.0777729838902,2.34373532702367,1,21.71
2024-02-27 12:00:00,2.92852352386054,1.81049775521431,1,18.7
2024-02-27 13:00:00,2.81780106506133,1.94970511820021,1,16.74
2024-02-27 14:00:00,2.74148497718845,1.43156466447885,1,15.51
2024-02-27 15:00:00,2.8136106967627,1.47897940882232,1,16.67
2024-02-27 16:00:00,2.81839825827108,1.73851367311552,1,16.75
2024-02-27 17:00:00,3.0708397460408,1.76201938897074,1,21.56
2024-02-27 18:00:00,3.03591406318682,2.11754854846503,1,20.82
2024-02-27 19:00:00,2.90197089373952,2.28726874031811,1,18.21
2024-02-27 20:00:00,2.71469474382088,2.28135867393712,1,15.1
2024-02-27 21:00:00,2.63332665490627,2.81222288313977,1,13.92
2024-02-27 22:00:00,2.20276475771183,2.01353756831792,1,9.05
2024-02-27 23:00:00,2.36930872503695,2.96739524057829,1,10.69
2024-02-28,2.19722457733622,2.88799552788698,1,9
2024-02-28 01:00:00,1.73518911773966,2.50043733641441,1,5.67
2024-02-28 02:00:00,1.77833644889591,2.37166103178487,1,5.92
2024-02-28 03:00:00,1.89311196348834,2.44448642995891,1,6.64
2024-02-28 04:00:00,1.99877363861238,2.80109776493868,1,7.38
2024-02-28 05:00:00,2.1770218700187,2.9026085369406,1,8.82
2024-02-28 06:00:00,2.25654115449264,2.97760122801747,1,9.55
2024-02-28 07:00:00,2.25654115449264,2.98429445369614,1,9.55
2024-02-28 08:00:00,2.11866225483312,2.80940743223108,1,8.32
2024-02-28 09:00:00,2.14826773260969,2.4196608442171,1,8.57
2024-02-28 10:00:00,1.86252854011626,2.71811420018126,1,6.44
2024-02-28 11:00:00,1.73518911773966,2.95385037254552,1,5.67
2024-02-28 12:00:00,1.70110510095992,2.74821101236595,1,5.48
2024-02-28 13:00:00,1.66203036255327,2.28070295751326,1,5.27
2024-02-28 14:00:00,1.78339121955754,2.31095527776607,1,5.95
2024-02-28 15:00:00,1.70474809223843,2.29901458260187,1,5.5
2024-02-28 16:00:00,1.79674701073909,1.78380319412793,1,6.03
2024-02-28 17:00:00,2.63188884013665,2.28847771134225,1,13.9
2024-02-28 18:00:00,2.86162928903051,3.14620228694849,1,17.49
2024-02-28 19:00:00,3.02529107579554,3.2197994868964,1,20.6
2024-02-28 20:00:00,3.35025490292458,2.97214804886579,1,28.51
2024-02-28 21:00:00,3.40219688199524,3.22935257105047,1,30.03
2024-02-28 22:00:00,3.41969196429832,3.13922837568743,1,30.56
2024-02-28 23:00:00,3.32467624375441,3.27223408762932,1,27.79
2024-02-29,3.90680943837526,3.13086545140928,1,49.74
2024-02-29 03:00:00,3.55905546627774,3.1430612501889,1,35.13
2024-02-29 04:00:00,3.59264384623311,3.22104725150139,1,36.33
2024-02-29 05:00:00,3.70426055615224,3.10738268421314,1,40.62
2024-02-29 06:00:00,3.71161894108343,3.04535631125784,1,40.92
2024-02-29 07:00:00,3.99120380330259,3.27936180769148,1,54.12
2024-02-29 08:00:00,4.31895370569792,3.36858239523522,1,75.11
2024-02-29 09:00:00,4.27736032244553,3.33850945844897,1,72.05
2024-02-29 10:00:00,3.92769948481315,3.34407429945142,1,50.79
2024-02-29 11:00:00,3.83686833182739,3.35697581227436,1,46.38
2024-02-29 12:00:00,3.85354607566917,3.37797590118076,1,47.16
2024-02-29 13:00:00,3.89792408104864,3.29615667080188,1,49.3
