"","cas","data_temp1","mesic",".fitted","pred","lower","upper","pred_30"
"6415",2024-09-28 17:00:00,15.65,9,15.3863348489364,21.4602517819683,19.4082706221961,23.5122329417406,NA
"6416",2024-09-28 18:00:00,13.1,9,14.9371870034419,20.3521228972268,18.3001417374546,22.4041040569991,NA
"6417",2024-09-28 19:00:00,12,9,11.6537481913026,18.9074572272139,16.8554760674416,20.9594383869862,NA
"6418",2024-09-28 20:00:00,11.65,9,11.2295120897516,17.3887579038397,15.3367767440674,19.440739063612,NA
"6419",2024-09-28 21:00:00,11.2,9,11.1937578561892,16.069878855285,14.0178976955127,18.1218600150573,NA
"6420",2024-09-28 22:00:00,10.43,9,10.8172434021955,15.1124333901317,13.0604522303595,17.164414549904,NA
"6421",2024-09-28 23:00:00,10.55,9,10.2022196605888,14.4996186663847,12.4476375066124,16.551599826157,NA
"6422",2024-09-29,9.62,9,10.5419135858312,14.0695965646832,12.0176154049109,16.1215777244555,NA
"6423",2024-09-29 01:00:00,7.2,9,9.25095743695321,13.6307054633806,11.5787243036083,15.6826866231529,NA
"6424",2024-09-29 02:00:00,5.88,9,6.50544311203707,13.0939012956696,11.0419201358973,15.1458824554419,NA
"6425",2024-09-29 03:00:00,5.22,9,5.66824608608404,12.545974800222,10.4939936404497,14.5979559599943,NA
"6426",2024-09-29 04:00:00,4.72,9,5.16172049240751,12.2192675454437,10.1672863856714,14.271248705216,NA
"6427",2024-09-29 05:00:00,4.3,9,5.03772611637103,12.3743155008515,10.3223343410792,14.4262966606238,NA
"6428",2024-09-29 06:00:00,4.13,9,4.94418940121627,13.1576678085367,11.1056866487645,15.209648968309,NA
"6429",2024-09-29 07:00:00,4.95,9,5.14998122221347,14.5144164446765,12.4624352849042,16.5663976044488,NA
"6430",2024-09-29 08:00:00,7.95,9,6.52031668848592,16.2035951120108,14.1516139522385,18.2555762717831,NA
"6431",2024-09-29 09:00:00,13.45,9,9.83958336651648,17.9007826080907,15.8488014483184,19.952763767863,NA
"6432",2024-09-29 10:00:00,14.12,9,16.01947436091,19.3384982313186,17.2865170715463,21.3904793910909,NA
"6433",2024-09-29 11:00:00,14.03,9,15.0614841752001,20.4034743616326,18.3514932018603,22.4554555214049,NA
"6434",2024-09-29 12:00:00,16.55,9,14.8897599051051,21.1320354987989,19.0800543390266,23.1840166585712,NA
"6435",2024-09-29 13:00:00,15.97,9,17.7854118529877,21.6334937124169,19.5815125526446,23.6854748721892,NA
"6436",2024-09-29 14:00:00,15.6,9,15.7180125215946,21.9756750322425,19.9236938724702,24.0276561920148,NA
"6437",2024-09-29 15:00:00,15.3,9,15.8284613459045,22.1212839322939,20.0693027725216,24.1732650920662,NA
"6438",2024-09-29 16:00:00,14.85,9,15.0071660708003,21.942919491246,19.8909383314737,23.9949006510183,NA
"6439",2024-09-29 17:00:00,13.93,9,14.422322787042,21.3107398263303,19.258758666558,23.3627209861026,NA
"6440",2024-09-29 18:00:00,12.32,9,12.6074282186475,20.203540592259,18.1515594324867,22.2555217520313,NA
"6441",2024-09-29 19:00:00,10.2,9,11.3114608908716,18.7595602249692,16.7075790651969,20.8115413847415,NA
"6442",2024-09-29 20:00:00,8.5,9,9.19868893465802,17.2410813398816,15.1891001801093,19.2930624996539,NA
"6443",2024-09-29 21:00:00,7.08,9,7.7131890418749,15.9223225506725,13.8703413909002,17.9743037104448,NA
"6444",2024-09-29 22:00:00,5.95,9,6.47619788467482,14.9649422940295,12.9129611342572,17.0169234538018,NA
"6445",2024-09-29 23:00:00,5.4,9,5.85478539116144,14.352209918924,12.3002287591517,16.4041910786962,NA
"6446",2024-09-30,5.6,9,5.18730988848665,13.9222835207845,11.8703023610122,15.9742646805568,NA
"6447",2024-09-30 01:00:00,5.27,9,5.24764388308396,13.4834945464894,11.4315133867171,15.5354757062617,NA
"6448",2024-09-30 02:00:00,5.15,9,5.10527050385967,12.9467474981298,10.8947663383575,14.9987286579021,NA
"6449",2024-09-30 03:00:00,5.32,9,5.14104620991043,12.3987131621427,10.3467320023704,14.450694321915,NA
"6450",2024-09-30 04:00:00,5.62,9,5.46286956019196,12.0719863255666,10.0200051657943,14.1239674853389,NA
"6451",2024-09-30 05:00:00,5.68,9,5.98893361275929,12.2271460471468,10.1751648873745,14.2791272069191,NA
"6452",2024-09-30 06:00:00,5.58,9,6.28645533399274,13.0107386009647,10.9587574411924,15.062719760737,NA
"6453",2024-09-30 07:00:00,5.12,9,6.62387555906673,14.3677603564279,12.3157791966556,16.4197415162002,NA
"6454",2024-09-30 08:00:00,9.05,9,6.7348185294327,16.0562719030256,14.0042907432533,18.1082530627979,NA
"6455",2024-09-30 09:00:00,11.57,9,12.4000384354305,17.7527796882714,15.7007985284991,19.8047608480437,NA
"6456",2024-09-30 10:00:00,13.07,9,12.8497045389416,19.1907947536408,17.1388135938685,21.2427759134131,NA
"6457",2024-09-30 11:00:00,12.72,9,14.1573752501305,20.2554717650585,18.2034906052862,22.3074529248307,NA
"6458",2024-09-30 12:00:00,13.95,9,13.8548602665695,20.9839781261434,18.9319969663711,23.0359592859157,NA
"6459",2024-09-30 13:00:00,15.15,9,14.4070513914638,21.4849297395703,19.432948579798,23.5369108993426,NA
"6460",2024-09-30 14:00:00,16.02,9,15.7140236839784,21.8271630752947,19.7751819155224,23.879144235067,NA
"6461",2024-09-30 15:00:00,16.23,9,16.3330898917796,21.9729991975821,19.9210180378098,24.0249803573544,NA
"6462",2024-09-30 16:00:00,16.05,9,16.1228004162801,21.7944291256553,19.742447965883,23.8464102854275,NA
"6463",2024-09-30 17:00:00,15.13,9,15.4971338853128,21.1626144573157,19.1106332975434,23.214595617088,NA
"6464",2024-09-30 18:00:00,13.47,9,14.0368215203456,20.0556388403838,18.0036576806115,22.1076200001561,NA
"6465",2024-09-30 19:00:00,10.68,9,12.0172789079054,18.6118175593454,16.5598363995731,20.6637987191177,NA
"6466",2024-09-30 20:00:00,10.17,9,9.13211823003035,17.0933750056594,15.0413938458871,19.1453561654317,NA
"6467",2024-09-30 21:00:00,10.25,9,9.45661375775407,15.774626095328,13.7226449355557,17.8266072551003,NA
"6468",2024-09-30 22:00:00,10.57,9,9.86059137983237,14.8172411856609,12.7652600258886,16.8692223454332,NA
"6469",2024-09-30 23:00:00,10.62,9,10.5068917994976,14.2045086920666,12.1525275322943,16.2564898518389,NA
"6470",2024-10-01,10.62,10,9.62171866392066,10.5281114554298,8.47613029565751,12.5800926152021,NA
"6471",2024-10-01 01:00:00,10.68,10,10.642453854143,10.0893276129584,8.03734645318607,12.1413087727307,NA
"6472",2024-10-01 02:00:00,10.47,10,10.4180009093504,9.55257383044255,7.50059267067026,11.6045549902148,NA
"6473",2024-10-01 03:00:00,10.15,10,10.1999140790159,9.00448922294941,6.95250806317712,11.0564703827217,NA
"6474",2024-10-01 04:00:00,9.82,10,9.9477728131703,8.67773544429752,6.62575428452523,10.7297166040698,NA
"6475",2024-10-01 05:00:00,9.8,10,9.75412768383066,8.83290293368189,6.7809217739096,10.8848840934542,NA
"6476",2024-10-01 06:00:00,9.7,10,10.064855970477,9.61653721011854,7.56455605034625,11.6685183698908,NA
"6477",2024-10-01 07:00:00,9.8,10,10.0988903116059,10.9736093994641,8.92162823969176,13.0255905592363,NA
"6478",2024-10-01 08:00:00,10.1,10,11.6274902205513,12.6619231357954,10.6099419760231,14.7139042955677,NA
"6479",2024-10-01 09:00:00,10.95,10,11.3171126112361,14.3582298208446,12.3062486610723,16.4102109806168,NA
"6480",2024-10-01 10:00:00,12.25,10,12.1270586256385,15.7963023744018,13.7443212146295,17.8482835341741,NA
"6481",2024-10-01 11:00:00,12.85,10,12.9880500932601,16.8608788575321,14.8088976977598,18.9128600173044,NA
"6482",2024-10-01 12:00:00,12.07,10,13.8428468102076,17.5893492498963,15.537368090124,19.6413304096686,NA
"6483",2024-10-01 13:00:00,13.38,10,12.4772042878365,18.0901456277407,16.0381644679684,20.142126787513,NA
"6484",2024-10-01 14:00:00,14.82,10,14.2027027684663,18.4323712760002,16.3803901162279,20.4843524357725,NA
"6485",2024-10-01 15:00:00,15.13,10,15.3066456484071,18.5782460180345,16.5262648582622,20.6302271778068,NA
"6486",2024-10-01 16:00:00,16.3,10,15.0857703031333,18.3996003117569,16.3476191519846,20.4515814715292,NA
"6487",2024-10-01 17:00:00,14.43,10,16.0979914012301,17.7678607319574,15.7158795721851,19.8198418917297,NA
"6488",2024-10-01 18:00:00,13.95,10,13.0216057971354,16.6609229169539,14.6089417571816,18.7129040767262,NA
"6489",2024-10-01 19:00:00,12.55,10,12.6511716993065,15.2171224444398,13.1651412846675,17.2691036042121,NA
"6490",2024-10-01 20:00:00,11.57,10,11.6412643741672,13.6986683321835,11.6466871724112,15.7506494919558,NA
"6491",2024-10-01 21:00:00,11.1,10,10.9365657576704,12.3799009261815,10.3279197664092,14.4318820859538,NA
"6492",2024-10-01 22:00:00,10.03,10,10.775914608833,11.4224937321114,9.37051257233911,13.4744748918837,NA
"6493",2024-10-01 23:00:00,9.03,10,9.5737858844269,10.8097402006025,8.75775904083025,12.8617213603748,NA
"6494",2024-10-02,8.2,10,8.95961890304082,10.3797971687638,8.32781600899148,12.4317783285361,NA
"6495",2024-10-02 01:00:00,8.3,10,7.83224093495653,9.94099377459613,7.88901261482384,11.9929749343684,NA
"6496",2024-10-02 02:00:00,8.72,10,8.16854263249526,9.40421735773412,7.35223619796183,11.4561985175064,NA
"6497",2024-10-02 03:00:00,9.07,10,8.65102436482686,8.85609867063623,6.80411751086393,10.9080798304085,NA
"6498",2024-10-02 04:00:00,9.3,10,9.09261960167075,8.52931702416493,6.47733586439264,10.5812981839372,NA
"6499",2024-10-02 05:00:00,9.53,10,9.56508890411307,8.68446586297559,6.6324847032033,10.7364470227479,NA
"6500",2024-10-02 06:00:00,9.9,10,9.99114695077525,9.46809050705074,7.41610934727845,11.520071666823,NA
"6501",2024-10-02 07:00:00,10.32,10,10.6788099267331,10.8251554168331,8.77317425706086,12.8771365766054,NA
"6502",2024-10-02 08:00:00,10.78,10,11.2800369952072,12.5133963758303,10.461415216058,14.5653775356025,NA
"6503",2024-10-02 09:00:00,11.45,10,11.9070116709358,14.2096294679169,12.1576483081447,16.2616106276892,NA
"6504",2024-10-02 10:00:00,12.82,10,12.6408596780486,15.6476967639333,13.595715604161,17.6996779237056,NA
"6505",2024-10-02 11:00:00,13.73,10,13.8510720065851,16.7122263177652,14.6602451579929,18.7642074775375,NA
"6506",2024-10-02 12:00:00,14.22,10,14.1668867128551,17.4406668820477,15.3886857222754,19.49264804182,NA
"6507",2024-10-02 13:00:00,15.07,10,15.0956527570973,17.9414019925819,15.8894208328096,19.9933831523541,NA
"6508",2024-10-02 14:00:00,15.68,10,15.791439828088,18.2836053888447,16.2316242290724,20.335586548617,NA
"6509",2024-10-02 15:00:00,15.07,10,15.8724986789286,18.4294701610059,16.3774890012336,20.4814513207782,NA
"6510",2024-10-02 16:00:00,13.62,10,15.0672690093231,18.2507843698085,16.1988032100362,20.3027655295808,NA
"6511",2024-10-02 17:00:00,12.9,10,12.345002716832,17.6190445592144,15.5670633994421,19.6710257189866,NA
"6512",2024-10-02 18:00:00,12.25,10,12.2952654546948,16.5120967224617,14.4601155626894,18.564077882234,NA
"6513",2024-10-02 19:00:00,11.35,10,11.206366433216,15.0682817959373,13.016300636165,17.1202629557096,NA
"6514",2024-10-02 20:00:00,10.88,10,10.4917914981973,13.5498047380013,11.4978235782291,15.6017858977736,NA
"6515",2024-10-02 21:00:00,10.67,10,10.3539557453377,12.2310126097308,10.1790314499585,14.2829937695031,NA
"6516",2024-10-02 22:00:00,10.45,10,10.1511522684258,11.2735797482558,9.22159858848352,13.3255609080281,NA
"6517",2024-10-02 23:00:00,10.35,10,10.0945353700952,10.6608009338887,8.60881977411636,12.7127820936609,NA
"6518",2024-10-03,10.28,10,10.0832172708989,10.2308329345355,8.17885177476319,12.2828140943078,NA
"6519",2024-10-03 01:00:00,10.38,10,10.2038955618512,9.79200476102944,7.74002360125715,11.8439859208017,NA
"6520",2024-10-03 02:00:00,10.15,10,10.2973387164655,9.25520280649257,7.20322164672028,11.3071839662649,NA
"6521",2024-10-03 03:00:00,9.78,10,9.92519075300559,8.70705561525084,6.65507445547855,10.7590367750231,NA
"6522",2024-10-03 04:00:00,9.5,10,9.60199438955434,8.38024716070245,6.32826600093016,10.4322283204747,NA
"6523",2024-10-03 05:00:00,10,10,9.57028294474064,8.53537168117982,6.48339052140753,10.5873528409521,NA
"6524",2024-10-03 06:00:00,9.95,10,10.586768361707,9.31897444417005,7.26699328439776,11.3709556039423,NA
"6525",2024-10-03 07:00:00,9.87,10,10.6181990935004,10.6760181501225,8.62403699035018,12.7279993098948,NA
"6526",2024-10-03 08:00:00,11.82,10,10.7158293713882,12.3642206661817,10.3122395064094,14.416201825954,NA
"6527",2024-10-03 09:00:00,12.47,10,13.2836641308088,14.0604151560438,12.0084339962715,16.1123963158161,NA
"6528",2024-10-03 10:00:00,12.3,10,13.6244677700932,15.4984619504121,13.4464807906398,17.5504431101844,NA
"6529",2024-10-03 11:00:00,12.9,10,12.9915775578073,16.5629600550529,14.5109788952806,18.6149412148252,NA
"6530",2024-10-03 12:00:00,13.68,10,13.5996503880648,17.291373742056,15.2393925822837,19.3433549018283,NA
"6531",2024-10-03 13:00:00,13.8,10,14.424529020601,17.792073729819,15.7400925700467,19.8440548895913,NA
"6532",2024-10-03 14:00:00,13.6,10,14.1826053697334,18.1342523618686,16.0822712020964,20.1862335216409,NA
"6533",2024-10-03 15:00:00,13.88,10,13.4744859775707,18.2800956693228,16.2281145095505,20.332076829095,NA
"6534",2024-10-03 16:00:00,13.65,10,13.5678970314902,18.1013805176887,16.0493993579164,20.153361677461,NA
"6535",2024-10-03 17:00:00,12.83,10,13.2364390836359,17.4696219268074,15.4176407670351,19.5216030865797,NA
"6536",2024-10-03 18:00:00,12,10,12.0649859823092,16.3626527808166,14.3106716210443,18.4146339405889,NA
"6537",2024-10-03 19:00:00,10.62,10,11.0811944558131,14.9188154311314,12.8668342713591,16.9707965909037,NA
"6538",2024-10-03 20:00:00,10.62,10,9.70842504087393,13.400313764222,11.3483326044497,15.4522949239943,NA
"6539",2024-10-03 21:00:00,10.07,10,10.2592690272351,12.0814966143551,10.0295154545828,14.1334777741274,NA
"6540",2024-10-03 22:00:00,9.95,10,9.65534607328952,11.1240385382352,9.07205737846291,13.1760196980075,NA
"6541",2024-10-03 23:00:00,10.05,10,9.83020050303151,10.5112346673097,8.45925350753741,12.563215827082,NA
"6542",2024-10-04,10.18,10,9.99199012331502,10.0812417512319,8.02926059145963,12.1332229110042,NA
"6543",2024-10-04 01:00:00,10.32,10,10.1278295568491,9.64238876727615,7.59040760750386,11.6943699270484,NA
"6544",2024-10-04 02:00:00,10.37,10,10.100470106375,9.10556185865166,7.05358069887937,11.1575430184239,NA
"6545",2024-10-04 03:00:00,10.3,10,10.0970233344064,8.55738898663088,6.50540782685859,10.6093701464032,NA
"6546",2024-10-04 04:00:00,10.12,10,10.1190192393734,8.23055535580416,6.17857419603187,10.2825365155764,NA
"6547",2024-10-04 05:00:00,10.07,10,10.3152131684366,8.38565541409748,6.33367425432519,10.4376365738698,NA
"6548",2024-10-04 06:00:00,10.12,10,10.35726501894,9.16923441515365,7.11725325538136,11.2212155749259,NA
"6549",2024-10-04 07:00:00,10.32,10,10.7082513415632,10.5262545946995,8.47427343492723,12.5782357544718,NA
"6550",2024-10-04 08:00:00,10.57,10,11.6448236361116,12.2144290889552,10.162447929183,14.2664102487275,NA
"6551",2024-10-04 09:00:00,11.1,10,11.4485871286206,13.9105955716766,11.8586144119043,15.9625767314489,NA
"6552",2024-10-04 10:00:00,11.1,10,11.8863217686433,15.3486191952268,13.2966380354545,17.4006003549991,NA
"6553",2024-10-04 11:00:00,11.28,10,11.8861915817769,16.4130912950278,14.3611101352555,18.4650724548001,NA
"6554",2024-10-04 12:00:00,12.17,10,12.0212307811903,17.1414802412038,15.0894990814315,19.1934614009761,NA
"6555",2024-10-04 13:00:00,12.88,10,12.8098908738075,17.6421533676397,15.5901722078674,19.694134527412,NA
"6556",2024-10-04 14:00:00,12.38,10,13.3086010549149,17.9843079304054,15.9323267706331,20.0362890901777,NA
"6557",2024-10-04 15:00:00,12.45,10,12.503287128966,18.1301280966395,16.0781469368672,20.1821092564118,NA
"6558",2024-10-04 16:00:00,12.12,10,12.4000713211852,17.9513877756822,15.8994066159099,20.0033689354545,NA
"6559",2024-10-04 17:00:00,11.65,10,11.6167678007702,17.3196068660701,15.2676257062978,19.3715880258424,NA
"6560",2024-10-04 18:00:00,11.43,10,10.9979116064004,16.2126147904036,14.1606336306313,18.2645959501759,NA
"6561",2024-10-04 19:00:00,11.3,10,10.600713415472,14.7687542737582,12.7167731139859,16.8207354335305,NA
"6562",2024-10-04 20:00:00,11.03,10,10.9100788128426,13.2502289195757,11.1982477598034,15.302210079348,NA
"6563",2024-10-04 21:00:00,10.95,10,10.443798759824,11.931388030356,9.87940687058368,13.9833691901283,NA
"6564",2024-10-04 22:00:00,10.77,10,10.7113425224385,10.9739062207948,8.92192506102251,13.0258873805671,NA
"6565",2024-10-04 23:00:00,10.82,10,10.6091146424726,10.3610787150706,8.3090975552983,12.4130598748429,NA
"6566",2024-10-05,10.6,10,10.7440012721987,9.93106225802728,7.87908109825499,11.9830434177996,NA
"6567",2024-10-05 01:00:00,10.15,10,10.3961875753051,9.49218581808854,7.44020465831625,11.5441669778608,NA
"6568",2024-10-05 02:00:00,10.03,10,9.81238358620971,8.95533547248128,6.90335431270899,11.0073166322536,NA
"6569",2024-10-05 03:00:00,9.88,10,9.76095074185912,8.40713902852985,6.35515786875756,10.4591201883021,NA
"6570",2024-10-05 04:00:00,9.75,10,9.68104336617421,8.08028201593927,6.02830085616698,10.1322631757116,NA
"6571",2024-10-05 05:00:00,9.62,10,9.81887083714946,8.23535893799036,6.18337777821807,10.2873400977626,NA
"6572",2024-10-05 06:00:00,9.6,10,9.97035716199269,9.01891504467898,6.96693388490669,11.0708962044513,NA
"6573",2024-10-05 07:00:00,9.47,10,10.2582423269305,10.3759124490285,8.32393128925618,12.4278936088008,NA
"6574",2024-10-05 08:00:00,9.72,10,10.2553735706398,12.0640630380356,10.0120818782633,14.1160441978079,NA
"6575",2024-10-05 09:00:00,10.22,10,10.7277131515763,13.7602056763785,11.7082245166062,15.8121868361508,NA
"6576",2024-10-05 10:00:00,10.8,10,11.0652848966445,15.1982067896215,13.1462256298492,17.2501879493938,NA
"6577",2024-10-05 11:00:00,12.1,10,11.6459024665275,16.2626556877879,14.2106745280156,18.3146368475602,NA
"6578",2024-10-05 12:00:00,12.65,10,13.1875842575554,16.9910218231264,14.9390406633541,19.0430029828987,NA
"6579",2024-10-05 13:00:00,13.15,10,13.297402513196,17.4916716358269,15.4396904760546,19.5436527955991,NA
"6580",2024-10-05 14:00:00,12.85,10,13.3770524905977,17.8338036791585,15.7818225193862,19.8857848389308,NA
"6581",2024-10-05 15:00:00,11.7,10,12.94227088344,17.979601628072,15.9276204682997,20.0315827878443,NA
"6582",2024-10-05 16:00:00,11.1,10,11.2593585890867,17.8008386113206,15.7488574515483,19.8528197710929,NA
"6583",2024-10-05 17:00:00,11.1,10,10.6422540173938,17.169035815703,15.1170546559307,19.2210169754753,NA
"6584",2024-10-05 18:00:00,10.7,10,10.7038078734472,16.0620217497857,14.0100405900134,18.114002909558,NA
"6585",2024-10-05 19:00:00,10.18,10,10.1190343781324,14.618139237319,12.5661580775467,16.6701203970913,NA
"6586",2024-10-05 20:00:00,9.72,10,9.56028617852429,13.0995918070187,11.0476106472464,15.1515729667909,NA
"6587",2024-10-05 21:00:00,9.45,10,9.28156639644376,11.7807288850333,9.72874772526097,13.8327100448056,NA
"6588",2024-10-05 22:00:00,9.03,10,9.16295907501161,10.8232251013803,8.77124394160803,12.8752062611526,NA
"6589",2024-10-05 23:00:00,8.72,10,8.88089195096721,10.2103757047319,8.15839454495964,12.2623568645042,NA
"6590",2024-10-06,8.22,10,8.55013173092322,9.7803374386705,7.72835627889821,11.8323185984428,NA
"6591",2024-10-06 01:00:00,8.1,10,7.92056552796049,9.34143926929157,7.28945810951928,11.3934204290639,NA
"6592",2024-10-06 02:00:00,7.65,10,7.96412482353875,8.80456725640751,6.75258609663522,10.8565484161798,NA
"6593",2024-10-06 03:00:00,6.47,10,7.38600663099999,8.25634916669868,6.20436800692639,10.308330326471,NA
"6594",2024-10-06 04:00:00,5.92,10,6.15212514419235,7.92947061572712,5.87748945595483,9.98145177549941,NA
"6595",2024-10-06 05:00:00,6.1,10,6.01557764728705,8.08452612139926,6.03254496162697,10.1365072811716,NA
"6596",2024-10-06 06:00:00,5.35,10,6.68659443397639,8.86806093275582,6.81607977298353,10.9200420925281,NA
"6597",2024-10-06 07:00:00,5.9,10,5.90345438998707,10.2250371304278,8.17305597065553,12.2770182902001,NA
"6598",2024-10-06 08:00:00,7.05,10,7.11102448147638,11.9131662715524,9.86118511178016,13.9651474313247,NA
"6599",2024-10-06 09:00:00,8.03,10,8.44633142214742,13.6092875352883,11.557306375516,15.6612686950606,NA
"6600",2024-10-06 10:00:00,9.78,10,9.31265384803338,15.047267683405,12.9952865236327,17.0992488431773,NA
"6601",2024-10-06 11:00:00,11.22,10,11.3208842113901,16.1116954911135,14.0597143313412,18.1636766508858,NA
"6602",2024-10-06 12:00:00,12.03,10,12.2368909783233,16.8400406964118,14.7880595366395,18.8920218561841,NA
"6603",2024-10-06 13:00:00,12.32,10,12.7932075659873,17.3406695035111,15.2886883437388,19.3926506632834,NA
"6604",2024-10-06 14:00:00,12.88,10,12.5927049529293,17.6827808082238,15.6307996484515,19.7347619679961,NA
"6605",2024-10-06 15:00:00,12.72,10,12.9048976260365,17.8285581555429,15.7765769957706,19.8805393153152,NA
"6606",2024-10-06 16:00:00,12.4,10,12.5493816379771,17.6497744681085,15.5977933083363,19.7017556278808,NA
"6607",2024-10-06 17:00:00,11.8,10,12.1159181571953,17.017951272902,14.9659701131297,19.0699324326743,NA
"6608",2024-10-06 18:00:00,10.97,10,11.109541451505,15.9109168371408,13.8589356773685,17.9628979969131,NA
"6609",2024-10-06 19:00:00,9.47,10,10.1361467144819,14.4670140106389,12.4150328508666,16.5189951704112,NA
"6610",2024-10-06 20:00:00,9.8,10,8.51567519876637,12.9484463023868,10.8964651426145,15.0004274621591,NA
"6611",2024-10-06 21:00:00,10.05,10,9.53016478648184,11.6295631711907,9.57758201141843,13.681544330963,NA
"6612",2024-10-06 22:00:00,10,10,9.79674198564902,10.6720392511222,8.62005809134992,12.7240204108945,NA
"6613",2024-10-06 23:00:00,9.68,10,9.83078446118316,10.0591697973283,8.00718863755603,12.1111509571006,NA
"6614",2024-10-07,9.15,10,9.38885921721389,9.62911155306612,7.57713039329383,11.6810927128384,NA
"6615",2024-10-07 01:00:00,8.3,10,8.87269248587265,9.19019348382236,7.13821232405007,11.2421746435946,NA
"6616",2024-10-07 02:00:00,6.9,10,7.76991876099114,8.65330164481946,6.60132048504717,10.7052828045918,NA
"6617",2024-10-07 03:00:00,5.8,10,6.08128926210271,8.10506379201259,6.0530826322403,10.1570449517849,NA
"6618",2024-10-07 04:00:00,5.28,10,5.43397607202706,7.77816556364255,5.72618440387026,9.83014672341484,NA
"6619",2024-10-07 05:00:00,4.72,10,5.45395388449008,7.93320148148402,5.88122032171173,9.98518264125631,NA
"6620",2024-10-07 06:00:00,4.82,10,4.87602648399797,8.71671679433279,6.6647356345605,10.7686979541051,NA
"6621",2024-10-07 07:00:00,5.03,10,5.84667702510276,10.0736735742743,8.02169241450201,12.1256547340466,NA
"6622",2024-10-07 08:00:00,6.88,10,6.28902017491555,11.7617832913515,9.70980213157919,13.8137644511238,NA
"6623",2024-10-07 09:00:00,8.55,10,8.53888923055447,13.4578852077697,11.4059040479974,15.5098663675419,NA
"6624",2024-10-07 10:00:00,9.18,10,10.245526425974,14.895846174083,12.8438650143108,16.9478273338553,NA
"6625",2024-10-07 11:00:00,10.03,10,10.3307187889817,15.9602548242893,13.908273664517,18.0122359840616,NA
"6626",2024-10-07 12:00:00,11.6,10,10.9716760796895,16.6885809718474,14.6365998120751,18.7405621316196,NA
"6627",2024-10-07 13:00:00,12.1,10,12.4893214109281,17.189190758664,15.1372095988918,19.2411719184363,NA
"6628",2024-10-07 14:00:00,13.05,10,12.6681891762035,17.5312831710082,15.4793020112359,19.5832643307805,NA
"6629",2024-10-07 15:00:00,12.03,10,13.3963472164009,17.6770417195646,15.6250605597923,19.7290228793369,NA
"6630",2024-10-07 16:00:00,12.05,10,11.6326954341195,17.4982392725546,15.4462581127823,19.5502204323269,NA
"6631",2024-10-07 17:00:00,11.57,10,11.7174411948892,16.8663974467943,14.814416287022,18.9183786065665,NA
"6632",2024-10-07 18:00:00,10.78,10,10.8390596689327,15.7593444457766,13.7073632860044,17.8113256055489,NA
"6633",2024-10-07 19:00:00,10.72,10,9.74695564373071,14.3154231262061,12.2634419664338,16.3674042859784,NA
"6634",2024-10-07 20:00:00,10.8,10,10.4401290202624,12.7968369918708,10.7448558320985,14.8488181516431,NA
"6635",2024-10-07 21:00:00,10.9,10,10.4762783889903,11.4779355102079,9.42595435043563,13.5299166699802,NA
"6636",2024-10-07 22:00:00,10.65,10,10.6540701073625,10.520393316365,8.46841215659273,12.5723744761373,NA
"6637",2024-10-07 23:00:00,10.55,10,10.3405447826083,9.90750566720573,7.85552450743344,11.959486826978,NA
"6638",2024-10-08,10.62,10,10.270769832369,9.47742930590854,7.42544814613625,11.5294104656808,NA
"6639",2024-10-08 01:00:00,10.72,10,10.2565238442044,9.03849319780635,6.98651203803406,11.0904743575786,NA
"6640",2024-10-08 02:00:00,10.77,10,10.1680017282314,8.50158339691508,6.44960223714279,10.5535645566874,NA
"6641",2024-10-08 03:00:00,10.78,10,10.3038082066136,7.95332765636447,5.90134649659218,10.0053088161368,NA
"6642",2024-10-08 04:00:00,10.75,10,10.51527304746,7.62641162039103,5.57443046061874,9.67839278016332,NA
"6643",2024-10-08 05:00:00,10.68,10,10.6110639054923,7.78142981179717,5.72944865202488,9.83341097156946,NA
"6644",2024-10-08 06:00:00,10.88,10,10.9599865738291,8.56492747932088,6.51294631954859,10.6169086390932,NA
"6645",2024-10-08 07:00:00,11.12,10,11.4417260828682,9.92186669279612,7.86988553302383,11.9738478525684,NA
"6646",2024-10-08 08:00:00,12.05,10,12.2689345286747,11.6099588992755,9.55797773950325,13.6619400590478,NA
"6647",2024-10-08 09:00:00,13.5,10,13.2467687145301,13.3060433828997,11.2540622231274,15.358024542672,NA
"6648",2024-10-08 10:00:00,14.57,10,14.4897126614081,14.7439870176738,12.6920058579015,16.7959681774461,NA
"6649",2024-10-08 11:00:00,15.77,10,15.4503648169185,15.8083784003125,13.7563972405402,17.8603595600848,NA
"6650",2024-10-08 12:00:00,15.77,10,16.729289888315,16.536687364207,14.4847062044347,18.5886685239792,NA
"6651",2024-10-08 13:00:00,15.57,10,15.9340549756391,17.0372800348191,14.9852988750468,19.0892611945914,NA
"6652",2024-10-08 14:00:00,15.72,10,15.8069773065016,17.3793554223101,15.3273742625378,19.4313365820824,NA
"6653",2024-10-08 15:00:00,15.5,10,15.3432027304783,17.5250970283102,15.4731158685379,19.5770781880825,NA
"6654",2024-10-08 16:00:00,16.25,10,15.2864964891878,17.3462777066777,15.2942965469054,19.39825886645,NA
"6655",2024-10-08 17:00:00,15.8,10,15.888321818939,16.7144190979567,14.6624379381844,18.766400257729,NA
"6656",2024-10-08 18:00:00,15.75,10,14.8669487423002,15.6073493888199,13.5553682290476,17.6593305485922,NA
"6657",2024-10-08 19:00:00,15.4,10,15.0699769713596,14.1634114377961,12.1114302780238,16.2153925975684,NA
