"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikovane_hodnoty","predikce_lower","predikce_upper"
"3893",2024-06-12 07:00:00,"historie",13.61,13.3152419050097,NA,NA,NA
"3894",2024-06-12 08:00:00,"historie",7.57,18.6100134027263,NA,NA,NA
"3895",2024-06-12 09:00:00,"historie",2.52,27.3503442741637,NA,NA,NA
"3896",2024-06-12 10:00:00,"historie",1.99,20.9351230961337,NA,NA,NA
"3897",2024-06-12 11:00:00,"historie",2.93,19.4251380118082,NA,NA,NA
"3898",2024-06-12 12:00:00,"historie",4.5,11.6780022334777,NA,NA,NA
"3899",2024-06-12 13:00:00,"historie",15.43,10.1993984319156,NA,NA,NA
"3900",2024-06-12 14:00:00,"historie",3.6,13.0346668755435,NA,NA,NA
"3901",2024-06-12 15:00:00,"historie",7.71,13.0414596379124,NA,NA,NA
"3902",2024-06-12 16:00:00,"historie",3.42,15.3305120405664,NA,NA,NA
"3903",2024-06-12 17:00:00,"historie",6.07,9.14607868824166,NA,NA,NA
"3904",2024-06-12 18:00:00,"historie",5.9,8.73331383799714,NA,NA,NA
"3905",2024-06-12 19:00:00,"historie",9.78,5.64575454441192,NA,NA,NA
"3906",2024-06-12 20:00:00,"historie",20.53,2.27361800756709,NA,NA,NA
"3907",2024-06-12 21:00:00,"historie",30.59,2.11250465891663,NA,NA,NA
"3908",2024-06-12 22:00:00,"historie",27.9,3.5384393882747,NA,NA,NA
"3909",2024-06-12 23:00:00,"historie",20.86,4.66002140851195,NA,NA,NA
"3910",2024-06-13,"historie",20.14,15.1666366352466,NA,NA,NA
"3911",2024-06-13 01:00:00,"historie",21.99,3.72705832161498,NA,NA,NA
"3912",2024-06-13 02:00:00,"historie",27.44,11.6608231743991,NA,NA,NA
"3913",2024-06-13 03:00:00,"historie",22.96,2.61562380615208,NA,NA,NA
"3914",2024-06-13 04:00:00,"historie",16.25,8.953922963417,NA,NA,NA
"3915",2024-06-13 05:00:00,"historie",16.69,7.29304456993734,NA,NA,NA
"3916",2024-06-13 06:00:00,"historie",19.58,14.2164635578039,NA,NA,NA
"3917",2024-06-13 07:00:00,"historie",17.84,22.855917645799,NA,NA,NA
"3918",2024-06-13 08:00:00,"historie",3.13,30.1055955965608,NA,NA,NA
"3919",2024-06-13 09:00:00,"historie",2.42,20.7039890380163,NA,NA,NA
"3920",2024-06-13 10:00:00,"historie",3.12,16.7050105984711,NA,NA,NA
"3921",2024-06-13 11:00:00,"historie",5.17,15.4778066743217,NA,NA,NA
"3922",2024-06-13 12:00:00,"historie",13.35,17.4175574264241,NA,NA,NA
"3923",2024-06-13 13:00:00,"historie",14,19.2994083900084,NA,NA,NA
"3924",2024-06-13 14:00:00,"historie",3.19,19.4112263446118,NA,NA,NA
"3925",2024-06-13 15:00:00,"historie",16.56,14.7384413460462,NA,NA,NA
"3926",2024-06-13 16:00:00,"historie",12.86,14.2160308191128,NA,NA,NA
"3927",2024-06-13 17:00:00,"historie",4.79,16.0263507367114,NA,NA,NA
"3928",2024-06-13 18:00:00,"historie",3.95,9.80983730251391,NA,NA,NA
"3929",2024-06-13 19:00:00,"historie",4.6,2.11386465662448,NA,NA,NA
"3930",2024-06-13 20:00:00,"historie",9.45,2.66857986668665,NA,NA,NA
"3931",2024-06-13 21:00:00,"historie",15.18,3.31296681405372,NA,NA,NA
"3932",2024-06-13 22:00:00,"historie",16.78,5.75147202570786,NA,NA,NA
"3933",2024-06-13 23:00:00,"historie",18.79,14.3263127524921,NA,NA,NA
"3934",2024-06-14,"historie",18.82,9.04548661386272,NA,NA,NA
"3935",2024-06-14 01:00:00,"historie",16.9,4.00330771498371,NA,NA,NA
"3936",2024-06-14 02:00:00,"historie",14.02,19.3740318113686,NA,NA,NA
"3937",2024-06-14 03:00:00,"historie",13.05,9.28561350391442,NA,NA,NA
"3938",2024-06-14 04:00:00,"historie",12.54,5.12823762785651,NA,NA,NA
"3939",2024-06-14 05:00:00,"historie",16.27,5.81596188386571,NA,NA,NA
"3940",2024-06-14 06:00:00,"historie",15.4,7.66129082345286,NA,NA,NA
"3941",2024-06-14 07:00:00,"historie",16.11,13.084987032294,NA,NA,NA
"3942",2024-06-14 08:00:00,"historie",11.22,16.9992595145611,NA,NA,NA
"3943",2024-06-14 09:00:00,"historie",8.47,14.3994983033878,NA,NA,NA
"3944",2024-06-14 10:00:00,"historie",6.8,16.7157786265774,NA,NA,NA
"3945",2024-06-14 11:00:00,"historie",4.82,15.4350500718704,NA,NA,NA
"3946",2024-06-14 12:00:00,"historie",4.28,14.591251381781,NA,NA,NA
"3947",2024-06-14 13:00:00,"historie",4.14,10.9670005596356,NA,NA,NA
"3948",2024-06-14 14:00:00,"historie",3.63,12.530263242967,NA,NA,NA
"3949",2024-06-14 15:00:00,"historie",5.15,12.7044063475086,NA,NA,NA
"3950",2024-06-14 16:00:00,"historie",3.91,15.2600526453006,NA,NA,NA
"3951",2024-06-14 17:00:00,"historie",3.9,12.7899867648225,NA,NA,NA
"3952",2024-06-14 18:00:00,"historie",4.96,8.07896488504975,NA,NA,NA
"3953",2024-06-14 19:00:00,"historie",6.01,7.63773788566679,NA,NA,NA
"3954",2024-06-14 20:00:00,"historie",8.59,6.84512110894949,NA,NA,NA
"3955",2024-06-14 21:00:00,"historie",12.56,6.0006192278274,NA,NA,NA
"3956",2024-06-14 22:00:00,"historie",13.52,5.37933042444122,NA,NA,NA
"3957",2024-06-14 23:00:00,"historie",15.45,4.86592415987175,NA,NA,NA
"3958",2024-06-15,"historie",17.61,3.28672967512267,NA,NA,NA
"3959",2024-06-15 01:00:00,"historie",19.14,6.72014483173766,NA,NA,NA
"3960",2024-06-15 02:00:00,"historie",16.97,5.77860334161087,NA,NA,NA
"3961",2024-06-15 03:00:00,"historie",17.68,3.49460749224999,NA,NA,NA
"3962",2024-06-15 04:00:00,"historie",17.12,4.99308699678548,NA,NA,NA
"3963",2024-06-15 05:00:00,"historie",18.69,6.82540838480841,NA,NA,NA
"3964",2024-06-15 06:00:00,"historie",20.32,9.43240691500783,NA,NA,NA
"3965",2024-06-15 07:00:00,"historie",12.76,11.420737108288,NA,NA,NA
"3966",2024-06-15 08:00:00,"historie",4,14.5326713256627,NA,NA,NA
"3967",2024-06-15 09:00:00,"historie",10.2,12.6041438535501,NA,NA,NA
"3968",2024-06-15 10:00:00,"historie",13.97,14.5257222740731,NA,NA,NA
"3969",2024-06-15 11:00:00,"historie",18.56,14.9518944028919,NA,NA,NA
"3970",2024-06-15 12:00:00,"historie",7.89,16.0621322661943,NA,NA,NA
"3971",2024-06-15 13:00:00,"historie",3.95,13.0035699009772,NA,NA,NA
"3972",2024-06-15 14:00:00,"historie",2.54,16.1215173069108,NA,NA,NA
"3973",2024-06-15 15:00:00,"historie",2.36,16.5297671618778,NA,NA,NA
"3974",2024-06-15 16:00:00,"historie",2.24,16.3018071995391,NA,NA,NA
"3975",2024-06-15 17:00:00,"historie",2.72,16.9050301852086,NA,NA,NA
"3976",2024-06-15 18:00:00,"historie",3.22,6.83598462342981,NA,NA,NA
"3977",2024-06-15 19:00:00,"historie",3.43,3.13433673405637,NA,NA,NA
"3978",2024-06-15 20:00:00,"historie",6.52,10.1390042796129,NA,NA,NA
"3979",2024-06-15 21:00:00,"historie",19.08,10.4051031771614,NA,NA,NA
"3980",2024-06-15 22:00:00,"historie",30.69,15.8131557328896,NA,NA,NA
"3981",2024-06-15 23:00:00,"historie",28.04,6.50181408329811,NA,NA,NA
"3982",2024-06-16,"historie",24.33,3.12539305006538,NA,NA,NA
"3983",2024-06-16 01:00:00,"historie",20.28,4.42593454532727,NA,NA,NA
"3984",2024-06-16 02:00:00,"historie",16.09,2.84027668726624,NA,NA,NA
"3985",2024-06-16 03:00:00,"historie",14,2.51783800975122,NA,NA,NA
"3986",2024-06-16 04:00:00,"historie",12.92,3.88549686729824,NA,NA,NA
"3987",2024-06-16 05:00:00,"historie",14.43,4.71206498479496,NA,NA,NA
"3988",2024-06-16 06:00:00,"historie",11.8,5.79321286338327,NA,NA,NA
"3989",2024-06-16 07:00:00,"historie",7.53,9.75556645409643,NA,NA,NA
"3990",2024-06-16 08:00:00,"historie",3.21,22.0054523605721,NA,NA,NA
"3991",2024-06-16 09:00:00,"historie",2.38,25.2611171409318,NA,NA,NA
"3992",2024-06-16 10:00:00,"historie",1.47,22.2538190632641,NA,NA,NA
"3993",2024-06-16 11:00:00,"historie",1.23,19.0181470116986,NA,NA,NA
"3994",2024-06-16 12:00:00,"historie",1.68,16.1928021756477,NA,NA,NA
"3995",2024-06-16 13:00:00,"historie",2.77,12.8210994364984,NA,NA,NA
"3996",2024-06-16 14:00:00,"historie",3.03,13.1062463734389,NA,NA,NA
"3997",2024-06-16 15:00:00,"historie",3.62,13.3243752697227,NA,NA,NA
"3998",2024-06-16 16:00:00,"historie",4.2,13.8504625597882,NA,NA,NA
"3999",2024-06-16 17:00:00,"historie",3.29,10.0506189698129,NA,NA,NA
"4000",2024-06-16 18:00:00,"historie",4.12,4.30592643441792,NA,NA,NA
"4001",2024-06-16 19:00:00,"historie",3.73,3.3560872764853,NA,NA,NA
"4002",2024-06-16 20:00:00,"historie",9.66,2.76780626316414,NA,NA,NA
"4003",2024-06-16 21:00:00,"historie",26.29,1.86418623211772,NA,NA,NA
"4004",2024-06-16 22:00:00,"historie",35.21,1.66848098444775,NA,NA,NA
"4005",2024-06-16 23:00:00,"historie",43.9,2.31304509571491,NA,NA,NA
"4006",2024-06-17,"historie",33.5,2.74106081771081,NA,NA,NA
"4007",2024-06-17 01:00:00,"historie",25.36,4.8538164631832,NA,NA,NA
"4008",2024-06-17 02:00:00,"historie",23.58,4.00026963781078,NA,NA,NA
"4009",2024-06-17 03:00:00,"historie",17.27,4.26491073813993,NA,NA,NA
"4010",2024-06-17 04:00:00,"historie",16.55,3.99854961639502,NA,NA,NA
"4011",2024-06-17 05:00:00,"historie",25.11,5.58066397073969,NA,NA,NA
"4012",2024-06-17 06:00:00,"historie",24.49,6.00170892535503,NA,NA,NA
"4013",2024-06-17 07:00:00,"historie",13.5,15.3764803835217,NA,NA,NA
"4014",2024-06-17 08:00:00,"historie",4.62,28.6455951130358,NA,NA,NA
"4015",2024-06-17 09:00:00,"historie",3.21,27.4570260730458,NA,NA,NA
"4016",2024-06-17 10:00:00,"historie",3.1,33.4463172300866,NA,NA,NA
"4017",2024-06-17 11:00:00,"historie",3.23,23.3149904999854,NA,NA,NA
"4018",2024-06-17 12:00:00,"historie",3.18,18.8951108063414,NA,NA,NA
"4019",2024-06-17 13:00:00,"historie",2.36,17.716489979245,NA,NA,NA
"4020",2024-06-17 14:00:00,"historie",4.48,14.6641171434495,NA,NA,NA
"4021",2024-06-17 15:00:00,"historie",2.21,16.380953770891,NA,NA,NA
"4022",2024-06-17 16:00:00,"historie",2.81,21.5940005835127,NA,NA,NA
"4023",2024-06-17 17:00:00,"historie",2.97,17.4278156390277,NA,NA,NA
"4024",2024-06-17 18:00:00,"historie",4,6.51156257279082,NA,NA,NA
"4025",2024-06-17 19:00:00,"historie",8.12,3.93720290816799,NA,NA,NA
"4026",2024-06-17 20:00:00,"historie",13.06,3.13796076783033,NA,NA,NA
"4027",2024-06-17 21:00:00,"historie",35.67,3.32254141556859,NA,NA,NA
"4028",2024-06-17 22:00:00,"historie",28.77,3.69084822094655,NA,NA,NA
"4029",2024-06-17 23:00:00,"historie",19.44,3.72585653887799,NA,NA,NA
"4030",2024-06-18,"historie",15.45,2.20787614300599,NA,NA,NA
"4031",2024-06-18 01:00:00,"historie",13.59,7.23028393716439,NA,NA,NA
"4032",2024-06-18 02:00:00,"historie",15.23,2.30930455141381,NA,NA,NA
"4033",2024-06-18 03:00:00,"historie",14.24,3.20534226060293,NA,NA,NA
"4034",2024-06-18 04:00:00,"historie",13.19,3.87595687269274,NA,NA,NA
"4035",2024-06-18 05:00:00,"historie",12.91,5.18058152707615,NA,NA,NA
"4036",2024-06-18 06:00:00,"historie",15.33,13.3295232038011,NA,NA,NA
"4037",2024-06-18 07:00:00,"historie",6.87,18.0003506941797,NA,NA,NA
"4038",2024-06-18 08:00:00,"historie",3.39,37.6837470247658,NA,NA,NA
"4039",2024-06-18 09:00:00,"historie",2.77,22.682161544194,NA,NA,NA
"4040",2024-06-18 10:00:00,"historie",1.97,16.2101072871417,NA,NA,NA
"4041",2024-06-18 11:00:00,"historie",1.45,13.2686906731445,NA,NA,NA
"4042",2024-06-18 12:00:00,"historie",1.69,12.26578630664,NA,NA,NA
"4043",2024-06-18 13:00:00,"historie",2.2,12.8769820538451,NA,NA,NA
"4044",2024-06-18 14:00:00,"historie",1.69,13.2820727469872,NA,NA,NA
"4045",2024-06-18 15:00:00,"historie",2.83,14.3105489869297,NA,NA,NA
"4046",2024-06-18 16:00:00,"historie",2.91,12.2807732396339,NA,NA,NA
"4047",2024-06-18 17:00:00,"historie",3.01,12.5089527153148,NA,NA,NA
"4048",2024-06-18 18:00:00,"historie",3.7,3.61328947071973,NA,NA,NA
"4049",2024-06-18 19:00:00,"historie",7.19,3.30580005191377,NA,NA,NA
"4050",2024-06-18 20:00:00,"historie",28.14,2.91529393494999,NA,NA,NA
"4051",2024-06-18 21:00:00,"historie",52.25,2.24798966122343,NA,NA,NA
"4052",2024-06-18 22:00:00,"historie",43.5,1.86408535707342,NA,NA,NA
"4053",2024-06-18 23:00:00,"historie",36.24,2.22363613297786,NA,NA,NA
"4054",2024-06-19,"historie",19.25,2.57551745341465,NA,NA,NA
"4055",2024-06-19 01:00:00,"historie",12.63,2.37904451697156,NA,NA,NA
"4056",2024-06-19 02:00:00,"historie",11.31,3.75355080516795,NA,NA,NA
"4057",2024-06-19 03:00:00,"historie",15.95,2.98982336982713,NA,NA,NA
"4058",2024-06-19 04:00:00,"historie",14.06,3.99629760032539,NA,NA,NA
"4059",2024-06-19 05:00:00,"historie",16.28,5.16982498354405,NA,NA,NA
"4060",2024-06-19 06:00:00,"historie",12.81,11.6842423513168,NA,NA,NA
"4061",2024-06-19 07:00:00,"historie",13.68,40.9248063647055,NA,NA,NA
"4062",2024-06-19 08:00:00,"historie",27.82,42.8486651355742,NA,NA,NA
"4063",2024-06-19 09:00:00,"historie",23.11,30.6988955554294,NA,NA,NA
"4064",2024-06-19 10:00:00,"historie",14.59,26.6236998370599,NA,NA,NA
"4065",2024-06-19 11:00:00,"historie",3.22,14.4337652358963,NA,NA,NA
"4066",2024-06-19 12:00:00,"historie",2.58,11.4099409999136,NA,NA,NA
"4067",2024-06-19 13:00:00,"historie",3.47,10.0364329567727,NA,NA,NA
"4068",2024-06-19 14:00:00,"historie",5.19,15.5388937249085,NA,NA,NA
"4069",2024-06-19 15:00:00,"historie",14.89,14.0488485829628,NA,NA,NA
"4070",2024-06-19 16:00:00,"historie",54.25,15.6625737755507,NA,NA,NA
"4071",2024-06-19 17:00:00,"historie",39.17,9.29081387286561,NA,NA,NA
"4072",2024-06-19 18:00:00,"historie",12.67,7.50835888437869,NA,NA,NA
"4073",2024-06-19 19:00:00,"historie",7.66,20.4536552147087,NA,NA,NA
"4074",2024-06-19 20:00:00,"historie",4.4,13.5534676985047,NA,NA,NA
"4075",2024-06-19 21:00:00,"historie",4.82,9.80268879079375,NA,NA,NA
"4076",2024-06-19 22:00:00,"historie",4.67,2.76664042023577,NA,NA,NA
"4077",2024-06-19 23:00:00,"historie",6.13,3.08613897653714,NA,NA,NA
"4078",2024-06-20,"historie",5.97,3.41116163761282,NA,NA,NA
"4079",2024-06-20 01:00:00,"historie",6.98,6.77885684437812,NA,NA,NA
"4080",2024-06-20 02:00:00,"historie",6.82,13.8389379762945,NA,NA,NA
"4081",2024-06-20 03:00:00,"historie",6.05,35.4885421849993,NA,NA,NA
"4082",2024-06-20 04:00:00,"historie",6.02,25.2889301312123,NA,NA,NA
"4083",2024-06-20 05:00:00,"historie",8.93,11.0887025577845,NA,NA,NA
"4084",2024-06-20 06:00:00,"historie",10.95,11.7667322123341,NA,NA,NA
"4085",2024-06-20 07:00:00,"historie",12.37,7.17306590153192,NA,NA,NA
"4086",2024-06-20 08:00:00,"historie",11.65,6.70865790182199,NA,NA,NA
"4087",2024-06-20 09:00:00,"historie",4.47,5.83150799862685,NA,NA,NA
"4088",2024-06-20 10:00:00,"historie",3.02,6.92231694874527,NA,NA,NA
"4089",2024-06-20 11:00:00,"historie",2.19,6.25344442235731,NA,NA,NA
"4090",2024-06-20 12:00:00,"historie",2.01,7.72009497671543,NA,NA,NA
"4091",2024-06-20 13:00:00,"historie",3.19,7.21312672886834,NA,NA,NA
"4092",2024-06-20 14:00:00,"historie",2.82,6.63817253402095,NA,NA,NA
"4093",2024-06-20 15:00:00,"historie",3.11,7.75182652476839,NA,NA,NA
"4094",2024-06-20 16:00:00,"historie",3.6,9.80687384084661,NA,NA,NA
"4095",2024-06-20 17:00:00,"historie",5.18,9.65530344298516,NA,NA,NA
"4096",2024-06-20 18:00:00,"historie",6.91,8.62763362115374,NA,NA,NA
"4097",2024-06-20 19:00:00,"historie",13.6,9.42753938678119,NA,NA,NA
"4098",2024-06-20 20:00:00,"historie",26.21,3.56040962395917,NA,NA,NA
"4099",2024-06-20 21:00:00,"historie",22.5,2.61775157718216,NA,NA,NA
"4100",2024-06-20 22:00:00,"historie",20.55,2.52124644150794,NA,NA,NA
"4101",2024-06-20 23:00:00,"historie",19.76,2.54713234919312,NA,NA,NA
"4102",2024-06-21,"historie",21.37,3.61636591520547,NA,NA,NA
"4103",2024-06-21 01:00:00,"historie",19.13,4.27491332289773,NA,NA,NA
"4104",2024-06-21 02:00:00,"historie",13.82,4.45004286197704,NA,NA,NA
"4105",2024-06-21 03:00:00,"historie",10.34,3.77975195965158,NA,NA,NA
"4106",2024-06-21 04:00:00,"historie",9.7,5.65537576569766,NA,NA,NA
"4107",2024-06-21 05:00:00,"historie",13.17,8.01269475222519,NA,NA,NA
"4108",2024-06-21 06:00:00,"historie",11.65,17.6633183865241,NA,NA,NA
"4109",2024-06-21 07:00:00,"historie",8.52,31.100560694671,NA,NA,NA
"4110",2024-06-21 08:00:00,"historie",3.47,18.9268209700057,NA,NA,NA
"4111",2024-06-21 09:00:00,"historie",3.56,18.345221874813,NA,NA,NA
"4112",2024-06-21 10:00:00,"historie",3.59,15.8358793949814,NA,NA,NA
"4113",2024-06-21 11:00:00,"historie",2.25,17.5261632916361,NA,NA,NA
"4114",2024-06-21 12:00:00,"historie",2.78,15.4602426261984,NA,NA,NA
"4115",2024-06-21 13:00:00,"historie",4.59,11.3516380126793,NA,NA,NA
"4116",2024-06-21 14:00:00,"historie",4.38,9.65403689904972,NA,NA,NA
"4117",2024-06-21 15:00:00,"historie",3.56,11.2170884932371,NA,NA,NA
"4118",2024-06-21 16:00:00,"historie",5.07,13.3229027661051,NA,NA,NA
"4119",2024-06-21 17:00:00,"historie",1.82,9.87692770885958,NA,NA,NA
"4120",2024-06-21 18:00:00,"historie",2.84,6.15710742686004,NA,NA,NA
"4121",2024-06-21 19:00:00,"historie",4.09,2.90178043036239,NA,NA,NA
"4122",2024-06-21 20:00:00,"historie",18.24,3.6187930248736,NA,NA,NA
"4123",2024-06-21 21:00:00,"historie",58.83,3.13948190879334,NA,NA,NA
"4124",2024-06-21 22:00:00,"historie",41.41,2.42874497404256,NA,NA,NA
"4125",2024-06-21 23:00:00,"historie",44.4,3.59695478655125,NA,NA,NA
"4126",2024-06-22,"historie",28.26,4.54891662966856,NA,NA,NA
"4127",2024-06-22 01:00:00,"historie",19.86,5.61040591375329,NA,NA,NA
"4128",2024-06-22 02:00:00,"historie",17.28,4.28959068300234,NA,NA,NA
"4129",2024-06-22 03:00:00,"historie",11.83,5.44023585591379,NA,NA,NA
"4130",2024-06-22 04:00:00,"historie",9.3,2.0550773571281,NA,NA,NA
"4131",2024-06-22 05:00:00,"historie",6.13,4.82531979830151,NA,NA,NA
"4132",2024-06-22 06:00:00,"historie",4.17,7.02428740378668,NA,NA,NA
"4133",2024-06-22 07:00:00,"historie",3.8,26.4965205817995,NA,NA,NA
"4134",2024-06-22 08:00:00,"historie",3.06,49.3375011232701,NA,NA,NA
"4135",2024-06-22 09:00:00,"historie",2.63,28.7464462101013,NA,NA,NA
"4136",2024-06-22 10:00:00,"historie",5.06,32.2888017093311,NA,NA,NA
"4137",2024-06-22 11:00:00,"historie",1.41,19.6471031573167,NA,NA,NA
"4138",2024-06-22 12:00:00,"historie",1.18,15.3197273373414,NA,NA,NA
"4139",2024-06-22 13:00:00,"historie",1.4,13.8155998078473,NA,NA,NA
"4140",2024-06-22 14:00:00,"historie",1.18,10.4366593705463,NA,NA,NA
"4141",2024-06-22 15:00:00,"historie",2.21,10.6913298864207,NA,NA,NA
"4142",2024-06-22 16:00:00,"historie",2.51,6.36490036133423,NA,NA,NA
"4143",2024-06-22 17:00:00,"historie",3.73,4.27870680584533,NA,NA,NA
"4144",2024-06-22 18:00:00,"historie",9.19,3.17089852223392,NA,NA,NA
"4145",2024-06-22 19:00:00,"historie",14.99,3.15181093942343,NA,NA,NA
"4146",2024-06-22 20:00:00,"historie",24.75,2.7430567488164,NA,NA,NA
"4147",2024-06-22 21:00:00,"historie",41.4,4.52167651391944,NA,NA,NA
"4148",2024-06-22 22:00:00,"historie",55.58,1.47062409750774,NA,NA,NA
"4149",2024-06-22 23:00:00,"historie",48.47,1.86571707711529,NA,NA,NA
"4150",2024-06-23,"historie",33.23,1.74968315317098,NA,NA,NA
"4151",2024-06-23 01:00:00,"historie",30.22,1.89846591897102,NA,NA,NA
"4152",2024-06-23 02:00:00,"historie",17.13,3.56505049268691,NA,NA,NA
"4153",2024-06-23 03:00:00,"historie",12.23,2.46595910900341,NA,NA,NA
"4154",2024-06-23 04:00:00,"historie",11.04,4.89987500093222,NA,NA,NA
"4155",2024-06-23 05:00:00,"historie",12.01,11.5425067644131,NA,NA,NA
"4156",2024-06-23 06:00:00,"historie",9.82,21.8794195814488,NA,NA,NA
"4157",2024-06-23 07:00:00,"historie",4.93,31.4544487288237,NA,NA,NA
"4158",2024-06-23 08:00:00,"historie",2.45,33.7136321590921,NA,NA,NA
"4159",2024-06-23 09:00:00,"historie",3.11,43.6483507712263,NA,NA,NA
"4160",2024-06-23 10:00:00,"historie",3.45,31.1442039120903,NA,NA,NA
"4161",2024-06-23 11:00:00,"historie",2.83,22.7616597880666,NA,NA,NA
"4162",2024-06-23 12:00:00,"historie",2.44,22.3908423561038,NA,NA,NA
"4163",2024-06-23 13:00:00,"historie",2.69,12.2845535534501,NA,NA,NA
"4164",2024-06-23 14:00:00,"historie",4.09,10.765559331996,NA,NA,NA
"4165",2024-06-23 15:00:00,"historie",2.69,11.2535113319993,NA,NA,NA
"4166",2024-06-23 16:00:00,"historie",3.17,10.9547662168058,NA,NA,NA
"4167",2024-06-23 17:00:00,"historie",6.45,8.31107612967908,NA,NA,NA
"4168",2024-06-23 18:00:00,"historie",8.36,3.57334796130242,NA,NA,NA
"4169",2024-06-23 19:00:00,"historie",6.65,2.43730916029853,NA,NA,NA
"4170",2024-06-23 20:00:00,"historie",12.86,3.76397269567622,NA,NA,NA
"4171",2024-06-23 21:00:00,"historie",32.15,2.57170218143089,NA,NA,NA
"4172",2024-06-23 22:00:00,"historie",32.5,3.0403707854324,NA,NA,NA
"4173",2024-06-23 23:00:00,"historie",29.04,2.96210937681776,NA,NA,NA
"4174",2024-06-24,"historie",21.5,2.74769406009929,NA,NA,NA
"4175",2024-06-24 01:00:00,"historie",19.11,5.70556323686051,NA,NA,NA
"4176",2024-06-24 02:00:00,"historie",14.52,3.15156358506423,NA,NA,NA
"4177",2024-06-24 03:00:00,"historie",12.68,3.48284941632394,NA,NA,NA
"4178",2024-06-24 04:00:00,"historie",11.31,8.46594308388513,NA,NA,NA
"4179",2024-06-24 05:00:00,"historie",12.29,9.83460317587257,NA,NA,NA
"4180",2024-06-24 06:00:00,"historie",13.43,10.2467189732136,NA,NA,NA
"4181",2024-06-24 07:00:00,"historie",6.87,19.9800120573327,NA,NA,NA
"4182",2024-06-24 08:00:00,"historie",2.76,31.827255693485,NA,NA,NA
"4183",2024-06-24 09:00:00,"historie",1.89,26.8593685342814,NA,NA,NA
"4184",2024-06-24 10:00:00,"historie",2.52,21.6324167902946,NA,NA,NA
"4185",2024-06-24 11:00:00,"historie",1.62,17.0528331686021,NA,NA,NA
"4186",2024-06-24 12:00:00,"historie",1.71,14.865625203438,NA,NA,NA
"4187",2024-06-24 13:00:00,"historie",1.74,11.4373077904354,NA,NA,NA
"4188",2024-06-24 14:00:00,"historie",2.45,11.3752284927113,NA,NA,NA
"4189",2024-06-24 15:00:00,"historie",3.2,11.6397587004543,NA,NA,NA
"4190",2024-06-24 16:00:00,"historie",3.26,11.1589298998495,NA,NA,NA
"4191",2024-06-24 17:00:00,"historie",4.05,10.3896236839464,NA,NA,NA
"4192",2024-06-24 18:00:00,"historie",3.79,4.39310627523566,NA,NA,NA
"4193",2024-06-24 19:00:00,"historie",4.7,2.71426663915799,NA,NA,NA
"4194",2024-06-24 20:00:00,"historie",13.82,2.25047144329677,NA,NA,NA
"4195",2024-06-24 21:00:00,"historie",22.54,2.30363977570464,NA,NA,NA
"4196",2024-06-24 22:00:00,"historie",27.89,1.83211578333928,NA,NA,NA
"4197",2024-06-24 23:00:00,"historie",31.11,2.36422505426765,NA,NA,NA
"4198",2024-06-25,"historie",30.36,2.0827593006909,NA,NA,NA
"4199",2024-06-25 01:00:00,"historie",25.84,3.37823560621329,NA,NA,NA
"4200",2024-06-25 02:00:00,"historie",21.2,4.13455152873921,NA,NA,NA
"4201",2024-06-25 03:00:00,"historie",17.06,3.67099343497883,NA,NA,NA
"4202",2024-06-25 04:00:00,"historie",14.04,5.32785106028014,NA,NA,NA
"4203",2024-06-25 05:00:00,"historie",19.24,4.76280915819633,NA,NA,NA
"4204",2024-06-25 06:00:00,"historie",25.41,8.67552167578735,NA,NA,NA
"4205",2024-06-25 07:00:00,"historie",11.35,23.3254400593232,NA,NA,NA
"4206",2024-06-25 08:00:00,"historie",3.13,21.6749277771144,NA,NA,NA
"4207",2024-06-25 09:00:00,"historie",1.84,25.2765381572383,NA,NA,NA
"4208",2024-06-25 10:00:00,"historie",1.64,23.2614614013345,NA,NA,NA
"4209",2024-06-25 11:00:00,"historie",1.77,23.2557329283191,NA,NA,NA
"4210",2024-06-25 12:00:00,"historie",1.9,18.4395743722314,NA,NA,NA
"4211",2024-06-25 13:00:00,"historie",2.14,15.7855912079276,NA,NA,NA
"4212",2024-06-25 14:00:00,"historie",2.37,13.9461148819198,NA,NA,NA
"4213",2024-06-25 15:00:00,"historie",3.14,13.6166225881245,NA,NA,NA
"4214",2024-06-25 16:00:00,"historie",3.95,17.0329048366507,NA,NA,NA
"4215",2024-06-25 17:00:00,"historie",3.6,16.7518417821547,NA,NA,NA
"4216",2024-06-25 18:00:00,"historie",3.68,6.02238814349773,NA,NA,NA
"4217",2024-06-25 19:00:00,"historie",6.11,2.66239635036516,NA,NA,NA
"4218",2024-06-25 20:00:00,"historie",19.35,2.23242225403837,NA,NA,NA
"4219",2024-06-25 21:00:00,"historie",28.02,1.48733743571472,NA,NA,NA
"4220",2024-06-25 22:00:00,"historie",32.09,2.19824206258992,NA,NA,NA
"4221",2024-06-25 23:00:00,"historie",24.4,2.41050154550924,NA,NA,NA
"4222",2024-06-26,"historie",15.88,2.5498058119566,NA,NA,NA
"4223",2024-06-26 01:00:00,"historie",9.96,3.19341959335599,NA,NA,NA
"4224",2024-06-26 02:00:00,"historie",6.97,3.98508167933288,NA,NA,NA
"4225",2024-06-26 03:00:00,"historie",7.98,4.38870409376769,NA,NA,NA
"4226",2024-06-26 04:00:00,"historie",9.84,4.31417367827669,NA,NA,NA
