hour,total_temp,total_hum,total_pressure,total_windSpeed,total_windImpact,total_volume,total_pm,avg_no2,vehicle_count
15/10/2024 12:00,14.275,60.9,97510,2.9628975,7.44,0,347,14.705593,8134
15/10/2024 13:00,11.425,71.35,98150,2.591055,5.88,0,367,17.36976316,8263
15/10/2024 14:00,8.766666667,83.06666667,98633.33333,3.231166667,5.6,0,770,22.89788333,7698
15/10/2024 15:00,7.025,89.4,99017.5,1.5491145,3.84,0,1615,22.45946,6928
15/10/2024 16:00,5.475,94.825,99392.5,0.311786275,2.04,0,1785,24.13302632,5616
15/10/2024 17:00,4.25,97.275,99655,0.5767815,2.88,0,1396,33.96082,3373
15/10/2024 18:00,3.5,98.8,99855,0.74764525,2.88,0,1920,19.52196842,2119
15/10/2024 19:00,2.85,99.05,99935,1.079333,4.56,0,1526,18.57871765,1486
15/10/2024 20:00,2.3,99.6,100025,0.4343655,3,0,1515,16.40151579,983
15/10/2024 21:00,2.175,99.85,100062.5,0.530109,3.24,0,2198,14.564675,495
15/10/2024 22:00,1.8,100,100100,1.14654025,3.48,0,1893,14.09063158,408
15/10/2024 23:00,1.466666667,100,100103.3333,1.318024,5.44,0,2133,11.73696842,303
16/10/2024,1.2,100,100130,0.77077525,3.6,0,1826,13.48077778,249
16/10/2024 01:00,1.025,100,100170,1.52908875,4.08,0,2150,16.54784211,384
16/10/2024 02:00,0.725,100,100205,1.1952015,3.84,0,3395,16.173065,1257
16/10/2024 03:00,0.65,100,100227.5,2.05454,5.4,0,2763,16.1967,4921
16/10/2024 04:00,2.7,96.9,100077.5,1.28746,4.08,0,3421,16.91564737,7890
16/10/2024 05:00,9.15,75.8,99340,1.04540525,3.36,0.0875,3238,28.61765789,8282
16/10/2024 06:00,12.65,68.225,98482.5,1.57404,5.64,0,1942,11.413525,8088
16/10/2024 07:00,13.825,63.325,97917.5,4.46661,12.6,0,911,4.076240526,7364
16/10/2024 08:00,14.63333333,63.83333333,97650,5.07743,12.8,0,1100,3.877716,7133
16/10/2024 09:00,15.275,63.475,97405,4.95224,14.16,0,1025,3.12648,6931
16/10/2024 10:00,16.475,61.85,97145,5.55625,16.08,0,1028,4.110773684,7314
16/10/2024 11:00,17.025,60.3,96915,5.9344425,16.8,0,878,5.153155,7304
16/10/2024 12:00,16.475,60.875,96960,7.776855,20.88,0,611,4.347643158,8562
16/10/2024 13:00,14.775,66.025,97347.5,5.8024475,15.12,0,584,8.4121715,7891
16/10/2024 14:00,13.725,69.4,97680,5.0466625,15.36,0,633,11.81519158,7661
16/10/2024 15:00,13.25,70.575,97867.5,4.51916,12.96,0,598,14.28727053,7255
16/10/2024 16:00,12.025,74.35,98040,3.3873,11.76,0,715,14.38792632,5839
16/10/2024 17:00,11.5,75.55,98195,3.3815825,10.68,0,780,13.65422632,3691
16/10/2024 18:00,11.13333333,76.23333333,98236.66667,2.642166667,8,0,761,10.931095,2271
16/10/2024 19:00,11,75.775,98205,2.5969475,9.24,0,604,9.997928235,1339
16/10/2024 20:00,10.25,78.15,98305,2.18434,8.28,0,678,11.345071,1003
16/10/2024 21:00,9.7,80.1,98400,1.9423975,6.36,0,770,11.61302211,524
16/10/2024 22:00,9.925,79.225,98340,2.97158,9.36,0,675,12.57718947,359
16/10/2024 23:00,10.325,77.9,98222.5,3.43743,11.4,0,607,13.26449474,219
17/10/2024,9.9,79.675,98175,2.31731,8.4,0,630,13.02675,245
17/10/2024 01:00,10.175,79.4,98127.5,2.0612725,8.16,0,597,16.74020105,535
17/10/2024 02:00,10.125,79.775,98070,2.482875,7.32,0,589,10.04257889,1189
17/10/2024 03:00,9.9,80.8,98130,2.095833333,7.04,0,699,12.366016,4853
17/10/2024 04:00,10.75,78.05,98122.5,2.27896,7.44,0,818,12.65417059,7666
17/10/2024 05:00,11.5,74.725,97895,5.36726,13.56,0,687,7.7571105,7872
17/10/2024 06:00,11.8,74.625,97822.5,6.5523975,15,0,822,5.589176316,7840
17/10/2024 07:00,15.275,64.7,97355,4.9829575,11.76,0,976,5.69156,5574
17/10/2024 08:00,14.15,69.225,97222.5,5.1247,11.52,0,1110,5.476128947,6574
17/10/2024 09:00,13.575,71.1,97332.5,4.262275,9.96,0,1009,5.1797195,6762
17/10/2024 10:00,14.525,69.325,97230,1.25332375,3.84,0,872,7.587347368,6810
17/10/2024 11:00,14.7,71.075,97177.5,1.43036,4.68,0,1100,15.88601,7376
17/10/2024 12:00,14.45,72.65,97207.5,1.67143,5.64,0,1074,19.79792632,8305
17/10/2024 13:00,13.6,76.1,97315,0.69530375,2.76,0,1170,22.37687895,8157
17/10/2024 14:00,11.4,88.56666667,97676.66667,0.543199333,2.72,0,1290,35.23975,7798
17/10/2024 15:00,9.975,92.85,98030,0.95884275,4.8,0,1975,39.71868824,7032
17/10/2024 16:00,9.275,96.2,98230,0.4586765,2.28,0,1899,13.658735,5784
17/10/2024 17:00,9.15,96.1,98342.5,0.8281525,3.12,0,2755,12.52789474,3664
17/10/2024 18:00,9.325,93.475,98335,1.19592875,5.28,0,2162,12.13822105,2361
17/10/2024 19:00,8.025,98.825,98467.5,0.1888596,1.32,0,6423,16.27002353,1632
17/10/2024 20:00,8.575,98.425,98390,0.11683881,1.44,0,7317,15.26042105,995
17/10/2024 21:00,9.45,95.95,98227.5,0.242807,1.8,0,3685,15.08908,660
17/10/2024 22:00,9.925,95.575,98050,0.45518625,2.4,0,3107,13.27150526,288
17/10/2024 23:00,10.16666667,95.26666667,97953.33333,0.260735,2.08,0,3248,11.9178,281
18/10/2024,10.4,95.575,97922.5,0.080470625,1.08,0,3634,13.88660105,248
18/10/2024 01:00,10.575,95.975,97865,0.085681175,1.32,0,3615,18.23656,366
18/10/2024 02:00,10.775,96.1,97785,0.228525025,1.92,0,3360,21.46090526,1345
18/10/2024 03:00,11.075,95.425,97767.5,0.316066375,1.92,0,4174,17.21752211,4642
18/10/2024 04:00,12.46666667,84.76666667,97620,2.505173333,9.12,0,1729,10.13161737,6967
18/10/2024 05:00,12.7,82.575,97510,2.9682325,9.36,0,1346,4.72876,7729
18/10/2024 06:00,13,80.5,97420,2.5403975,6,0,1746,5.348071579,7530
18/10/2024 07:00,13.325,78.775,97300,3.840945,10.68,0,2505,5.095626842,6964
18/10/2024 08:00,13.725,77.325,97172.5,3.7863375,8.64,0,1706,4.7180405,7173
18/10/2024 09:00,13.93333333,76.5,97116.66667,4.626736667,11.2,0,1693,5.688845789,7112
18/10/2024 10:00,14.825,74.65,96972.5,2.3218175,7.08,0,1309,4.681776842,7780
18/10/2024 11:00,15.575,73.675,96780,1.3946935,5.04,0,807,11.61350368,7960
18/10/2024 12:00,14.65,77.95,96837.5,1.627745,4.44,0,969,17.613095,8387
18/10/2024 13:00,13.375,83.25,97087.5,0.53281325,2.76,0,1104,28.53926842,8314
18/10/2024 14:00,11.275,93.075,97457.5,1.26379175,3.84,0,1083,31.737565,8269
18/10/2024 15:00,9.975,96.075,97765,1.251615,4.44,0,1031,26.98763158,8064
18/10/2024 16:00,8.9,97.75,97967.5,0.0662143,1.44,0,1024,23.15081111,6269
18/10/2024 17:00,7.975,98.85,98152.5,0.825376525,5.16,0,1304,23.250335,4444
18/10/2024 18:00,7.95,99.45,98267.5,0.6668565,3.72,0,4316,21.27357368,3049
18/10/2024 19:00,8,99.4,98263.33333,0.248238033,1.6,0,4189,25.83503889,1707
18/10/2024 20:00,8.275,99.45,98222.5,0,0,0,5072,17.60734444,1385
18/10/2024 21:00,8.05,99.875,98247.5,0.344432,1.8,0,4272,16.98811,1149
18/10/2024 22:00,8.3,100,98240,0.322273925,2.4,0,3056,14.22448842,768
18/10/2024 23:00,8.3,100,98222.5,0.52666825,2.64,0,2591,8.031787,428
19/10/2024,8.175,99.95,98252.5,0.43327875,2.28,0,2549,13.50320632,365
19/10/2024 01:00,7.975,99.925,98305,0.42578025,2.16,0,4005,14.37339579,475
19/10/2024 02:00,8.85,97.8,98222.5,0.14272036,1.08,0,2076,10.36597684,845
19/10/2024 03:00,9.3,97.05,98167.5,0.217999875,1.68,0,2439,15.36397474,1790
19/10/2024 04:00,10.33333333,94.2,98103.33333,0.09003,0.96,0,3035,20.991105,2872
19/10/2024 05:00,11.15,89.975,97985,0.63560025,3,0,2803,20.69125556,4244
19/10/2024 06:00,12.025,85.475,97825,0.777415,3.36,0,2096,10.5234875,5145
19/10/2024 07:00,12.875,80.825,97682.5,1.2287865,3.72,0,1613,6.053673158,5735
19/10/2024 08:00,14.125,76.25,97422.5,2.171815,6,0,1416,4.8130385,6289
19/10/2024 09:00,14.95,74,97280,1.9175475,5.76,0,1545,5.271483684,6046
19/10/2024 10:00,14.825,75.4,97270,1.602845,4.68,0,1666,7.523563684,6848
19/10/2024 11:00,14.525,77,97345,0.86828475,3.72,0,1728,11.06047526,6315
19/10/2024 12:00,14.5,78.55,97430,1.136655,3.48,0,1888,14.75297579,7515
19/10/2024 13:00,13.875,82.05,97557.5,1.3846725,4.2,0,2359,22.616885,6792
19/10/2024 14:00,13.4,85.16666667,97693.33333,0.319186667,2.24,0,2733,29.64031111,6950
19/10/2024 15:00,12.95,88.775,97800,0.12613345,1.2,0,2886,25.6256,7734
19/10/2024 16:00,12.65,91.65,97865,0.08649007,0.96,0,3373,28.93512105,5974
19/10/2024 17:00,11.95,94.775,98007.5,0.8397075,2.76,0,3774,19.989285,4299
19/10/2024 18:00,10.15,98.175,98320,0.65127025,3.36,0,2728,21.91618947,2953
19/10/2024 19:00,9.025,99.225,98562.5,0.78645725,3.24,0,2402,25.38694706,1970
19/10/2024 20:00,8.45,99.375,98737.5,0.765544,3.72,0,2593,13.9988,1271
19/10/2024 21:00,7.95,99.85,98882.5,0.33594765,1.92,0,3148,16.65912105,837
19/10/2024 22:00,7.575,100,98945,0.094723525,1.68,0,3002,14.438905,558
19/10/2024 23:00,7.125,100,99010,0.36185825,2.28,0,3092,11.80774842,379
20/10/2024,6.8,100,99103.33333,0.3060193,2.4,0,2662,9.937316842,244
20/10/2024 01:00,6.475,100,99170,0.40844675,2.04,0,2226,8.753953684,261
20/10/2024 02:00,6.05,100,99265,0.26234025,1.44,0,1980,9.706146,439
20/10/2024 03:00,5.775,100,99355,0.141239325,1.32,0,1997,11.80291053,1224
20/10/2024 04:00,6.225,100,99360,0.101763525,1.2,0,5150,13.1062,1609
20/10/2024 05:00,8.3,94.55,99190,0.2308065,1.92,0,4031,14.8042,1863
20/10/2024 06:00,13.825,71.725,98615,0.840042,3.36,0,2715,8.890993684,2724
20/10/2024 07:00,16.925,59,97820,1.5584875,4.92,0,1457,3.650157,3533
20/10/2024 08:00,17.025,60.025,97337.5,2.173825,5.88,0,1338,3.867851053,4356
20/10/2024 09:00,17.2,59.36666667,96913.33333,3.137356667,8.32,0,1497,2.381995,5140
20/10/2024 10:00,17.225,62.175,96940,4.43639,11.28,0,1446,4.507793889,5510
20/10/2024 11:00,17.225,63.4,96912.5,3.7429975,9,0,1711,7.8250455,6254
20/10/2024 12:00,16.175,67.2,97212.5,3.2809375,7.8,0,1915,10.54346105,6606
20/10/2024 13:00,14.2,76.125,97655,1.145254625,3.48,0,1982,19.79262,6652
20/10/2024 14:00,11.325,90.15,98182.5,0.38463465,1.92,0,2562,23.55273158,6613
20/10/2024 15:00,9.9,92.875,98555,1.39489575,4.68,0,3068,28.30316,7258
20/10/2024 16:00,9.075,94.875,98752.5,1.8696075,4.92,0,2468,21.81964211,5758
20/10/2024 17:00,8.975,95.55,98827.5,1.3598225,4.2,0,3601,21.92592632,3786
20/10/2024 18:00,9,96.425,98850,0.95087375,2.88,0,3769,20.78176842,2347
20/10/2024 19:00,8.6,98.43333333,98950,0.435088767,2.24,0,3457,18.00091765,1291
20/10/2024 20:00,8.225,99.175,99032.5,0.548719,3,0,4625,18.503875,846
20/10/2024 21:00,8,99.5,99090,0.848380255,2.76,0,3828,14.09940526,557
20/10/2024 22:00,7.95,99.875,99110,0.3135705,1.92,0,3710,16.64435263,323
20/10/2024 23:00,8.8,98.225,99002.5,0.009727,0.48,0,3222,15.79363684,357
21/10/2024,9.3,97.375,98887.5,0.36788575,1.56,0,4078,19.36323,461
21/10/2024 01:00,9.45,97.9,98880,0.05448841,0.84,0,3912,17.03312632,725
21/10/2024 02:00,9.6,97.75,98870,0.1478225,1.44,0,3692,17.42154211,1454
21/10/2024 03:00,9.975,96.275,98842.5,0.413976,2.04,0,4757,14.61008421,5180
21/10/2024 04:00,10.23333333,95.3,98833.33333,0.556540667,2.88,0,5280,13.91010526,7862
21/10/2024 05:00,11.5,89.325,98675,0.40989175,2.16,0,4531,11.3486335,8171
21/10/2024 06:00,12.775,81.5,98420,1.13510225,3.84,0,3501,11.57984632,8237
21/10/2024 07:00,13.125,79.975,98285,1.6191775,5.28,0,3263,8.400339474,7144
21/10/2024 08:00,14.25,77.8,98120,1.4574925,4.8,0,3146,6.41271,6853
21/10/2024 09:00,15.1,77,97940,1.637095,5.28,0,3308,10.1238285,6424
21/10/2024 10:00,15.55,77.15,97807.5,1.8977325,5.76,0,3015,9.907445789,6499
21/10/2024 11:00,15.65,77.875,97792.5,1.7018225,4.56,0,3102,14.3235795,6895
21/10/2024 12:00,15.325,80.375,97805,1.14368475,4.2,0,3226,22.49423158,7691
21/10/2024 13:00,14.475,85.45,97972.5,0.412434,2.52,0,3199,31.17784211,8332
21/10/2024 14:00,12.95,93.525,98267.5,0.19573215,1.8,0,5365,36.67302,7661
21/10/2024 15:00,11.9,97.33333333,98503.33333,0.135162733,1.44,0,3946,31.1341,6971
21/10/2024 16:00,10.775,98.525,98692.5,0.605108,2.52,0,4218,26.93747,5003
21/10/2024 17:00,9.875,99,98835,1.3711575,4.8,0,3523,22.29343333,3170
21/10/2024 18:00,9.5,99.2,98912.5,1.19634025,3.84,0,3737,19.17892,1932
21/10/2024 19:00,8.95,99.95,98970,1.13841925,3.6,0,3330,15.0247,1328
21/10/2024 20:00,8.425,100,99012.5,0.61430815,2.76,0,3291,12.43786,845
21/10/2024 21:00,7.725,100,99120,0.585692125,2.52,0,3316,12.08202778,484
21/10/2024 22:00,7.225,100,99177.5,1.06020875,3.84,0,3231,9.575656842,325
21/10/2024 23:00,6.9,100,99205,0.961883725,3.6,0,3749,8.957365,311
22/10/2024,7.366666667,100,99136.66667,1.389713333,3.36,0,4168,9.163242632,345
22/10/2024 01:00,7.325,100,99117.5,1.34126175,4.2,0,4974,11.731594,454
22/10/2024 02:00,7.75,100,99065,0.7810823,2.52,0,4537,13.90404444,1185
22/10/2024 03:00,8.5,100,98980,0.76458125,3.72,0,5238,13.29845,5038
22/10/2024 04:00,9,100,98900,0.467089,2.4,0,1768,12.11532,7395
22/10/2024 08:00,13.1,87.5,98190,0.92111,7.68,0,623,7.209665,6743
22/10/2024 09:00,13.66666667,84.86666667,98046.66667,1.947066667,5.76,0,5390,6.562403158,6780
22/10/2024 10:00,14.125,84.25,97960,1.31356725,4.8,0,4656,7.264797,7018
22/10/2024 11:00,13.825,85.925,97975,1.9017675,6,0,5729,12.94857111,7214
22/10/2024 12:00,12.875,92.575,98202.5,1.8156175,6,0,6755,28.75635556,7803
22/10/2024 18:00,8.95,99.8,99415,1.278787,3.6,0,998,12.70064615,2176
22/10/2024 19:00,7.766666667,99.86666667,99660,1.396328,4.32,0,823,11.82287667,1576
22/10/2024 20:00,7.1,100,99832.5,1.58087,4.44,0,1044,10.35958737,907
22/10/2024 21:00,6.325,100,99997.5,1.672395,4.68,0,718,9.756857895,428
22/10/2024 22:00,5.575,100,100155,1.8377525,5.76,0,553,10.70569895,292
22/10/2024 23:00,4.8,100,100325,0.741448,3.24,0,662,10.476616,264
23/10/2024,4.225,100,100467.5,0.84089475,3,0,972,9.736784211,249
23/10/2024 01:00,3.925,100,100550,1.06413425,3.72,0,1131,13.33408105,441
23/10/2024 02:00,3.65,100,100647.5,0.59685925,2.64,0,910,15.42140632,1233
23/10/2024 03:00,3.55,100,100717.5,0.45607375,2.04,0,1085,21.05966842,4757
23/10/2024 04:00,4.466666667,99.9,100680,0.326909,1.92,0,1477,19.22458,7544
23/10/2024 05:00,6.4,95.775,100497.5,0.35554675,2.16,0,2013,14.18927474,7886
23/10/2024 06:00,10.725,83.55,100080,0.38295805,2.04,0.0875,2422,11.54887842,8030
23/10/2024 07:00,14.975,71.6,99282.5,1.11753225,4.08,0,1986,12.16109316,7660
23/10/2024 08:00,17.475,62.5,98505,1.5531,3.96,0,1017,4.2159325,6800
23/10/2024 09:00,17.35,62.65,98122.5,2.0078125,6.84,0,577,2.592941053,6815
23/10/2024 10:00,16.475,65.075,98177.5,3.295035,9.84,0,569,4.004369474,7062
23/10/2024 11:00,16.125,65.125,98310,5.5686575,12.96,0,594,5.844788421,7179
23/10/2024 12:00,15.325,67.625,98422.5,3.531675,8.76,0,587,9.8258065,7880
23/10/2024 13:00,12.275,82,98952.5,2.17802025,5.16,0,3920,20.60564737,7877
23/10/2024 14:00,9.6,90.96666667,99503.33333,0.691197667,2.56,0,2621,28.37874737,7594
23/10/2024 15:00,8.25,94.05,99842.5,0.786125,2.76,0,1764,26.38891053,6902
23/10/2024 16:00,6.925,96.9,100092.5,2.0474285,4.8,0,2529,19.43268421,5398
23/10/2024 17:00,5.8,98.35,100275,1.2336375,4.2,0,1771,19.34032,3136
23/10/2024 18:00,4.925,99.55,100445,1.08000175,4.32,0,1543,18.25175263,2294
23/10/2024 19:00,4.5,99.95,100522.5,0.9567875,3.96,0,1320,14.38695882,1413
23/10/2024 20:00,4.425,100,100557.5,0.65823975,3.6,0,1462,15.49467368,1008
23/10/2024 21:00,5.25,99.85,100402.5,0.8285765,3.36,0,2131,13.76761,487
23/10/2024 22:00,5.2,99.9,100310,0.141305,1.8,0,2299,15.05470526,252
23/10/2024 23:00,5.033333333,100,100283.3333,0.584059,3.36,0,3058,14.12648947,261
24/10/2024,4.6,100,100277.5,0.7086745,3,0,4075,13.00284211,232
24/10/2024 01:00,4.825,100,100215,0.221419275,1.2,0,4295,11.26000421,427
24/10/2024 02:00,4.525,100,100190,0.67310425,3.24,0,3726,12.529325,1157
24/10/2024 03:00,4.35,100,100202.5,0.6142225,2.76,0,3551,14.37123158,4701
24/10/2024 04:00,5.275,100,100162.5,0.61530225,2.88,0,4497,14.542455,7379
24/10/2024 05:00,8.7,87.45,99745,0.912905,4.08,0,3335,14.67744737,7498
24/10/2024 06:00,13.6,72.2,99025,1.300597,4.68,0,2559,7.801536842,7796
24/10/2024 07:00,17.075,61.675,98277.5,1.4705455,5.28,0,1563,5.46074,7304
24/10/2024 08:00,17.43333333,61.33333333,97750,1.6928,5.6,0,1141,9.006267,6816
24/10/2024 09:00,16.3,67.45,97617.5,1.56487,5.04,0,1552,4.080480526,6651
24/10/2024 10:00,16.075,71.45,97690,1.9228925,6.24,0,1626,5.83997,7223
24/10/2024 11:00,16.05,73.25,97742.5,1.7435585,6,0,1823,7.154159,7304
24/10/2024 12:00,15.65,75.475,97732.5,1.61214775,5.76,0,2014,28.01490579,8036
24/10/2024 13:00,14.6,79.7,97907.5,0.81788425,3.84,0,3155,42.537945,8037
24/10/2024 14:00,13.6,85.95,98065,0.4620367,3,0,3064,48.60144211,8079
24/10/2024 15:00,11.175,93.35,98432.5,1.90454,5.4,0,3452,43.86673684,6646
24/10/2024 16:00,9.3,96.7,98782.5,1.8566175,5.76,0,4640,34.57864211,5376
24/10/2024 17:00,8.125,98.45,99020,1.2867555,4.44,0,3493,25.63769474,3499
24/10/2024 18:00,7.45,99.475,99177.5,1.30186,4.2,0,4266,23.2008,2232
24/10/2024 19:00,6.833333333,100,99263.33333,0.897584,3.52,0,3446,19.69025294,1528
24/10/2024 20:00,6.375,100,99332.5,0.45582625,2.88,0,5467,18.60036842,1022
24/10/2024 21:00,5.95,100,99360,0.232074685,1.44,0,5306,19.67385556,549
24/10/2024 22:00,5.975,100,99340,0.0103732,0.6,0,3985,15.687805,289
24/10/2024 23:00,5.475,100,99365,0,0,0,3832,12.32938,278
25/10/2024,5.075,100,99390,0,0,0,3965,13.706605,296
25/10/2024 01:00,4.95,100,99407.5,0.4243648,2.88,0,5007,13.69135263,425
25/10/2024 02:00,4.5,100,99460,0.65897375,2.64,0,4780,11.05197895,1163
25/10/2024 03:00,4.4,100,99487.5,0.79959625,3,0,4400,11.04365667,4694
25/10/2024 04:00,5.066666667,100,99430,0.915190333,3.04,0,3525,10.523957,7247
25/10/2024 05:00,6.975,100,99192.5,0.614611875,2.28,0,3744,12.34253158,7478
25/10/2024 06:00,11.35,83.825,98727.5,1.0344185,3.12,0,4961,9.014144,7621
25/10/2024 07:00,14.65,73.15,98080,2.0749525,5.04,0,3551,10.08748474,7067
25/10/2024 08:00,15.675,71.95,97610,2.8653575,6.24,0,4204,4.975935556,7500
25/10/2024 09:00,16.475,70.875,97345,3.0441275,7.32,0,2927,2.861942778,7402
25/10/2024 10:00,17.025,69.875,97077.5,3.14193,8.52,0,3532,4.829993158,7534
25/10/2024 11:00,16.425,72.25,97022.5,2.8438975,7.8,0,4503,7.2839795,7648
25/10/2024 12:00,14.05,81.25,97435,2.59061,7.2,0,3603,11.35328421,7952
25/10/2024 13:00,13,86,97785,1.9500525,6.12,0,3743,14.018805,8065
25/10/2024 14:00,12.6,87.26666667,97943.33333,0.940359333,3.36,0,3247,15.00296842,7681
25/10/2024 15:00,12.575,86.4,98005,1.8383175,5.04,0,3549,16.74036316,7825
25/10/2024 16:00,12.125,88.525,98075,1.54483,4.68,0,4235,14.14673,5969
25/10/2024 17:00,11.775,90.525,98140,0.599057,2.64,0,4403,15.01722105,4104
25/10/2024 18:00,11.6,91.675,98180,0.11838557,1.56,0,4988,15.26287,2455
25/10/2024 19:00,11.525,92.65,98210,0.157370675,1.2,0,5033,14.05813125,2041
25/10/2024 20:00,11.4,93.375,98217.5,0.0812658,1.08,0,4683,12.76081,1325
25/10/2024 21:00,11.2,94.7,98230,0.127233,1.44,0,310,16.5337,946
25/10/2024 23:00,10.9,95.4,98260,0.241719,1.92,0,680,8.86942,361
26/10/2024,10.76666667,96.26666667,98270,0.158451467,1.12,0,3036,11.61452842,378
26/10/2024 01:00,10.675,97.175,98287.5,0.177930725,1.2,0,2987,12.58533667,444
26/10/2024 02:00,10.55,97.95,98300,1.1843935,3.12,0,1755,12.6532,794
26/10/2024 03:00,10.45,98.25,98305,0.693922,3.36,0,2514,13.08220909,1996
26/10/2024 07:00,13.16666667,84.53333333,97806.66667,0.917035667,3.52,0,1202,7.366513846,5467
26/10/2024 08:00,14.35,80.65,97640,1.44063,4.08,0,968,5.0799925,6241
26/10/2024 09:00,14.9,78.775,97270,1.434302,4.44,0,1877,4.226894375,6262
26/10/2024 10:00,15.7,76.26666667,97220,1.487895,5.28,0,2461,4.595413158,6264
26/10/2024 11:00,15.95,74.675,97060,1.578095,4.68,0,2708,4.684803158,6811
26/10/2024 12:00,15,77.2,97225,2.286135,7.08,0,1843,6.6101285,6396
26/10/2024 13:00,14.45,79.175,97400,1.906035,5.28,0,2845,12.31342632,6113
26/10/2024 14:00,13.825,83.625,97537.5,0.37171725,2.16,0,4776,21.06284,6463
26/10/2024 15:00,13.4,86.725,97610,0.15878925,1.2,0,4373,17.25282222,6286
26/10/2024 16:00,12.975,89.375,97632.5,0.104693425,1.32,0,4858,19.13008421,5622
26/10/2024 17:00,12.575,92.075,97682.5,0.1945481,1.56,0,3664,14.78816,3549
26/10/2024 18:00,12.45,92.5,97700,0.582675,3.24,0,4382,14.62571053,2678
26/10/2024 19:00,12.475,92.825,97672.5,0.33160775,2.16,0,5475,14.01773765,1974
26/10/2024 20:00,12.7,91.55,97660,0.73759845,3.24,0,4755,9.672508947,1224
26/10/2024 21:00,13.26666667,86.3,97563.33333,2.73658,6.4,0,2662,6.113965,885
26/10/2024 22:00,12.975,87.525,97537.5,2.8290975,7.32,0,2384,7.13696,516
26/10/2024 23:00,12.775,88.4,97540,2.562745,5.52,0,2050,7.1516255,587
27/10/2024,12.6,88.7,97532.5,1.25174475,3.84,0,1823,7.082472353,459
27/10/2024 02:00,12.6,88.05,97522.5,1.8922725,6,0,1902,6.94713,343
27/10/2024 03:00,12.475,87.925,97520,1.95199,4.44,0,1632,6.7232945,673
27/10/2024 04:00,12.325,89.3,97572.5,0.766249,3.36,0,1473,7.273742105,1116
27/10/2024 05:00,12.35,90.375,97662.5,0.3693515,2.28,0,1614,7.505783,1495
27/10/2024 06:00,12.825,87.6,97617.5,0.95837875,3.36,0,1791,6.47118,1858
27/10/2024 07:00,13.3,85,97537.5,1.67373925,5.64,0,1201,5.9998955,3125
27/10/2024 08:00,13.46666667,83.9,97516.66667,2.04436,6.4,0,1183,5.188278421,4865
27/10/2024 09:00,13.75,82.55,97470,2.065905,6,0,1422,5.078315,5621
27/10/2024 10:00,14.575,79.675,97325,3.259795,7.44,0,1283,4.367761579,5792
27/10/2024 11:00,16.925,72.15,96925,3.2948025,8.52,0,1146,4.172617222,6056
27/10/2024 12:00,18.275,68.85,96610,2.5338925,8.04,0,1263,4.466145,6157
27/10/2024 13:00,16.725,74.6,96897.5,1.7660015,4.92,0,1253,5.703886316,6267
27/10/2024 14:00,15.575,80.675,97280,1.88246225,5.16,0,1443,9.1228475,6710
27/10/2024 15:00,14.825,85.05,97552.5,0.6505609,2.04,0,1882,16.27856316,6538
27/10/2024 16:00,14.45,87.75,97702.5,1.265262,4.08,0,2208,15.93582,6221
27/10/2024 17:00,14.4,88.65,97810,0.50899975,3.24,0,2536,19.00894211,4400
27/10/2024 18:00,13.825,91.25,97982.5,0.75160625,2.88,0,2807,23.36710526,3005
27/10/2024 19:00,13.66666667,93.13333333,98043.33333,0.090169567,1.28,0,4540,13.60959789,2089
27/10/2024 20:00,13.775,93.2,98070,0.87434425,2.88,0,1946,13.848519,1296
27/10/2024 21:00,14.275,90.35,98030,1.584135,4.2,0,1616,11.90911875,901
27/10/2024 22:00,14.125,90.325,98020,1.55921575,5.04,0,1910,9.487423158,637
27/10/2024 23:00,14.15,90.175,98037.5,2.0842725,5.28,0,2191,8.872754737,434
28/10/2024,13.95,90.775,98055,1.8153925,4.8,0,2358,9.370846316,409
28/10/2024 01:00,13.725,91.575,98070,0.91551325,4.92,0,2662,9.417887,404
28/10/2024 02:00,13.65,91.475,98100,1.52161125,4.56,0,2752,8.591002105,599
28/10/2024 03:00,13.35,92.5,98125,1.39241,4.56,0,2290,6.980106316,1053
28/10/2024 04:00,13.125,92.2,98162.5,1.4308525,4.8,0,1909,6.561017368,2094
28/10/2024 05:00,13.1,92.43333333,98210,1.990870333,4.8,0,1893,6.250005,2629
28/10/2024 06:00,13.8,89.775,98140,0.57946775,2.88,0,1753,6.042115789,2229
28/10/2024 07:00,14.65,86.725,97967.5,0.79088325,3.12,0,1477,4.736610526,3132
28/10/2024 08:00,15.65,82.725,97742.5,2.4350175,5.88,0,1240,4.121643158,4382
28/10/2024 09:00,16.55,79.525,97517.5,2.1975175,6.12,0,1129,5.335877895,4685
28/10/2024 10:00,18.55,73.3,97162.5,3.20793,8.52,0,796,3.8548245,4476
28/10/2024 11:00,20.325,66.975,96552.5,2.3257725,6.12,0,714,3.418078421,4717
28/10/2024 12:00,19.95,68.925,96525,1.943345,6.24,0,854,5.430871667,5281
28/10/2024 13:00,18.65,74.35,96690,1.53252275,6.84,0,1486,12.00355263,5480
28/10/2024 14:00,15.925,83.15,97317.5,1.76742925,5.88,0,1783,17.847601,5431
28/10/2024 15:00,14.2,86.225,97765,2.89262,8.88,0,1011,16.00999474,5945
28/10/2024 16:00,13.2,90,98056.66667,1.846876667,5.92,0,1315,18.628845,5631
28/10/2024 17:00,12.725,91.65,98217.5,2.4615275,6,0,1710,18.88715556,3963
28/10/2024 18:00,12.675,91.85,98250,4.0449975,8.16,0,1989,14.3644,2819
