"hour","data_pm10","data_pm25","data_pm40","data_pm100","data_no2"
2024-09-18 16:00:00,8.45,10.975,11.85,13.8,39.95435
2024-09-18 17:00:00,9.87179487179487,12.5641025641026,13.4615384615385,14.9230769230769,38.7693368421053
2024-09-18 18:00:00,22.7222222222222,31.8055555555556,34.75,36.75,31.889185
2024-09-18 19:00:00,15.1714285714286,19.9428571428571,21.2857142857143,23.0285714285714,23.5983210526316
2024-09-18 20:00:00,12.7,15.85,16.45,17.6,14.928875
2024-09-18 21:00:00,12.7058823529412,16.0882352941176,16.6176470588235,17.7647058823529,17.6490647058824
2024-09-18 22:00:00,12.2631578947368,15.5263157894737,16.3684210526316,17.4210526315789,30.0622315789474
2024-09-18 23:00:00,10.85,13.825,14.375,15.3,24.63576
2024-09-19,10.2564102564103,13.2051282051282,13.5384615384615,14.1794871794872,19.9710526315789
2024-09-19 01:00:00,16.8974358974359,21.9230769230769,23.3076923076923,24.8974358974359,19.06523
2024-09-19 02:00:00,13.3589743589744,17.3589743589744,18.4358974358974,19.2051282051282,19.4404210526316
2024-09-19 03:00:00,22.65,29.925,32,33.65,30.36503
2024-09-19 04:00:00,12.2894736842105,15.6842105263158,16.3947368421053,17.4473684210526,29.6160105263158
2024-09-19 05:00:00,12.025,15.675,16.55,17.9,23.99095
2024-09-19 06:00:00,12.2702702702703,15.5675675675676,16.3783783783784,18.5945945945946,17.5867784210526
2024-09-19 07:00:00,9.125,12.025,12.9,14.225,3.5899665
2024-09-19 08:00:00,7.36842105263158,9.5,10.0526315789474,10.9210526315789,2.85897578947368
2024-09-19 09:00:00,5.3,7.175,7.55,8.1,1.05687995
2024-09-19 10:00:00,4.97435897435897,6.84615384615385,7.12820512820513,8.07692307692308,1.01951136842105
2024-09-19 11:00:00,5.76923076923077,7.66666666666667,8.12820512820513,9.02564102564103,2.218588
2024-09-19 12:00:00,6.17948717948718,8.07692307692308,8.64102564102564,9.33333333333333,3.34378736842105
2024-09-19 13:00:00,6.8,8.975,9.525,10.55,5.144533
2024-09-19 14:00:00,7.40540540540541,9.56756756756757,10.027027027027,11.2972972972973,9.21300555555556
2024-09-19 15:00:00,7.87179487179487,10.3076923076923,11.025641025641,12.2564102564103,15.961018
2024-09-19 16:00:00,9.74358974358974,12.7179487179487,13.6410256410256,14.8717948717949,25.2687684210526
2024-09-19 17:00:00,9.275,11.875,12.7,13.8,33.680335
2024-09-19 18:00:00,8.8421052631579,11.3157894736842,11.7368421052632,12.8157894736842,12.2765063157895
2024-09-19 19:00:00,8.625,10.85,11.25,12.55,14.054076
2024-09-19 20:00:00,7.97435897435897,10.3076923076923,10.7435897435897,11.8717948717949,17.8217473684211
