,cas,valid_speed_count,den_v_tydnu,data_pm100,data_no2,data_temp1,data_hum1,data_pressure,data_windSpeed,data_windImpact,data_volumeMm
1972,23/03/2024 18:00,1334,so,7.051282051,19.983105,6.25,76.775,97505,1.3333325,4.56,0
1973,23/03/2024 19:00,822,so,10.71794872,20.92597895,4.866666667,81.46666667,97780,1.497176333,4.32,0
1974,23/03/2024 20:00,597,so,9.425,20.17043,4.525,85.175,97845,2.10396,5.52,0
1975,23/03/2024 21:00,364,so,7.263157895,16.61526316,3.75,91.4,98022.5,1.00415825,3.72,0
1976,23/03/2024 22:00,247,so,4.794871795,14.28396842,2.825,91.525,98197.5,1.3602985,4.32,0
1977,23/03/2024 23:00,204,so,3.769230769,12.40334737,2.825,88.675,98192.5,1.66077925,5.76,0
1978,24/03/2024 00:00,149,ne,6.075,11.58715,3.425,87.125,98047.5,1.178849,4.2,0
1979,24/03/2024 01:00,104,ne,3.236842105,10.67312632,3.225,88.6,97965,1.695495,4.56,0
1980,24/03/2024 02:00,99,ne,4.65,11.404071,2.975,89.925,97972.5,2.40341,7.92,0
1981,24/03/2024 03:00,158,ne,3.256410256,10.44390211,2.2,90.85,98080,1.9941025,6,0
1982,24/03/2024 04:00,392,ne,3.692307692,11.985123,1.733333333,92.3,98123.33333,1.352078667,4.32,0
1983,24/03/2024 05:00,565,ne,4.794871795,9.382693158,1.475,93.5,98227.5,0.9311235,3.72,0
1984,24/03/2024 06:00,935,ne,4.025641026,8.116329,5.225,77.325,97582.5,2.90984,7.08,0
1985,24/03/2024 07:00,1135,ne,4.051282051,6.036053158,6.45,73.05,97172.5,4.2133425,10.68,0
1986,24/03/2024 08:00,1530,ne,3.575,4.8457215,8.45,64.375,96767.5,5.601925,14.28,0
1987,24/03/2024 09:00,1600,ne,2.315789474,4.535482105,8.375,59.775,96637.5,6.069615,17.04,0
1988,24/03/2024 10:00,1687,ne,2.075,4.7351775,9.025,60.425,96447.5,6.866455,17.28,0
1989,24/03/2024 11:00,1911,ne,1.923076923,10.32129684,6.675,76.3,96845,6.4237725,17.16,0
1990,24/03/2024 12:00,2267,ne,2.794871795,10.6528675,7.8,71.95,96750,6.18421,16.44,0
1991,24/03/2024 13:00,2341,ne,2.051282051,10.9445,7.733333333,73.53333333,96760,5.598306667,15.68,0
1992,24/03/2024 14:00,2082,ne,2.7,7.5534135,8.375,69.95,96615,4.4050775,12.36,0
1993,24/03/2024 15:00,2502,ne,3.263157895,6.773773158,8.975,65.925,96487.5,3.832845,11.76,0
1994,24/03/2024 16:00,2106,ne,3.4,8.756045,8.25,70.65,96505,5.0812675,12.72,0
1995,24/03/2024 17:00,1687,ne,10.94871795,12.01619684,7.125,75.925,96737.5,4.7807625,12.72,0
1996,24/03/2024 18:00,1298,ne,3.564102564,11.79156,6.225,78.75,96977.5,4.72303,11.16,0
1997,24/03/2024 19:00,702,ne,3.358974359,11.48563263,6.15,78.2,97015,3.9799,11.28,0
1998,24/03/2024 20:00,688,ne,2.55,13.0419,5.625,82.65,97047.5,5.3118775,14.64,0
1999,24/03/2024 21:00,258,ne,4.615384615,15.78457368,5.225,87.175,97112.5,4.5078925,11.4,0.0875
2000,24/03/2024 22:00,155,ne,2.256410256,13.901585,5.333333333,87.4,97086.66667,5.765586667,14.24,0
2001,24/03/2024 23:00,149,ne,1.897435897,11.23427579,5.25,86.275,97092.5,4.382145,11.04,0
2002,25/03/2024 00:00,104,po,1.425,7.7980295,6.25,77.875,97032.5,5.0561,15.96,0
2003,25/03/2024 01:00,146,po,1.842105263,13.45676421,5.55,86.5,97102.5,4.8557575,13.2,0.35
2004,25/03/2024 02:00,205,po,1.45,11.965082,5.275,88.15,97212.5,3.82504,12.12,0.175
2005,25/03/2024 03:00,540,po,2.051282051,7.998730526,6.233333333,79.1,97160,4.288023333,16.8,0
2006,25/03/2024 04:00,1811,po,1.487179487,7.1600715,6.175,78.325,97160,4.5855925,15.24,0
2007,25/03/2024 05:00,2796,po,1.205128205,9.66248,5.625,81.775,97295,4.752875,12.96,0.0875
2008,25/03/2024 06:00,3057,po,1.35,9.8666335,6.125,78.9,97345,5.1481675,15.48,0
2009,25/03/2024 07:00,2821,po,1.564102564,22.06915263,6.125,84.25,97407.5,3.23858,9.96,0.0875
2010,25/03/2024 08:00,2746,po,1.564102564,9.3024415,7.5,73.86666667,97086.66667,4.44485,14.72,0
2011,25/03/2024 09:00,2586,po,2.128205128,6.828936842,7.6,71.475,97097.5,3.9062075,13.44,0
2012,25/03/2024 10:00,2481,po,1.75,7.0068535,7.825,69.725,97080,4.4525925,12.84,0
2013,25/03/2024 11:00,2499,po,2.564102564,7.865074211,7.775,72.25,97095,2.9109375,9.36,0
2014,25/03/2024 12:00,2703,po,2.384615385,6.73761,9.075,66.775,96850,3.0125575,9.36,0
2015,25/03/2024 13:00,2818,po,2.307692308,4.772601579,10.35,57.825,96567.5,3.8064,11.76,0
2016,25/03/2024 14:00,2919,po,2.15,4.090868,11.3,53.85,96352.5,2.69256,8.04,0
2017,25/03/2024 15:00,2634,po,4.076923077,5.588868947,10.35,56.8,96387.5,1.469097,5.04,0
2018,25/03/2024 16:00,2386,po,2.692307692,8.860772,9.725,59.775,96587.5,2.21463,6.24,0
2019,25/03/2024 17:00,1734,po,6.923076923,21.68717895,7.533333333,70.3,96983.33333,2.241583333,6.56,0
2020,25/03/2024 18:00,1095,po,9.275,20.64088,4.55,83.15,97517.5,2.121515,5.16,0
2021,25/03/2024 19:00,658,po,11.71794872,42.209985,3.875,86.275,97767.5,0.6169445,2.76,0
2022,25/03/2024 20:00,459,po,14.41025641,30.67171053,2.575,90.125,97975,0.96857125,4.32,0
2023,25/03/2024 21:00,324,po,18.95,25.521985,1.675,93.65,98195,0.849471,4.2,0
2024,25/03/2024 22:00,149,po,26.73684211,23.03364737,0.825,96.525,98315,0.800327,3.36,0
2025,25/03/2024 23:00,103,po,31.25,24.291655,0.25,97.85,98422.5,0.5371185,3.48,0
2026,26/03/2024 00:00,80,ut,14.6,25.7873,-0.3,98.5,98470,0.859302333,3.04,0
2027,26/03/2024 01:00,76,ut,20.91891892,23.63520526,-0.625,98.55,98500,0.79712725,3.24,0
2028,26/03/2024 02:00,139,ut,16.48717949,19.71995263,-1.2,99.16666667,98566.66667,0.480193333,2.72,0
2029,26/03/2024 03:00,441,ut,18.55,22.09459,-1.275,99.55,98567.5,0.2570475,1.56,0
2030,26/03/2024 04:00,1671,ut,23.32432432,34.74163333,-1.475,99.9,98562.5,0.39439675,2.76,0
2031,26/03/2024 05:00,2665,ut,20.825,29.34722,0.15,96.125,98447.5,0.52741425,2.52,0
2032,26/03/2024 06:00,2976,ut,19.8974359,23.64876895,5.3,77.55,97617.5,0.81637375,3.6,0
2033,26/03/2024 07:00,3125,ut,6.6,8.1695565,9.075,63.575,96525,3.41916575,10.56,0
2034,26/03/2024 08:00,2583,ut,6.052631579,7.496788947,9.275,61.9,96157.5,5.8858775,14.64,0
2035,26/03/2024 09:00,2606,ut,5.675,3.5269895,11.575,56.15,95847.5,4.5162425,12.96,0
2036,26/03/2024 10:00,2406,ut,5.897435897,3.356514737,12.075,54.85,95547.5,6.494645,16.2,0
2037,26/03/2024 11:00,2504,ut,6.375,3.400927,12.7,54.1,95386.66667,7.844526667,18.88,0
2038,26/03/2024 12:00,2625,ut,5.641025641,3.332966842,14.325,48.95,95025,7.0540025,18.24,0
2039,26/03/2024 13:00,2972,ut,7.025641026,3.3756825,14.325,46.85,94930,7.65816,18.36,0
2040,26/03/2024 14:00,2938,ut,5.842105263,3.748604211,14.575,45.575,94855,7.6814375,17.04,0
2041,26/03/2024 15:00,2855,ut,5.675,4.0657465,14.65,45.05,94882.5,7.0388225,16.2,0
2042,26/03/2024 16:00,2219,ut,8,6.480138421,13.775,46.85,94987.5,4.390034,10.92,0
2043,26/03/2024 17:00,1857,ut,14.15,25.502119,11.125,57.2,95400,0.42891025,2.52,0
2044,26/03/2024 18:00,1110,ut,10.25641026,40.79106842,7.65,70.125,95900,1.91252,5.52,0
2045,26/03/2024 19:00,757,ut,18.35897436,55.518055,8.025,68.975,96042.5,0.895221,4.2,0
2046,26/03/2024 20:00,547,ut,13.48717949,9.820985789,8.875,62.575,95862.5,1.17917375,4.2,0
2047,26/03/2024 21:00,341,ut,12.07692308,11.112116,8.466666667,61.3,95910,1.376101667,4.8,0
2048,26/03/2024 22:00,178,ut,9.710526316,9.803317895,6.925,67.025,96015,1.9996475,5.88,0
2049,26/03/2024 23:00,128,ut,11.25,10.744591,5.35,73.6,96275,1.4213675,4.56,0
2050,27/03/2024 00:00,124,st,8.282051282,12.81594211,4.85,75.9,96382.5,1.3312835,4.56,0
2051,27/03/2024 01:00,85,st,8.825,15.016505,4.075,80.25,96490,1.06498475,4.2,0
2052,27/03/2024 02:00,191,st,10.60526316,18.68907895,3.45,83.5,96622.5,0.410442,2.4,0
2053,27/03/2024 03:00,449,st,12.725,22.2246,3.5,83.925,96617.5,0.857308,4.32,0
2054,27/03/2024 04:00,1663,st,11.41025641,31.77335789,5.225,75.975,96457.5,1.7268175,7.44,0
2055,27/03/2024 05:00,2652,st,5.461538462,17.5626355,8.95,61.8,95840,3.8625025,14.28,0
2056,27/03/2024 06:00,3117,st,5.58974359,9.241413684,10.36666667,57.73333333,95310,4.71778,13.6,0
2057,27/03/2024 07:00,2946,st,5,6.823629,11.6,55.05,95002.5,4.0974225,13.08,0
2058,27/03/2024 08:00,2727,st,5.179487179,9.185445263,13.425,52.05,94637.5,3.361445,10.68,0
2059,27/03/2024 09:00,2620,st,5.256410256,3.844878,14.775,50.125,94295,5.9141075,16.2,0
2060,27/03/2024 10:00,2643,st,5.358974359,3.993435263,16.025,49.575,94077.5,6.1270225,17.88,0
2061,27/03/2024 11:00,2731,st,6.333333333,4.5356745,16.4,51.65,93840,7.488735,19.92,0
2062,27/03/2024 12:00,2803,st,6.060606061,3.868715789,18.575,49.1,93427.5,6.43658,16.32,0
2063,27/03/2024 13:00,3054,st,5.875,4.606187,19.85,48.85,93230,5.21639,15.72,0
2064,27/03/2024 14:00,3020,st,4.842105263,3.666165789,20.525,48.35,92852.5,7.8166225,18.72,0
2065,27/03/2024 15:00,2844,st,5.351351351,7.838829,19.225,53.475,93257.5,5.3620475,13.68,0
2066,27/03/2024 16:00,2573,st,11.26315789,18.13944211,17.475,62.3,93590,4.2098875,14.16,0
2067,27/03/2024 17:00,2024,st,8.275,23.487485,16.5,65.86666667,93850,3.572696667,15.36,0
2068,27/03/2024 18:00,1235,st,10.58974359,24.17500526,15.45,69.55,94062.5,3.648015,12.84,0
2069,27/03/2024 19:00,870,st,11.87179487,24.51138,14.575,73.175,94262.5,3.661065,12.84,0
2070,27/03/2024 20:00,468,st,14.38461538,24.26093158,13.275,78.4,94430,1.567315,5.52,0
2071,27/03/2024 21:00,343,st,12.1,24.335265,13.275,78.525,94462.5,3.4845425,12.36,0
2072,27/03/2024 22:00,166,st,10.02631579,19.69295789,13.975,77.1,94342.5,6.0659725,20.04,0
2073,27/03/2024 23:00,80,st,10.3,12.43451,13.1,80.375,94282.5,2.73504,10.44,0
2074,28/03/2024 00:00,96,ct,11.10526316,10.85033526,12.85,80.5,94347.5,2.43210875,7.08,0
2075,28/03/2024 01:00,98,ct,10.5,9.067058,12.175,80.275,94347.5,6.96969,17.04,0
2076,28/03/2024 02:00,134,ct,6.473684211,13.27413368,9.75,87.325,94780,7.3521225,18.6,0.0875
2077,28/03/2024 03:00,431,ct,0.846153846,9.239273684,8.533333333,86.03333333,95090,6.007636667,17.28,0.116666667
2078,28/03/2024 04:00,1522,ct,0.41025641,8.097623158,8.15,83.325,95200,4.2305925,11.88,0
2079,28/03/2024 05:00,2468,ct,1,8.378508,7.725,81.85,95425,3.68988,9.72,0
2080,28/03/2024 06:00,2784,ct,1.102564103,7.673923684,7.775,80.6,95527.5,4.720735,13.32,0
2081,28/03/2024 07:00,2831,ct,1.55,5.821056,9.275,74.05,95367.5,4.9849325,12.84,0
2082,28/03/2024 08:00,2844,ct,1.487179487,3.912296842,11.275,64.625,95047.5,6.7254525,14.88,0
2083,28/03/2024 09:00,2909,ct,1.512820513,2.762723,13.525,55.95,94692.5,7.4230125,19.32,0
2084,28/03/2024 10:00,2625,ct,1.641025641,2.297001053,14.5,51.25,94527.5,9.0639975,20.76,0
2085,28/03/2024 11:00,2813,ct,1.282051282,2.4550585,15.825,45.875,94307.5,8.3160575,19.32,0
2086,28/03/2024 12:00,2973,ct,1.435897436,3.249994211,15.1,46.8,94362.5,6.01523,15.48,0
2087,28/03/2024 13:00,2830,ct,2.3,7.7068185,13.325,53.95,94817.5,7.5902825,22.68,0
2088,28/03/2024 14:00,3054,ct,2.157894737,13.4675,12.66666667,59.26666667,95053.33333,6.3732,17.12,0
2089,28/03/2024 15:00,3121,ct,2.625,16.38996,11.8,62.05,95302.5,6.1426925,18.6,0
2090,28/03/2024 16:00,2709,ct,4.736842105,14.74181579,11.5,62.6,95492.5,3.6322075,11.64,0
2091,28/03/2024 17:00,1850,ct,4.95,19.65689,10.75,66.35,95707.5,3.21112,9.48,0
2092,28/03/2024 18:00,1409,ct,4.897435897,21.69546842,9.3,73.3,96027.5,1.24816875,3.84,0
2093,28/03/2024 19:00,924,ct,4.9,19.180395,7.775,78.075,96422.5,2.259155,6.12,0
2094,28/03/2024 20:00,602,ct,3.684210526,20.20053158,7.125,81.65,96670,3.1422775,8.4,0
2095,28/03/2024 21:00,417,ct,3.125,16.615655,6.9,83.45,96827.5,3.1361175,8.04,0
2096,28/03/2024 22:00,245,ct,3.131578947,15.05119474,6.6,84.76666667,96966.66667,2.514883333,7.2,0
2097,28/03/2024 23:00,172,ct,3.153846154,15.049055,6,86.76666667,97196.66667,2.606463333,7.52,0
2098,29/03/2024 00:00,99,pa,4.076923077,17.68996316,5.3,88.775,97347.5,0.83210925,3.36,0
2099,29/03/2024 01:00,77,pa,6.25,15.44139,3.875,93.675,97632.5,0.987273,4.08,0
2100,29/03/2024 02:00,118,pa,8.076923077,14.21395789,2.65,96.625,97810,0.9526835,3.6,0
2101,29/03/2024 03:00,222,pa,5.871794872,15.472775,1.4,97.075,98040,1.06482225,4.08,0
2102,29/03/2024 04:00,596,pa,6.666666667,21.90333158,1.325,96.75,98067.5,1.0234785,3.96,0
2103,29/03/2024 05:00,780,pa,6.6,17.586565,2.375,94.15,97942.5,1.6209295,6.12,0
2104,29/03/2024 06:00,1027,pa,12.60526316,19.38682632,4.65,89,97700,0.34947575,2.28,0
2105,29/03/2024 07:00,1405,pa,9.5,14.312772,7.05,82.125,97062.5,1.9360725,5.16,0
2106,29/03/2024 08:00,1949,pa,7.256410256,10.25919316,8,79.26666667,96910,1.544493333,6.08,0
2107,29/03/2024 09:00,2107,pa,7.897435897,6.604452,11.4,65.8,96382.5,2.3718675,7.32,0
2108,29/03/2024 10:00,2134,pa,6.384615385,3.834793684,13.225,60,95705,3.07538,8.52,0
2109,29/03/2024 11:00,2038,pa,7.15,4.856499,12.975,60.65,95715,2.2316975,6.24,0
2110,29/03/2024 12:00,2119,pa,8.35,8.7222935,13.5,59.225,95705,1.9668595,5.88,0
2111,29/03/2024 13:00,2126,pa,7.631578947,7.855318421,16.7,52.625,95147.5,1.364575,4.44,0
2112,29/03/2024 14:00,2189,pa,6.525,3.4120245,19.125,45.55,94547.5,2.6248,7.44,0
2113,29/03/2024 15:00,2010,pa,6.820512821,9.351657368,17.475,49.5,94835,3.38561775,8.4,0
2114,29/03/2024 16:00,2022,pa,9.333333333,24.0211,16.225,54.675,95170,0.84881875,3.6,0
2115,29/03/2024 17:00,1764,pa,13.97368421,28.50466842,13.225,67.15,95627.5,1.27431175,4.68,0
2116,29/03/2024 18:00,1096,pa,17.5,33.66875,10.76666667,75.4,96090,2.502293333,5.92,0
2117,29/03/2024 19:00,745,pa,22.94871795,48.61647368,10.175,77.65,96307.5,0.5093225,3.24,0
2118,29/03/2024 20:00,515,pa,26.33333333,40.68198,9.425,80.95,96467.5,0.29862775,1.92,0
2119,29/03/2024 21:00,338,pa,45.61538462,52.00970526,9.175,82.8,96545,0.50421025,3.12,0
2120,29/03/2024 22:00,237,pa,34.28947368,39.80252632,8.85,85.375,96607.5,1.119531,3.72,0
2121,29/03/2024 23:00,183,pa,23.13157895,32.28852632,7.975,88.85,96757.5,1.9238275,5.88,0
2122,30/03/2024 00:00,106,so,23.4,28.365315,7.75,90.875,96837.5,1.0470535,3.72,0
2123,30/03/2024 01:00,88,so,17.79487179,23.15116842,7.525,92.275,96852.5,1.019176,3.72,0
2124,30/03/2024 02:00,114,so,14.925,18.67103,7.7,92.975,96845,0.8199045,3.12,0
2125,30/03/2024 03:00,266,so,16.65789474,19.25958947,7.075,95.65,96957.5,0.65425775,3.12,0
2126,30/03/2024 04:00,578,so,14.2,24.85682,6.533333333,97.06666667,97046.66667,1.123220333,3.84,0
2127,30/03/2024 05:00,661,so,12.97435897,20.08864211,6.65,96.35,97062.5,0.91111125,3.24,0
2128,30/03/2024 06:00,999,so,15.43589744,18.983485,7.95,92.9,96910,0.67305275,2.64,0
2129,30/03/2024 07:00,1642,so,16.33333333,16.51604211,12.15,79.85,96407.5,0.85281925,3.12,0
2130,30/03/2024 08:00,2175,so,12.65,5.6385315,17.425,63.4,95457.5,1.8312225,5.4,0
2131,30/03/2024 09:00,2483,so,18.82051282,2.620690526,18.45,60.5,94920,2.355235,7.44,0
2132,30/03/2024 10:00,2263,so,38.38461538,2.338452,20.975,53.125,94455,2.6306825,7.8,0
2133,30/03/2024 11:00,2210,so,64.97435897,2.261497895,21.45,50.725,94270,2.01052,5.88,0
2134,30/03/2024 12:00,2460,so,87.25,2.0160425,22.675,46.075,93825,2.7339325,7.08,0
2135,30/03/2024 13:00,2294,so,98.89473684,2.270201053,24.025,41.325,93455,3.3219,10.32,0
2136,30/03/2024 14:00,2116,so,91.82051282,2.6787495,23.125,42.5,93502.5,4.9276575,12.84,0
2137,30/03/2024 15:00,2296,so,82.8974359,4.040918947,22.86666667,44.16666667,93766.66667,4.72765,12.64,0
2138,30/03/2024 16:00,2452,so,79.125,26.441907,21.575,47.925,94072.5,2.11934425,7.56,0
2139,30/03/2024 17:00,1971,so,72.15789474,32.67659421,18.875,55.575,94552.5,1.02354875,3.72,0
2140,30/03/2024 18:00,1467,so,68.875,37.558045,15.55,65.85,95070,1.4102195,7.32,0
2141,30/03/2024 19:00,817,so,52.35897436,22.37274,16.6,58.325,95255,2.9484775,10.44,0
2142,30/03/2024 20:00,483,so,47.05128205,9.4439385,16.1,59.55,95185,2.06663,6.84,0
2143,30/03/2024 21:00,392,so,53.41025641,29.47494211,13.5,70.175,95517.5,0.8486535,2.88,0
2144,30/03/2024 22:00,264,so,45.55263158,32.21032105,12.25,76.35,95780,1.296304,4.68,0
2145,30/03/2024 23:00,171,so,44.05263158,32.07004211,10.85,82.025,96017.5,1.15778175,3.84,0
2146,31/03/2024 00:00,126,ne,46.15,25.447315,9.275,85.45,96250,2.0141075,5.16,0
2147,31/03/2024 01:00,79,ne,42,21.06498947,8.25,86.825,96375,1.81592925,4.8,0
2148,31/03/2024 02:00,159,ne,,,,,,,,
2149,31/03/2024 03:00,371,ne,45.80769231,19.34254103,8.485714286,85.77142857,96492.85714,1.102733286,3.84,0
2150,31/03/2024 04:00,331,ne,45.525,28.19396,7.925,89.675,96515,0.91373475,3.24,0
2151,31/03/2024 05:00,464,ne,40.20512821,26.80126842,7.875,89.575,96522.5,1.329398,4.08,0
2152,31/03/2024 06:00,751,ne,48.02564103,17.0817,11.275,78.525,96140,0.38323225,2.4,0
2153,31/03/2024 07:00,1188,ne,54.97435897,9.012429474,14.975,66.1,95490,1.635542,4.56,0
2154,31/03/2024 08:00,1608,ne,56.675,3.2074695,19.95,49.325,94692.5,1.53006,4.92,0
2155,31/03/2024 09:00,1801,ne,62.53846154,2.081427895,20.625,45.35,94222.5,2.3330925,7.32,0
2156,31/03/2024 10:00,1806,ne,60.15384615,2.8485145,21.325,45.65,94085,1.949915,6.12,0
2157,31/03/2024 11:00,2175,ne,61.07692308,3.313905263,22.7,44.1,93805,1.7026625,5.64,0
2158,31/03/2024 12:00,2025,ne,68.025,2.218641,23.23333333,41.56666667,93716.66667,3.22871,8.96,0
2159,31/03/2024 13:00,2014,ne,77.47368421,2.559544211,22.45,39.6,93630,3.1108975,8.64,0
2160,31/03/2024 14:00,2135,ne,70.59459459,3.672031579,23.13333333,41.03333333,93715,2.227368333,6.88,0
2161,31/03/2024 15:00,2231,ne,71.66666667,7.572786316,22,45.65714286,93891.42857,1.978567143,7.062857143,0
2162,31/03/2024 16:00,1868,ne,74.825,7.187367,21.775,44.25,93910,2.8454775,8.76,0
2163,31/03/2024 17:00,1419,ne,70.05128205,41.19243684,18.525,55.625,94420,0.984673,3.24,0
2164,31/03/2024 18:00,930,ne,72.74358974,61.56287,14.3,70.05,95130,1.680221,4.92,0
2165,31/03/2024 19:00,507,ne,61.79487179,52.75444211,11.5,79.15,95647.5,2.3184125,6.96,0
2166,31/03/2024 20:00,363,ne,63.775,37.743625,10.4,83.325,95915,1.591262,6.24,0
2167,31/03/2024 21:00,201,ne,59.81578947,38.163,10.05714286,85.1,96005.71429,1.939938571,6.72,0
2168,31/03/2024 22:00,128,ne,55.35,25.723445,9.275,88.275,96160,1.91826375,5.76,0
2169,31/03/2024 23:00,75,ne,58.26315789,23.64570556,8.2,90.63333333,96296.66667,2.28585,6.56,0
2170,01/04/2024 00:00,48,po,48.02564103,20.1368,7.2,91.95,96400,1.00829725,4.2,0
2171,01/04/2024 01:00,59,po,49.84615385,20.08396842,7,92.425,96472.5,1.96135025,6.48,0
2172,01/04/2024 02:00,117,po,56.525,20.461975,7.325,93.05,96395,0.47268775,2.4,0
2173,01/04/2024 03:00,294,po,58.71794872,25.8597,7.775,93.175,96215,0.75573045,3.24,0
2174,01/04/2024 04:00,319,po,58.25641026,23.21954,8,93.225,96150,0.55401975,2.88,0
2175,01/04/2024 05:00,350,po,50.56410256,17.53528947,8.1,93.475,96150,1.096211,3.96,0
2176,01/04/2024 06:00,590,po,39.95,10.566107,10.35,84.675,95855,1.655304,6.84,0
2177,01/04/2024 07:00,1038,po,23.28947368,4.845205263,13.625,69.525,95272.5,3.3778275,11.64,0
2178,01/04/2024 08:00,1290,po,19.125,3.7594215,15.175,65.85,94807.5,3.0234975,9.96,0
2179,01/04/2024 09:00,1567,po,17.05714286,2.835594737,17.7,57.33333333,94256.66667,3.926223333,10.72,0
2180,01/04/2024 10:00,1438,po,17.025,4.3192455,17.25,60.425,94262.5,3.39084,9.96,0
2181,01/04/2024 11:00,1781,po,15.97435897,3.664630526,18.075,60.05,94255,6.08772,14.16,0
2182,01/04/2024 12:00,1865,po,13.56410256,3.277672,18.725,55.35,94177.5,8.2678325,21.72,0
2183,01/04/2024 13:00,2009,po,11.25641026,3.866575263,17.65,57.55,94382.5,7.1226475,19.8,0
2184,01/04/2024 14:00,2000,po,3.7,7.201314,16.75,61.475,94622.5,6.5512025,16.2,0
2185,01/04/2024 15:00,1911,po,2.692307692,14.53861579,15.45,67.475,95022.5,5.5957575,15.12,0
2186,01/04/2024 16:00,1491,po,2,7.2395915,15.1,63.775,95177.5,4.8119,13.44,0
2187,01/04/2024 17:00,1043,po,1.692307692,8.927865263,13.9,67.175,95392.5,4.2865625,10.8,0
2188,01/04/2024 18:00,662,po,2.15,11.55283,12.8,70.775,95687.5,4.0964525,11.76,0
2189,01/04/2024 19:00,375,po,2.236842105,14.51315895,12.13333333,74.1,95863.33333,3.950016667,10.24,0
2190,01/04/2024 20:00,259,po,1.175,8.045858,11.9,70.025,95975,3.52664,11.88,0
2191,01/04/2024 21:00,161,po,0.894736842,8.622472105,11.15,71.475,96120,4.31701,13.92,0
2192,01/04/2024 22:00,120,po,1.175,5.4031025,10.825,66.45,96250,4.2035575,15,0
2193,01/04/2024 23:00,117,po,0.868421053,6.314042105,10.425,67.025,96375,3.988415,12.96,0
2194,02/04/2024 00:00,115,ut,9.475,9.903199,8.975,74.325,96630,1.782725,4.92,0
2195,02/04/2024 01:00,240,ut,1.358974359,13.98697895,7.6,82.125,96925,2.128355,6.36,0
2196,02/04/2024 02:00,532,ut,1.333333333,16.50156,7.075,86.35,97060,1.6087575,5.04,0
2197,02/04/2024 03:00,1763,ut,1.4,16.756685,7.8,86.05,97057.5,2.5438375,6.84,0
2198,02/04/2024 04:00,2748,ut,1.871794872,18.53931053,8.425,85.9,97015,3.46686,8.52,0
2199,02/04/2024 05:00,2918,ut,1.717948718,12.331008,9.533333333,81.83333333,96920,3.674026667,8.32,0
2200,02/04/2024 06:00,2892,ut,1.564102564,4.961557368,12.65,69.425,96260,4.4498175,10.68,0
2201,02/04/2024 07:00,2652,ut,1.65,4.258593,14.85,60.2,95775,5.2822825,15,0
2202,02/04/2024 08:00,2574,ut,2.828571429,3.054056316,15.625,51.95,95610,5.7980025,17.28,0
2203,02/04/2024 09:00,2416,ut,2.025,2.900296,15.75,50.125,95657.5,7.497785,22.2,0
2204,02/04/2024 10:00,2487,ut,2.026315789,2.494467895,16.775,44.375,95545,7.7770675,20.64,0
2205,02/04/2024 11:00,2649,ut,1.9,3.95624,15.35,49.75,95677.5,6.6462725,17.64,0
2206,02/04/2024 12:00,2522,ut,1.307692308,5.958680526,15.05,51.35,95860,6.23555,20.64,0
2207,02/04/2024 13:00,2719,ut,2.102564103,9.183457,15.375,51.1,95917.5,5.5159625,17.04,0
2208,02/04/2024 14:00,2664,ut,2.846153846,4.970117895,16.375,48.1,95687.5,6.92481,19.2,0
2209,02/04/2024 15:00,2336,ut,3.125,4.424945,15.8,49.825,95725,5.357115,15.96,0
2210,02/04/2024 16:00,1732,ut,2.205128205,6.053957895,15.13333333,49.63333333,95846.66667,5.78349,15.2,0
2211,02/04/2024 17:00,1148,ut,5.153846154,15.42307,13.35,58.85,96282.5,4.2167275,12.96,0
2212,02/04/2024 18:00,785,ut,4.820512821,18.31717895,12.5,63.05,96565,3.880135,11.76,0
2213,02/04/2024 19:00,506,ut,4.35,24.93855,10.725,73.15,96887.5,3.7462675,11.28,0
2214,02/04/2024 20:00,305,ut,4.263157895,26.20032105,9.925,76.325,97125,3.642255,9.72,0
2215,02/04/2024 21:00,156,ut,5.307692308,20.32273158,9.8,77.85,97127.5,4.1082775,12,0
2216,02/04/2024 22:00,86,ut,6.179487179,16.76732632,8.925,81.575,97287.5,1.8727775,6.12,0
2217,02/04/2024 23:00,68,ut,3.45,13.862705,9.325,79.3,97242.5,3.42338,9.96,0
2218,03/04/2024 00:00,94,st,2.763157895,11.09486316,8.975,79.1,97242.5,4.89699,12.12,0
2219,03/04/2024 01:00,161,st,9.175,11.835691,8.15,81.325,97380,3.566005,9.24,0
2220,03/04/2024 02:00,396,st,9.897435897,11.65430632,7.766666667,82.6,97453.33333,3.31447,8.64,0
2221,03/04/2024 03:00,1703,st,8,12.265961,7.2,84.5,97552.5,2.2187225,7.2,0
2222,03/04/2024 04:00,2731,st,5.846153846,14.14777368,6.975,85.9,97667.5,1.4285255,4.8,0
2223,03/04/2024 05:00,3027,st,8.8,12.1731035,8.925,79.275,97492.5,2.1519725,6.84,0
2224,03/04/2024 06:00,2902,st,4.512820513,5.751994211,12.375,67.925,96627.5,3.7207525,9.24,0
2225,03/04/2024 07:00,2542,st,7.897435897,6.3645135,13.4,66.05,96170,4.7371175,11.04,0
2226,03/04/2024 08:00,2544,st,12.25641026,5.521939474,13.425,68.1,96162.5,5.425305,12.12,0
2227,03/04/2024 09:00,2474,st,3.9,4.674611,14.625,64.125,96070,5.526095,13.56,0
2228,03/04/2024 10:00,2528,st,4.384615385,4.454264737,14.75,62.375,96062.5,5.0660275,12.12,0
