"hour","data_temp1","data_hum1","data_pressure","data_windSpeed","data_windImpact","data_volumeMm"
2024-07-09 09:00:00,30.15,49.225,94470,5.922895,15.36,0
2024-07-09 10:00:00,29.65,50.95,94387.5,5.1172325,12.84,0
2024-07-09 11:00:00,31.475,47.775,94162.5,5.42665,13.32,0
2024-07-09 12:00:00,31.9,46.875,93982.5,6.33295,18,0
2024-07-09 13:00:00,33.125,44.475,93827.5,5.9468825,16.08,0
2024-07-09 14:00:00,33.575,43.875,93502.5,5.032645,15.96,0
2024-07-09 15:00:00,33.7666666666667,43.5666666666667,93360,5.21033,13.92,0
2024-07-09 16:00:00,32.275,47.025,93737.5,5.004585,12.84,0
2024-07-09 17:00:00,31.275,49.825,93997.5,3.6090225,10.68,0
2024-07-09 18:00:00,29.175,57.575,94467.5,1.64091,5.28,0
2024-07-09 19:00:00,25.475,71.35,95042.5,0.68838175,2.4,0
2024-07-09 20:00:00,23.575,78.475,95450,0,0,0
2024-07-09 21:00:00,22.925,81.675,95667.5,0,0,0
2024-07-09 22:00:00,21.85,85.825,95810,0,0,0
2024-07-09 23:00:00,21.4,86.85,95895,0.0006524425,0.12,0
2024-07-10,20.9,88.75,95960,0,0,0
2024-07-10 01:00:00,20.325,91.875,96020,0.21391625,1.08,0
2024-07-10 02:00:00,19.8,94.175,96082.5,1.087331325,3.48,0
2024-07-10 03:00:00,19.8,95.8333333333333,96113.3333333333,1.32716,4,0
2024-07-10 04:00:00,22.775,84.625,95912.5,1.1128575,4.32,0
2024-07-10 05:00:00,28.075,68,95002.5,0.94906375,3.48,0
2024-07-10 06:00:00,30.2,63.475,94267.5,2.20935,6.84,0
2024-07-10 07:00:00,31,62.05,93820,2.47616,6.84,0
2024-07-10 08:00:00,30.825,63.65,94022.5,2.7999775,7.92,0
2024-07-10 09:00:00,33.125,58.25,93780,3.14078,7.2,0
2024-07-10 10:00:00,33.05,56.95,93567.5,4.395715,12,0
2024-07-10 11:00:00,32.7,54.05,93660,5.60775,13.44,0
2024-07-10 12:00:00,35.9,48.05,93162.5,3.04182,8.28,0
2024-07-10 13:00:00,34.625,47.6,93150,2.7064875,7.92,0
2024-07-10 14:00:00,25.6,76.575,94227.5,6.694485,22.08,6.0375
2024-07-10 15:00:00,19.45,99.675,95895,7.242485,17.04,2.975
2024-07-10 16:00:00,20.3,98.675,96032.5,1.9133225,5.28,0
2024-07-10 17:00:00,21.6666666666667,96.1333333333333,95803.3333333333,1.70154666666667,5.12,0.116666666666667
2024-07-10 18:00:00,22.125,95.075,95757.5,1.5253125,5.4,0
2024-07-10 19:00:00,20.95,99.85,95917.5,2.9531525,6.84,0
2024-07-10 20:00:00,20.425,100,96130,1.04209975,3.48,0
2024-07-10 21:00:00,20.5,100,96175,0.49194575,2.64,0
2024-07-10 22:00:00,19.85,100,96262.5,1.64135225,4.2,0
2024-07-10 23:00:00,19.35,100,96317.5,1.641705,4.8,0
2024-07-11,18.975,100,96370,1.99559,5.16,0
2024-07-11 01:00:00,19.25,100,96335,1.453857,4.08,0
2024-07-11 02:00:00,19.55,100,96305,0.61156725,2.64,0
2024-07-11 03:00:00,19.725,100,96282.5,0.908139,3.24,0
2024-07-11 04:00:00,20.55,98.725,96180,0.9075375,4.32,0
2024-07-11 05:00:00,25.1333333333333,81.6333333333333,95633.3333333333,0.855744666666667,3.36,0
2024-07-11 06:00:00,24.75,83.025,95450,1.6717675,5.4,0
2024-07-11 07:00:00,25.275,77.625,95230,1.505565,4.56,0
2024-07-11 08:00:00,28.875,60.825,94635,2.5278025,8.16,0
2024-07-11 09:00:00,27.725,62.725,94572.5,1.37942325,5.04,0
2024-07-11 10:00:00,27.75,66.55,94705,4.8991225,14.64,0
2024-07-11 11:00:00,28.775,63.65,94595,4.3371175,10.2,0
2024-07-11 12:00:00,29.35,59.5,94145,3.0344475,9,0
2024-07-11 13:00:00,31.4,53.575,93717.5,2.904995,7.92,0
2024-07-11 14:00:00,28.9,60.375,93822.5,4.0498,13.32,0
2024-07-11 15:00:00,27,70.025,94460,5.49065,13.44,0
2024-07-11 16:00:00,24.575,82.825,95165,3.1430625,7.44,0.175
2024-07-11 17:00:00,25.025,81.025,95352.5,1.816395,5.52,0
2024-07-11 18:00:00,23.575,90.475,95457.5,1.018459,3.36,0
2024-07-11 19:00:00,22.1,96.7666666666667,95723.3333333333,0.638695333333333,3.04,0
2024-07-11 20:00:00,21.6,97.9,95892.5,0.86724125,3.12,0
2024-07-11 21:00:00,20.95,96.3,96005,2.212105,5.04,0
2024-07-11 22:00:00,20.05,99,96165,1.9986025,4.8,0
2024-07-11 23:00:00,19.15,100,96285,2.074715,4.8,0
2024-07-12,18.375,100,96372.5,1.855844,4.2,0
2024-07-12 01:00:00,17.875,100,96440,1.812567,4.2,0
2024-07-12 02:00:00,17.55,100,96472.5,1.6357645,4.92,0
2024-07-12 03:00:00,17.45,100,96487.5,1.2572465,4.2,0
2024-07-12 04:00:00,21.375,87.375,96192.5,1.350932,4.08,0
2024-07-12 05:00:00,22.05,86.1,95442.5,1.91922275,5.88,0
2024-07-12 06:00:00,22.6666666666667,83.9333333333333,95233.3333333333,3.36523,7.68,0
2024-07-12 07:00:00,25.475,75.75,94850,2.12017,6.72,0
2024-07-12 08:00:00,26.55,71.55,94505,3.7027125,9.24,0
2024-07-12 09:00:00,28.45,66.525,94200,3.2820625,8.4,0
2024-07-12 10:00:00,30.0142857142857,60.4714285714286,93777.1428571429,3.29371142857143,10.4228571428571,0
2024-07-12 11:00:00,30.85,60.25,93610,5.408655,13.2,0
2024-07-12 12:00:00,30.725,62.3,93450,5.630595,14.04,0
2024-07-12 13:00:00,31.75,60.375,93130,4.7901275,13.08,0
2024-07-12 14:00:00,29.55,69.425,93432.5,3.7778975,8.64,0
2024-07-12 15:00:00,23.475,87.175,94227.5,8.2266525,21.48,3.2375
2024-07-12 16:00:00,20.6,93.675,95065,4.16894,12,0
2024-07-12 17:00:00,20.725,91.35,95177.5,2.35142,6.24,0
2024-07-12 18:00:00,19.525,97.675,95470,2.08525,6.6,0.175
2024-07-12 19:00:00,19.225,99.8,95605,1.4782625,4.8,0
2024-07-12 20:00:00,19.1,99.9333333333333,95636.6666666667,1.17116233333333,4.96,0.466666666666667
2024-07-12 21:00:00,18.975,100,95680,1.29999125,4.08,0
2024-07-12 22:00:00,18.975,100,95692.5,2.44741375,6.36,0.0875
2024-07-12 23:00:00,18.925,100,95672.5,0.80348875,2.4,0.0875
2024-07-13,18.85,100,95647.5,1.2296875,4.32,0.7875
2024-07-13 01:00:00,18.95,100,95660,1.6487275,4.8,0.35
2024-07-13 02:00:00,18.275,99.4,95822.5,1.6311325,6,0.4375
2024-07-13 03:00:00,17.8,100,95937.5,2.0085925,6,0.2625
2024-07-13 04:00:00,17.725,100,95980,1.0668055,3.36,0
2024-07-13 05:00:00,18.125,99.725,96030,0.98391825,4.08,0
2024-07-13 06:00:00,18.775,94.675,95957.5,1.0987845,4.68,0.0875
2024-07-13 07:00:00,21.2666666666667,83.4333333333333,95663.3333333333,2.30891666666667,6.24,0
2024-07-13 08:00:00,20.875,76.8,95525,2.6964825,7.44,0
2024-07-13 09:00:00,22.675,68.425,95222.5,3.206945,8.88,0
2024-07-13 10:00:00,23.85,64.95,94912.5,2.55528,7.8,0
2024-07-13 11:00:00,25.075,61.7,94687.5,3.1779625,8.04,0
2024-07-13 12:00:00,26.125,57.85,94492.5,3.4044275,9.24,0
2024-07-13 13:00:00,26,55.45,94412.5,3.4815425,9.6,0
2024-07-13 14:00:00,27.675,47.7,94185,4.19158,11.28,0
2024-07-13 15:00:00,27.6,47.425,94087.5,2.82866,7.92,0
2024-07-13 16:00:00,25.25,52.85,94615,1.995665,6.48,0
2024-07-13 17:00:00,23.025,63.975,95082.5,1.3849325,4.56,0
2024-07-13 18:00:00,20.2,77.1,95625,1.1806775,3.24,0
2024-07-13 19:00:00,18.625,83.65,96017.5,1.88594,4.92,0
2024-07-13 20:00:00,17.8666666666667,87.4333333333333,96206.6666666667,1.81462333333333,4.8,0
2024-07-13 21:00:00,17.425,88.675,96312.5,1.6619375,5.04,0
2024-07-13 22:00:00,16.775,93.05,96455,1.03529525,3.48,0
2024-07-13 23:00:00,15.975,95.25,96585,1.648657,3.96,0
2024-07-14,15.075,97.525,96752.5,0.85731,2.52,0
2024-07-14 01:00:00,14.125,98.175,96917.5,1.7702525,5.52,0
2024-07-14 02:00:00,13.425,97.9,97047.5,2.34725625,5.04,0
2024-07-14 03:00:00,13.1,98.05,97135,1.915125,4.68,0
2024-07-14 04:00:00,15.95,87.025,96922.5,2.51254,5.04,0.0875
2024-07-14 05:00:00,22.95,64.225,95810,1.563134,4.2,0
2024-07-14 06:00:00,25.35,57.825,94975,1.4650285,4.68,0
2024-07-14 07:00:00,25.9666666666667,51.6,94626.6666666667,2.60899,7.84,0
2024-07-14 08:00:00,27.65,47.075,94470,2.5383625,6.72,0
2024-07-14 09:00:00,28.6,45.4,94280,2.16155,5.76,0
2024-07-14 10:00:00,27.4,47.225,94382.5,3.703115,10.92,0
2024-07-14 11:00:00,27.25,47.25,94452.5,3.0565075,8.88,0
2024-07-14 12:00:00,28.175,44.075,94160,3.0204475,8.04,0
2024-07-14 13:00:00,29.1,42.025,94060,2.2550025,6,0
2024-07-14 14:00:00,30.775,38.4,93705,2.7612475,7.8,0
2024-07-14 15:00:00,29.55,39.25,93685,3.7940975,12.12,0
2024-07-14 16:00:00,28.15,45.2,94205,2.935945,7.92,0
2024-07-14 17:00:00,25.25,60.65,94775,3.0647975,7.8,0
2024-07-14 18:00:00,23.05,72.625,95257.5,1.514348,4.08,0
2024-07-14 19:00:00,21.125,82.175,95677.5,1.20241375,3.24,0
2024-07-14 20:00:00,19.5,85.425,95992.5,2.670185,7.92,0
2024-07-14 21:00:00,18.7,86.0333333333333,96156.6666666667,2.19439,6.4,0
2024-07-14 22:00:00,17.125,91.15,96392.5,2.5525775,5.52,0
2024-07-14 23:00:00,15.825,94.975,96682.5,2.3199775,5.16,0
2024-07-15,14.85,95.75,96867.5,3.08589,6.48,0
2024-07-15 01:00:00,14.05,98.475,97007.5,2.15887,5.28,0
2024-07-15 02:00:00,13.85,99.1,97087.5,3.14382,6.24,0
2024-07-15 03:00:00,13.825,99.35,97132.5,1.011442,3.48,0
2024-07-15 04:00:00,16.975,87.6,96897.5,0.7098795,3.12,0
2024-07-15 05:00:00,22.1,71.85,95822.5,1.644621,4.32,0
2024-07-15 06:00:00,25.025,64.45,95100,2.70999,6.48,0
2024-07-15 07:00:00,26.35,59.5,94615,2.1247,6,0
2024-07-15 08:00:00,28.6666666666667,54.7,94373.3333333333,2.89247,7.68,0
2024-07-15 09:00:00,29.425,54.85,94287.5,3.40152,9.84,0
2024-07-15 10:00:00,31.1,49.6,94190,3.83715,11.04,0
2024-07-15 12:00:00,32.5,44.075,93475,4.4988075,11.88,0
2024-07-15 13:00:00,34.65,37.85,93207.5,3.920755,9.6,0
2024-07-15 14:00:00,34.45,38.15,93037.5,4.2938425,10.92,0
2024-07-15 15:00:00,32.125,47.275,93282.5,2.99626,8.28,0
2024-07-15 16:00:00,29.825,58.275,93692.5,1.731555,5.4,0
2024-07-15 18:00:00,25.4,74.675,94562.5,0.981871,2.88,0
2024-07-15 19:00:00,23.025,84.275,95037.5,2.27776,5.88,0
2024-07-15 20:00:00,21.825,85.375,95297.5,1.2918145,4.68,0
2024-07-15 21:00:00,21,90.2666666666667,95473.3333333333,0.869802666666667,3.04,0
2024-07-15 22:00:00,20.1666666666667,91.0666666666667,95626.6666666667,0.657105,2.24,0
2024-07-15 23:00:00,19.575,90.65,95680,1.847395,5.28,0
2024-07-16,19.325,90.55,95685,2.278095,6.24,0
2024-07-16 01:00:00,19.575,91.075,95637.5,1.95702,5.16,0
2024-07-16 02:00:00,19.825,90.6,95682.5,1.58042025,4.32,0
2024-07-16 04:00:00,21.4,81.825,95542.5,2.5500275,6.24,0
2024-07-16 05:00:00,20.9,88.35,95562.5,2.0108475,5.88,0
2024-07-16 06:00:00,22.35,85.8,95437.5,1.939778,6.24,0
2024-07-16 07:00:00,24.825,75.275,95022.5,3.836755,10.32,0
2024-07-16 08:00:00,26.175,68,94685,3.590255,9.72,0
2024-07-16 09:00:00,27.35,65.725,94447.5,6.5375925,15.72,0
2024-07-16 10:00:00,26.8333333333333,66.7666666666667,94490,3.81554333333333,10.56,0
2024-07-16 11:00:00,28.475,62.375,94335,4.62449,12,0
2024-07-16 12:00:00,29.075,59.3,94190,3.54336,11.16,0
2024-07-16 13:00:00,29.275,57.575,94077.5,5.2779875,12.84,0
2024-07-16 14:00:00,28.15,56.575,94177.5,5.17907,12.84,0
2024-07-16 15:00:00,30.1,50.525,93900,3.474375,9.96,0
2024-07-16 16:00:00,28.325,55.275,94142.5,1.7960425,6.48,0
2024-07-16 17:00:00,26.55,56.7,94725,3.095185,9.12,0
2024-07-16 18:00:00,24.125,67.125,95135,4.6196225,12.12,0
2024-07-16 19:00:00,21.725,79.5,95660,3.18369,8.52,0
2024-07-16 20:00:00,20.225,86.975,96072.5,2.0210975,6.12,0
2024-07-16 21:00:00,19.4333333333333,89.3666666666667,96320,1.10332933333333,4.32,0
2024-07-16 22:00:00,18.375,93.2,96560,1.972665,4.8,0
2024-07-16 23:00:00,17.3,96.7666666666667,96743.3333333333,3.00834,6.88,0
2024-07-17,16.525,96.775,96932.5,2.4922475,6.12,0
2024-07-17 01:00:00,16.2,93.1,97020,3.80481,7.2,0
2024-07-17 02:00:00,14.9,92.75,97207.5,3.6409325,8.28,0
2024-07-17 04:00:00,17.825,81.4,97132.5,1.453549,4.44,0
2024-07-17 05:00:00,22.7,66.8,96085,1.7096825,5.76,0
2024-07-17 06:00:00,23.875,62.025,95487.5,2.214385,5.76,0
2024-07-17 07:00:00,25.8,56.975,95297.5,4.714115,11.16,0
2024-07-17 08:00:00,26.725,50.2,95105,4.7189575,13.68,0
2024-07-17 09:00:00,28.825,43.675,94965,4.8720275,14.64,0
2024-07-17 10:00:00,29.275,40.625,94780,4.8248075,12.36,0
2024-07-17 11:00:00,29.7,39.2333333333333,94570,4.20206,12.16,0
2024-07-17 12:00:00,27.775,44.85,94845,2.961245,9.24,0
2024-07-17 13:00:00,27.425,45.425,95010,2.330425,6.84,0
2024-07-17 14:00:00,30.425,40.325,94592.5,2.4862025,6.96,0
2024-07-17 15:00:00,28.7,43.5,94475,2.183725,6,0
2024-07-17 16:00:00,26.9,51.675,95035,1.9146,7.56,0
2024-07-17 17:00:00,26.725,51.375,95270,3.21045,11.52,0
2024-07-17 18:00:00,24.9,55.9,95635,3.27969,9.24,0
2024-07-17 19:00:00,23.575,58.7,95997.5,2.7576225,8.04,0
2024-07-17 20:00:00,22.125,67.9,96275,1.35048175,3.84,0
2024-07-17 21:00:00,20.7428571428571,76.5857142857143,96532.8571428571,0.942605428571428,2.60571428571429,0
2024-07-17 22:00:00,18.7,84.4,96867.5,1.8581,4.92,0
2024-07-17 23:00:00,16.95,88.425,97227.5,2.6007025,5.64,0
2024-07-18,15.9,91.5666666666667,97430,1.80095566666667,4,0
2024-07-18 01:00:00,15.175,93.325,97590,2.512505,5.4,0
2024-07-18 02:00:00,14.6,95.075,97727.5,2.14046,5.52,0
2024-07-18 03:00:00,14.15,96.675,97830,2.311105,5.88,0
2024-07-18 04:00:00,16.425,88.25,97675,1.44806525,4.2,0
2024-07-18 05:00:00,24.875,60,96510,0.7161455,2.76,0
2024-07-18 06:00:00,25.05,58.775,95832.5,3.288765,8.64,0
2024-07-18 07:00:00,25.6,57.4,95625,3.61037,9.84,0
2024-07-18 08:00:00,27.4,53.35,95400,3.5037025,10.56,0
2024-07-18 09:00:00,27.9,49.5,95292.5,4.179345,9.84,0
2024-07-18 10:00:00,29.2,46.375,95092.5,4.1981375,11.76,0
2024-07-18 11:00:00,29.9,42.95,94845,3.99914,10.32,0
2024-07-18 12:00:00,30.2666666666667,41.8333333333333,94656.6666666667,4.34816333333333,11.2,0
2024-07-18 13:00:00,30.025,43.025,94642.5,4.6382675,12,0
2024-07-18 14:00:00,29.925,43.425,94632.5,4.629505,13.32,0
2024-07-18 15:00:00,30.025,43.1,94597.5,4.83155,13.08,0
2024-07-18 16:00:00,27.625,49.025,95067.5,5.3623875,11.76,0
2024-07-18 17:00:00,26.225,53.7,95500,5.06306,9.96,0
2024-07-18 18:00:00,24.5,62.45,95865,2.36577,6.72,0
2024-07-18 19:00:00,21.875,73.9,96295,1.09850375,3.36,0
2024-07-18 20:00:00,19.95,81.4,96685,0.719000325,2.88,0
2024-07-18 21:00:00,18.8,86.275,96950,0.0234728,0.48,0
2024-07-18 22:00:00,17.7,89.45,97152.5,0.0514533675,1.8,0
2024-07-18 23:00:00,16.925,90.95,97297.5,1.58075025,5.76,0
2024-07-19,16.0333333333333,92.9666666666667,97396.6666666667,1.79612666666667,5.92,0
2024-07-19 01:00:00,15.375,94.475,97480,2.1874175,6.12,0
2024-07-19 02:00:00,15.05,95.375,97537.5,2.43075,6.48,0
2024-07-19 03:00:00,14.85,96.075,97615,2.015478,6.48,0
2024-07-19 04:00:00,17.125,87.675,97452.5,1.0508385,5.04,0
2024-07-19 05:00:00,23.6,65.125,96352.5,0.494885,3.24,0
2024-07-19 06:00:00,26.475,57.5,95520,1.9278165,5.52,0
2024-07-19 07:00:00,26.7,56.075,95165,2.718495,7.68,0
2024-07-19 08:00:00,29.3,51.475,94877.5,2.8680775,9,0
2024-07-19 09:00:00,30.825,45.8,94682.5,3.57189,9.24,0
2024-07-19 10:00:00,30.825,41.725,94537.5,4.4862175,11.16,0
2024-07-19 11:00:00,32.075,39.1,94227.5,3.70623,11.64,0
2024-07-19 12:00:00,31.6,40.125,93985,3.69485,10.44,0
2024-07-19 13:00:00,31.9333333333333,39.8666666666667,94066.6666666667,4.24296,11.52,0
2024-07-19 14:00:00,31.975,40.325,93882.5,4.1355875,9.96,0
2024-07-19 15:00:00,32.55,39.3,93775,3.61877,10.2,0
2024-07-19 16:00:00,30.55,42.075,94152.5,6.452595,14.28,0
2024-07-19 17:00:00,28.925,47.15,94520,6.48262,12.36,0
2024-07-19 18:00:00,26.75,55.575,94987.5,4.007255,8.88,0
2024-07-19 19:00:00,23.425,69.825,95525,1.150982,3.12,0
2024-07-19 20:00:00,21.75,76.9,95900,0.5293005,2.04,0
2024-07-19 21:00:00,19.8,81.25,96197.5,1.07279475,3.96,0
2024-07-19 22:00:00,19.35,83.6,96357.5,1.0511595,3.84,0
2024-07-19 23:00:00,20.775,74.475,96207.5,2.81144,8.16,0
2024-07-20,20.55,75,96090,2.0053525,6.6,0
2024-07-20 01:00:00,18.9,84.325,96240,1.02449925,3.12,0
2024-07-20 02:00:00,18.5333333333333,86.0666666666667,96303.3333333333,0.708838,2.72,0
2024-07-20 03:00:00,18.025,87.9,96362.5,1.093531,3.48,0
2024-07-20 04:00:00,18.025,86.425,96405,1.874895,4.2,0
2024-07-20 05:00:00,21.975,71.2,95775,1.32800875,3.96,0
2024-07-20 06:00:00,24.1,64.775,95305,1.4122715,4.68,0
2024-07-20 07:00:00,26.95,57.025,94832.5,1.9625025,6,0
2024-07-20 08:00:00,27.9,53.15,94450,2.06231,7.2,0
2024-07-20 09:00:00,29.45,49.75,94200,2.7345375,7.92,0
2024-07-20 10:00:00,30.05,49.7,93937.5,2.89771,8.88,0
2024-07-20 11:00:00,31.475,46.225,93652.5,2.7161625,6.72,0
2024-07-20 12:00:00,32.25,43.125,93472.5,2.700045,8.64,0
2024-07-20 13:00:00,34.15,38.825,92990,3.5407925,9.48,0
2024-07-20 14:00:00,33.25,40.6,92865,4.5542625,12.48,0
2024-07-20 15:00:00,32.1333333333333,42.9666666666667,92986.6666666667,4.63775,11.04,0
2024-07-20 16:00:00,29.325,48.675,93677.5,4.2109375,10.68,0
2024-07-20 17:00:00,28.075,56.425,94087.5,2.551285,7.68,0
2024-07-20 18:00:00,26.275,64.125,94410,1.220764,4.08,0
2024-07-20 19:00:00,24.55,70.925,94705,0.99539675,3.6,0
2024-07-20 20:00:00,22.25,75.7,95097.5,0.94843,4.92,0
2024-07-20 21:00:00,21.35,80.6,95312.5,0.78770175,3.24,0
2024-07-20 22:00:00,20.225,85.05,95520,0.74891625,3.12,0
2024-07-20 23:00:00,19.225,87.825,95685,1.53245875,4.08,0
2024-07-21,19.875,84.125,95650,0.357056,1.44,0
2024-07-21 01:00:00,18.825,88.275,95712.5,0.68494015,3.48,0
2024-07-21 02:00:00,17.5,92.5,95887.5,1.51320225,4.56,0
2024-07-21 03:00:00,16.8333333333333,93,96030,2.08137366666667,5.28,0
2024-07-21 04:00:00,18.175,85.925,95970,2.3623875,5.52,0
2024-07-21 05:00:00,23.975,68.05,95132.5,1.522939,3.48,0
2024-07-21 06:00:00,26.3,58.325,94287.5,2.1511025,5.4,0
2024-07-21 07:00:00,28.625,53.825,93830,2.0764575,6.48,0
2024-07-21 08:00:00,30.35,49.25,93592.5,2.6495625,8.04,0
2024-07-21 09:00:00,31.075,47.8,93470,2.742105,6.48,0
2024-07-21 10:00:00,32.6,44.45,93225,3.0716975,7.32,0
2024-07-21 11:00:00,34.15,40.55,92887.5,3.064195,8.76,0
2024-07-21 12:00:00,34.4,39.15,92647.5,4.58309,11.04,0
2024-07-21 13:00:00,35.675,36.95,92365,3.215125,9.84,0
2024-07-21 14:00:00,35.225,38.175,92347.5,4.539,10.68,0
2024-07-21 15:00:00,33.925,41.55,92597.5,4.400505,11.76,0
2024-07-21 16:00:00,32.575,45.375,92995,3.54481,9.36,0
2024-07-21 17:00:00,30.45,51.3,93370,2.60177,6.84,0
2024-07-21 18:00:00,28.1333333333333,60.9666666666667,93943.3333333333,1.26794766666667,4.64,0
2024-07-21 19:00:00,24.575,79.8,94457.5,1.194955,4.56,0
2024-07-21 20:00:00,22.95,87.1,94912.5,1.75233625,5.88,0
2024-07-21 21:00:00,22.25,85.65,95132.5,2.477275,6.96,0
2024-07-21 22:00:00,22.025,82.85,95225,1.31965375,4.8,0
2024-07-21 23:00:00,21.65,85.925,95280,2.16641925,5.28,0
2024-07-22,21.675,86.775,95302.5,1.174668,3.72,0
2024-07-22 01:00:00,21.125,89.3,95382.5,2.0541975,5.28,0
2024-07-22 02:00:00,20.825,89.45,95462.5,1.5971325,4.56,0
2024-07-22 03:00:00,21.05,89.175,95490,2.056175,6.12,0
2024-07-22 04:00:00,22.225,85.55,95470,2.0100005,6.36,0
2024-07-22 05:00:00,23.65,78.5,95260,3.77114,10.44,0
2024-07-22 06:00:00,24.3666666666667,75.1666666666667,95116.6666666667,3.40281,10.88,0
2024-07-22 07:00:00,24.275,74.05,95047.5,4.0261025,13.32,0
2024-07-22 08:00:00,25.325,69.175,94975,2.8576225,7.68,0
2024-07-22 09:00:00,25.975,66.525,94915,2.6997575,9.12,0
2024-07-22 10:00:00,26.875,61.375,94652.5,3.807805,9.36,0
2024-07-22 11:00:00,27.95,54.575,94425,5.6898475,15.96,0
2024-07-22 12:00:00,28.5,52.625,94290,5.39662,14.76,0
2024-07-22 13:00:00,28.35,51.875,94317.5,5.2723975,13.32,0
2024-07-22 14:00:00,27.775,50.9,94452.5,5.959825,15.84,0
2024-07-22 15:00:00,27.875,52.55,94530,4.9587325,13.08,0
2024-07-22 16:00:00,28.25,49.775,94517.5,3.783435,9.48,0
2024-07-22 17:00:00,26.575,52.625,94885,4.35482,9.96,0
2024-07-22 18:00:00,24.65,56.65,95345,3.1824525,8.04,0
2024-07-22 19:00:00,21,71.9333333333333,95880,1.25528333333333,4,0
2024-07-22 20:00:00,19.25,76.45,96337.5,2.1711325,6,0
2024-07-22 21:00:00,17.875,80.15,96657.5,2.7879875,6.24,0
2024-07-22 22:00:00,17.075,84.35,96880,1.44747,4.2,0
2024-07-23,15.725,90.95,97155,2.2878025,5.64,0
2024-07-23 01:00:00,15,94.35,97250,2.135615,5.04,0
2024-07-23 02:00:00,14.725,94.7,97325,2.498405,5.04,0
2024-07-23 03:00:00,14.75,94.05,97342.5,1.6626025,4.2,0
2024-07-23 04:00:00,17.05,86.775,97155,1.7063375,4.68,0
2024-07-23 05:00:00,21.475,72.125,96397.5,0.878966,3.84,0
2024-07-23 06:00:00,23.4666666666667,65.8,95766.6666666667,1.10379333333333,3.84,0
2024-07-23 07:00:00,25.025,59.75,95412.5,1.5532375,4.92,0
2024-07-23 08:00:00,27.725,52.05,94872.5,2.574375,6.72,0
2024-07-23 09:00:00,28.675,47.8,94710,3.118,9.36,0
2024-07-23 10:00:00,29.275,45.45,94607.5,4.5414725,11.52,0
2024-07-23 11:00:00,28.875,47.2,94445,4.73887,13.2,0
2024-07-23 12:00:00,29.45,46.1,94255,5.4887,17.52,0
2024-07-23 13:00:00,29.325,46.675,94037.5,5.190675,13.08,0
2024-07-23 14:00:00,28.35,50.95,94315,4.1409775,11.16,0
2024-07-23 15:00:00,26.55,64.3,94665,4.6279325,14.28,0
2024-07-23 16:00:00,26.425,64.95,94585,2.43812,7.92,0
2024-07-23 17:00:00,24.375,76.425,94997.5,2.8774875,7.56,0
2024-07-23 18:00:00,22.9,81.275,95427.5,1.079696,3.6,0
2024-07-23 19:00:00,21.5666666666667,86.0666666666667,95760,2.02802066666667,6.56,0
2024-07-23 20:00:00,21.325,75,95875,2.2524675,7.8,0
2024-07-23 21:00:00,20.975,76.225,95977.5,2.511925,8.04,0
2024-07-23 22:00:00,20.85,77.825,95980,1.7796825,7.2,0
2024-07-23 23:00:00,20.1,81.95,96137.5,1.36051,4.8,0
2024-07-24,19.7,84.35,96137.5,0.80364125,3.6,0
2024-07-24 01:00:00,19.475,85.65,96192.5,0.5207825,2.52,0
2024-07-24 02:00:00,18.525,92.175,96305,1.012049,3.12,0
2024-07-24 03:00:00,18.225,95.9,96422.5,1.011903,4.56,0.35
2024-07-24 04:00:00,18.125,96.6,96532.5,0.94967775,3.72,0
2024-07-24 05:00:00,19.3,85.7,96287.5,1.785865,5.28,0
2024-07-24 06:00:00,22.0333333333333,72.8666666666667,95970,1.73217666666667,5.44,0
2024-07-24 07:00:00,21.225,75.1,95822.5,3.1324425,10.56,0
2024-07-24 08:00:00,23.15,65.75,95505,4.763705,12.12,0
2024-07-24 09:00:00,23.5,63.325,95397.5,5.9486275,14.16,0
2024-07-24 10:00:00,24.825,59.025,95290,4.605085,13.8,0
2024-07-24 11:00:00,23.525,59.15,95167.5,7.11511,20.16,0
2024-07-24 12:00:00,23.875,60.2,95340,5.4287125,15.36,0
2024-07-24 13:00:00,24.175,56.025,95277.5,5.52484,16.32,0
2024-07-24 14:00:00,26.1,50.275,94860,6.4434,18,0
2024-07-24 15:00:00,25.85,49.975,94677.5,6.0549,16.32,0
2024-07-24 16:00:00,23.175,57.8,95317.5,5.69907,14.28,0
2024-07-24 17:00:00,22.55,58.1,95610,2.320865,9.12,0
2024-07-24 18:00:00,21.725,60.45,95840,3.6292675,12.12,0
2024-07-24 19:00:00,20.9333333333333,63.5666666666667,96043.3333333333,3.20330666666667,11.2,0
2024-07-24 20:00:00,20.5,66.65,96162.5,2.9245325,9,0
2024-07-24 21:00:00,18.4,77.925,96410,1.4527675,4.92,0
2024-07-24 22:00:00,17.225,83.3,96670,2.021805,4.92,0
2024-07-24 23:00:00,16.25,86.625,96885,1.6524165,6,0
2024-07-25,15.15,91.3,97077.5,1.10890725,3.84,0
2024-07-25 01:00:00,13.95,94.35,97257.5,2.036965,5.88,0
2024-07-25 02:00:00,13,95.4,97407.5,2.4318225,5.88,0
2024-07-25 03:00:00,12.55,95.425,97512.5,2.8102975,5.88,0
2024-07-25 04:00:00,14.5,87.75,97315,3.388935,6.84,0
2024-07-25 05:00:00,20.7,68.75,96432.5,1.61191575,4.2,0
